name^|^mt_id^|^offer_id^|^contactlist_id^|^campcode^|^cellcode^|^target_id^|^target_start^|^target_end^|^extract_date
Dataupsell^|^1594^|^1558^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1569^|^20161206^|^20170401^|^20170808
Dataupsell^|^1595^|^1559^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1570^|^20161216^|^20170928^|^20170306
Dataupsell^|^1596^|^1560^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1571^|^20161231^|^20170627^|^20170828
Dataupsell^|^1597^|^1561^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1572^|^20161215^|^20170729^|^20170724
Dataupsell^|^1598^|^1562^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1573^|^20170308^|^20170621^|^20170223
Dataupsell^|^1599^|^1563^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1574^|^20161231^|^20170119^|^20170329
Dataupsell^|^1600^|^1564^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1575^|^20170828^|^20161205^|^20161221
Dataupsell^|^1601^|^1565^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1576^|^20171114^|^20170921^|^20170208
Dataupsell^|^1602^|^1566^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1577^|^20170721^|^20170314^|^20170219
Dataupsell^|^1603^|^1567^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1578^|^20161226^|^20170207^|^20170814
Dataupsell^|^1604^|^1568^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1579^|^20170116^|^20170709^|^20170313
Dataupsell^|^1605^|^1569^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1580^|^20171013^|^20161205^|^20170307
Dataupsell^|^1606^|^1570^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1581^|^20170328^|^20170321^|^20170605
Dataupsell^|^1607^|^1571^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1582^|^20161123^|^20170629^|^20170512
Dataupsell^|^1608^|^1572^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1583^|^20170920^|^20171103^|^20170806
Dataupsell^|^1609^|^1573^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1584^|^20170916^|^20170430^|^20170701
Dataupsell^|^1610^|^1574^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1585^|^20161218^|^20171109^|^20170802
Dataupsell^|^1611^|^1575^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1586^|^20170905^|^20170516^|^20171006
Dataupsell^|^1612^|^1576^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1587^|^20170124^|^20170703^|^20170410
Dataupsell^|^1613^|^1577^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1588^|^20161212^|^20171013^|^20170206
Dataupsell^|^1614^|^1578^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1589^|^20170909^|^20170528^|^20171102
Dataupsell^|^1615^|^1579^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1590^|^20170602^|^20170801^|^20170922
Dataupsell^|^1616^|^1580^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1591^|^20170921^|^20170915^|^20171026
Dataupsell^|^1617^|^1581^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1592^|^20170715^|^20170526^|^20170304
Dataupsell^|^1618^|^1582^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1593^|^20161130^|^20170831^|^20171015
Dataupsell^|^1619^|^1583^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1594^|^20170314^|^20171105^|^20171024
Dataupsell^|^1620^|^1584^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1595^|^20170622^|^20171027^|^20170720
Dataupsell^|^1621^|^1585^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1596^|^20170315^|^20161222^|^20170820
Dataupsell^|^1622^|^1586^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1597^|^20170930^|^20170202^|^20170524
Dataupsell^|^1623^|^1587^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1598^|^20170615^|^20170702^|^20170822
Dataupsell^|^1624^|^1588^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1599^|^20170928^|^20170507^|^20161209
Dataupsell^|^1625^|^1589^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1600^|^20170228^|^20170716^|^20170628
Dataupsell^|^1626^|^1590^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1601^|^20170828^|^20170712^|^20171018
Dataupsell^|^1627^|^1591^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1602^|^20170415^|^20170522^|^20170214
Dataupsell^|^1628^|^1592^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1603^|^20170830^|^20161222^|^20170215
Dataupsell^|^1629^|^1593^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1604^|^20171109^|^20170311^|^20161225
Dataupsell^|^1630^|^1594^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1605^|^20170904^|^20171016^|^20161224
Dataupsell^|^1631^|^1595^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1606^|^20161120^|^20171102^|^20170904
Dataupsell^|^1632^|^1596^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1607^|^20170923^|^20170419^|^20170430
Dataupsell^|^1633^|^1597^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1608^|^20170522^|^20161225^|^20170421
Dataupsell^|^1634^|^1598^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1609^|^20170417^|^20170920^|^20161220
Dataupsell^|^1635^|^1599^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1610^|^20170809^|^20170109^|^20170715
Dataupsell^|^1636^|^1600^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1611^|^20161120^|^20170121^|^20161217
Dataupsell^|^1637^|^1601^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1612^|^20171118^|^20170927^|^20170819
Dataupsell^|^1638^|^1602^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1613^|^20161124^|^20170427^|^20171102
Dataupsell^|^1639^|^1603^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1614^|^20170526^|^20170211^|^20170609
Dataupsell^|^1640^|^1604^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1615^|^20170724^|^20170503^|^20170803
Dataupsell^|^1641^|^1605^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1616^|^20161228^|^20170525^|^20170815
Dataupsell^|^1642^|^1606^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1617^|^20170227^|^20170605^|^20170612
Dataupsell^|^1643^|^1607^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1618^|^20161220^|^20170430^|^20170618
Dataupsell^|^1644^|^1608^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1619^|^20170520^|^20161214^|^20161127
Dataupsell^|^1645^|^1609^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1620^|^20171003^|^20170218^|^20170925
Dataupsell^|^1646^|^1610^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1621^|^20170923^|^20170703^|^20170416
Dataupsell^|^1647^|^1611^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1622^|^20170808^|^20170808^|^20161230
Dataupsell^|^1648^|^1612^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1623^|^20170414^|^20170827^|^20170228
Dataupsell^|^1649^|^1613^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1624^|^20171110^|^20170814^|^20170204
Dataupsell^|^1650^|^1614^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1625^|^20170427^|^20170224^|^20170329
Dataupsell^|^1651^|^1615^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1626^|^20170227^|^20170309^|^20170627
Dataupsell^|^1652^|^1616^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1627^|^20170825^|^20170902^|^20170119
Dataupsell^|^1653^|^1617^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1628^|^20171118^|^20170605^|^20170319
Dataupsell^|^1654^|^1618^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1629^|^20171109^|^20170515^|^20170615
Dataupsell^|^1655^|^1619^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1630^|^20170818^|^20171023^|^20170627
Dataupsell^|^1656^|^1620^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1631^|^20161201^|^20170310^|^20170510
Dataupsell^|^1657^|^1621^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1632^|^20170602^|^20170703^|^20170328
Dataupsell^|^1658^|^1622^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1633^|^20170409^|^20170520^|^20171113
Dataupsell^|^1659^|^1623^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1634^|^20170820^|^20170110^|^20161228
Dataupsell^|^1660^|^1624^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1635^|^20161202^|^20170908^|^20170527
Dataupsell^|^1661^|^1625^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1636^|^20161230^|^20171114^|^20170707
Dataupsell^|^1662^|^1626^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1637^|^20170311^|^20170110^|^20170807
Dataupsell^|^1663^|^1627^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1638^|^20171106^|^20170407^|^20170707
Dataupsell^|^1664^|^1628^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1639^|^20170317^|^20170608^|^20170322
Dataupsell^|^1665^|^1629^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1640^|^20170523^|^20170112^|^20170723
Dataupsell^|^1666^|^1630^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1641^|^20170316^|^20161121^|^20171008
Dataupsell^|^1667^|^1631^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1642^|^20171114^|^20170205^|^20170813
Dataupsell^|^1668^|^1632^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1643^|^20170123^|^20170808^|^20170719
Dataupsell^|^1669^|^1633^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1644^|^20161204^|^20171111^|^20170817
Dataupsell^|^1670^|^1634^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1645^|^20170811^|^20170523^|^20170911
Dataupsell^|^1671^|^1635^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1646^|^20171001^|^20170618^|^20171110
Dataupsell^|^1672^|^1636^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1647^|^20171005^|^20170802^|^20171017
Dataupsell^|^1673^|^1637^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1648^|^20170520^|^20170331^|^20171108
Dataupsell^|^1674^|^1638^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1649^|^20161128^|^20170830^|^20170609
Dataupsell^|^1675^|^1639^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1650^|^20170107^|^20170715^|^20171113
Dataupsell^|^1676^|^1640^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1651^|^20170101^|^20170104^|^20170906
Dataupsell^|^1677^|^1641^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1652^|^20170119^|^20170430^|^20170908
Dataupsell^|^1678^|^1642^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1653^|^20170114^|^20170307^|^20170828
Dataupsell^|^1679^|^1643^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1654^|^20170606^|^20171022^|^20170605
Dataupsell^|^1680^|^1644^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1655^|^20170222^|^20170103^|^20170504
Dataupsell^|^1681^|^1645^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1656^|^20170205^|^20170519^|^20170801
Dataupsell^|^1682^|^1646^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1657^|^20170718^|^20171102^|^20170210
Dataupsell^|^1683^|^1647^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1658^|^20170610^|^20170628^|^20170917
Dataupsell^|^1684^|^1648^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1659^|^20170718^|^20170428^|^20170512
Dataupsell^|^1685^|^1649^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1660^|^20170831^|^20170201^|^20171117
Dataupsell^|^1686^|^1650^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1661^|^20171102^|^20170522^|^20170924
Dataupsell^|^1687^|^1651^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1662^|^20170703^|^20170821^|^20170205
Dataupsell^|^1688^|^1652^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1663^|^20170506^|^20170201^|^20161209
Dataupsell^|^1689^|^1653^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1664^|^20170921^|^20170321^|^20161216
Dataupsell^|^1690^|^1654^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1665^|^20170620^|^20161214^|^20170507
Dataupsell^|^1691^|^1655^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1666^|^20170713^|^20161209^|^20171001
Dataupsell^|^1692^|^1656^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1667^|^20171018^|^20170924^|^20170614
Dataupsell^|^1693^|^1657^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1668^|^20170831^|^20170130^|^20170325
Dataupsell^|^1694^|^1658^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1669^|^20170818^|^20171114^|^20170710
Dataupsell^|^1695^|^1659^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1670^|^20170322^|^20170719^|^20170314
Dataupsell^|^1696^|^1660^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1671^|^20170220^|^20170823^|^20170216
Dataupsell^|^1697^|^1661^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1672^|^20170723^|^20171005^|^20170819
Dataupsell^|^1698^|^1662^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1673^|^20161223^|^20170910^|^20170904
Dataupsell^|^1699^|^1663^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1674^|^20170403^|^20170208^|^20170909
Dataupsell^|^1700^|^1664^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1675^|^20170728^|^20170903^|^20170411
Dataupsell^|^1701^|^1665^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1676^|^20161231^|^20170227^|^20170213
Dataupsell^|^1702^|^1666^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1677^|^20170428^|^20171004^|^20170509
Dataupsell^|^1703^|^1667^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1678^|^20170308^|^20170102^|^20170114
Dataupsell^|^1704^|^1668^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1679^|^20170926^|^20170730^|^20170810
Dataupsell^|^1705^|^1669^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1680^|^20170622^|^20170116^|^20170513
Dataupsell^|^1706^|^1670^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1681^|^20171020^|^20170516^|^20170711
Dataupsell^|^1707^|^1671^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1682^|^20170107^|^20170701^|^20170518
Dataupsell^|^1708^|^1672^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1683^|^20170209^|^20170501^|^20170812
Dataupsell^|^1709^|^1673^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1684^|^20171022^|^20170320^|^20171027
Dataupsell^|^1710^|^1674^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1685^|^20170622^|^20161220^|^20171028
Dataupsell^|^1711^|^1675^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1686^|^20170326^|^20170512^|^20170310
Dataupsell^|^1712^|^1676^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1687^|^20170218^|^20161213^|^20170420
Dataupsell^|^1713^|^1677^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1688^|^20170320^|^20161129^|^20170410
Dataupsell^|^1714^|^1678^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1689^|^20170329^|^20170508^|^20170520
Dataupsell^|^1715^|^1679^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1690^|^20170920^|^20161213^|^20171006
Dataupsell^|^1716^|^1680^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1691^|^20170210^|^20171104^|^20170812
Dataupsell^|^1717^|^1681^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1692^|^20170114^|^20170527^|^20161123
Dataupsell^|^1718^|^1682^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1693^|^20161218^|^20170913^|^20161229
Dataupsell^|^1719^|^1683^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1694^|^20170629^|^20170420^|^20170806
Dataupsell^|^1720^|^1684^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1695^|^20170325^|^20161120^|^20170916
Dataupsell^|^1721^|^1685^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1696^|^20170126^|^20170327^|^20170421
Dataupsell^|^1722^|^1686^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1697^|^20161224^|^20170814^|^20170903
Dataupsell^|^1723^|^1687^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1698^|^20170321^|^20171030^|^20170915
Dataupsell^|^1724^|^1688^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1699^|^20170511^|^20171025^|^20171019
Dataupsell^|^1725^|^1689^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1700^|^20171002^|^20170622^|^20170429
Dataupsell^|^1726^|^1690^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1701^|^20170804^|^20170401^|^20170416
Dataupsell^|^1727^|^1691^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1702^|^20161224^|^20170327^|^20170722
Dataupsell^|^1728^|^1692^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1703^|^20161215^|^20170307^|^20170218
Dataupsell^|^1729^|^1693^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1704^|^20170728^|^20170904^|^20171104
Dataupsell^|^1730^|^1694^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1705^|^20161210^|^20170824^|^20170515
Dataupsell^|^1731^|^1695^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1706^|^20170309^|^20170510^|^20170318
Dataupsell^|^1732^|^1696^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1707^|^20170713^|^20170525^|^20170721
Dataupsell^|^1733^|^1697^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1708^|^20170806^|^20161216^|^20170905
Dataupsell^|^1734^|^1698^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1709^|^20171011^|^20170811^|^20170621
Dataupsell^|^1735^|^1699^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1710^|^20170621^|^20161218^|^20171115
Dataupsell^|^1736^|^1700^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1711^|^20170913^|^20171029^|^20161214
Dataupsell^|^1737^|^1701^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1712^|^20170311^|^20170811^|^20170811
Dataupsell^|^1738^|^1702^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1713^|^20170922^|^20170420^|^20170826
Dataupsell^|^1739^|^1703^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1714^|^20170102^|^20170318^|^20170609
Dataupsell^|^1740^|^1704^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1715^|^20170926^|^20171117^|^20170130
Dataupsell^|^1741^|^1705^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1716^|^20170421^|^20170908^|^20170716
Dataupsell^|^1742^|^1706^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1717^|^20170910^|^20170317^|^20170205
Dataupsell^|^1743^|^1707^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1718^|^20170326^|^20170403^|^20170119
Dataupsell^|^1744^|^1708^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1719^|^20170827^|^20161203^|^20161124
Dataupsell^|^1745^|^1709^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1720^|^20170712^|^20161213^|^20170109
Dataupsell^|^1746^|^1710^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1721^|^20170102^|^20161228^|^20170627
Dataupsell^|^1747^|^1711^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1722^|^20170102^|^20170224^|^20171013
Dataupsell^|^1748^|^1712^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1723^|^20170804^|^20170330^|^20171118
Dataupsell^|^1749^|^1713^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1724^|^20170513^|^20170512^|^20171106
Dataupsell^|^1750^|^1714^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1725^|^20171104^|^20170905^|^20171112
Dataupsell^|^1751^|^1715^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1726^|^20170409^|^20170827^|^20170531
Dataupsell^|^1752^|^1716^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1727^|^20171115^|^20161120^|^20170309
Dataupsell^|^1753^|^1717^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1728^|^20170531^|^20170112^|^20170326
Dataupsell^|^1754^|^1718^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1729^|^20161206^|^20171008^|^20170605
Dataupsell^|^1755^|^1719^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1730^|^20170526^|^20170830^|^20170503
Dataupsell^|^1756^|^1720^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1731^|^20170121^|^20170522^|^20170119
Dataupsell^|^1757^|^1721^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1732^|^20170812^|^20170824^|^20170924
Dataupsell^|^1758^|^1722^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1733^|^20161231^|^20170128^|^20170923
Dataupsell^|^1759^|^1723^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1734^|^20170829^|^20170620^|^20171027
Dataupsell^|^1760^|^1724^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1735^|^20170311^|^20170920^|^20170105
Dataupsell^|^1761^|^1725^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1736^|^20170826^|^20161228^|^20170216
Dataupsell^|^1762^|^1726^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1737^|^20170704^|^20170413^|^20161220
Dataupsell^|^1763^|^1727^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1738^|^20170504^|^20170531^|^20170311
Dataupsell^|^1764^|^1728^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1739^|^20170204^|^20170102^|^20170410
Dataupsell^|^1765^|^1729^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1740^|^20170701^|^20170131^|^20161215
Dataupsell^|^1766^|^1730^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1741^|^20170216^|^20170808^|^20170213
Dataupsell^|^1767^|^1731^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1742^|^20170223^|^20170917^|^20170927
Dataupsell^|^1768^|^1732^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1743^|^20170607^|^20161205^|^20170618
Dataupsell^|^1769^|^1733^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1744^|^20170324^|^20170625^|^20170522
Dataupsell^|^1770^|^1734^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1745^|^20161229^|^20170418^|^20170414
Dataupsell^|^1771^|^1735^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1746^|^20161222^|^20170111^|^20170725
Dataupsell^|^1772^|^1736^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1747^|^20161127^|^20170107^|^20170111
Dataupsell^|^1773^|^1737^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1748^|^20170523^|^20170818^|^20161231
Dataupsell^|^1774^|^1738^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1749^|^20170211^|^20171002^|^20170124
Dataupsell^|^1775^|^1739^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1750^|^20170626^|^20170412^|^20170618
Dataupsell^|^1776^|^1740^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1751^|^20170607^|^20170112^|^20161218
Dataupsell^|^1777^|^1741^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1752^|^20170414^|^20170716^|^20161203
Dataupsell^|^1778^|^1742^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1753^|^20170320^|^20170503^|^20170812
Dataupsell^|^1779^|^1743^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1754^|^20161205^|^20171110^|^20170924
Dataupsell^|^1780^|^1744^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1755^|^20170701^|^20170405^|^20170128
Dataupsell^|^1781^|^1745^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1756^|^20171012^|^20170320^|^20170110
Dataupsell^|^1782^|^1746^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1757^|^20170812^|^20161219^|^20170209
Dataupsell^|^1783^|^1747^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1758^|^20170310^|^20170502^|^20170311
Dataupsell^|^1784^|^1748^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1759^|^20170108^|^20170403^|^20170702
Dataupsell^|^1785^|^1749^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1760^|^20170120^|^20170112^|^20170521
Dataupsell^|^1786^|^1750^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1761^|^20170717^|^20170129^|^20170905
Dataupsell^|^1787^|^1751^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1762^|^20170923^|^20170615^|^20171103
Dataupsell^|^1788^|^1752^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1763^|^20170206^|^20170725^|^20170524
Dataupsell^|^1789^|^1753^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^1764^|^20170104^|^20170228^|^20170324
