contactlist_id^|^contact_channel^|^last_contact_date^|^last_contact_state^|^number_of_contacts_last_month^|^customer_id^|^subscr_num^|^cust_num^|^aggr_level_cd
968488^|^SMS^|^20170106^|^Ordered^|^2^|^45189371^|^GSM^|^123123403^|^subscriber
968489^|^SMS^|^20170313^|^Ordered^|^2^|^45189372^|^GSM^|^123123404^|^customer
968490^|^SMS^|^20170110^|^Ordered^|^2^|^45189373^|^GSM^|^123123405^|^household
968491^|^SMS^|^20170605^|^Ordered^|^1^|^45189374^|^GSM^|^123123406^|^customer
968492^|^SMS^|^20170122^|^Ordered^|^2^|^45189375^|^GSM^|^123123407^|^subscriber
968493^|^SMS^|^20170818^|^Ordered^|^1^|^45189376^|^GSM^|^123123408^|^customer
968494^|^SMS^|^20170803^|^Ordered^|^2^|^45189377^|^GSM^|^123123409^|^customer
968495^|^SMS^|^20170530^|^Ordered^|^2^|^45189378^|^GSM^|^123123410^|^subscriber
968496^|^SMS^|^20170308^|^Ordered^|^2^|^45189379^|^GSM^|^123123411^|^customer
968497^|^SMS^|^20170302^|^Ordered^|^1^|^45189380^|^GSM^|^123123412^|^household
968498^|^SMS^|^20170713^|^Ordered^|^1^|^45189381^|^GSM^|^123123413^|^customer
968499^|^SMS^|^20170503^|^Ordered^|^1^|^45189382^|^GSM^|^123123414^|^customer
968500^|^SMS^|^20170507^|^Ordered^|^1^|^45189383^|^GSM^|^123123415^|^customer
968501^|^SMS^|^20170320^|^Ordered^|^1^|^45189384^|^GSM^|^123123416^|^subscriber
968502^|^SMS^|^20170711^|^Ordered^|^1^|^45189385^|^GSM^|^123123417^|^household
968503^|^SMS^|^20170427^|^Ordered^|^2^|^45189386^|^GSM^|^123123418^|^customer
968504^|^SMS^|^20170206^|^Ordered^|^2^|^45189387^|^GSM^|^123123419^|^subscriber
968505^|^SMS^|^20170617^|^Ordered^|^1^|^45189388^|^GSM^|^123123420^|^household
968506^|^SMS^|^20170203^|^Ordered^|^2^|^45189389^|^GSM^|^123123421^|^household
968507^|^SMS^|^20170205^|^Ordered^|^2^|^45189390^|^GSM^|^123123422^|^customer
968508^|^SMS^|^20170331^|^Ordered^|^1^|^45189391^|^GSM^|^123123423^|^customer
968509^|^SMS^|^20170103^|^Ordered^|^2^|^45189392^|^GSM^|^123123424^|^household
968510^|^SMS^|^20170101^|^Ordered^|^2^|^45189393^|^GSM^|^123123425^|^customer
968511^|^SMS^|^20170831^|^Ordered^|^1^|^45189394^|^GSM^|^123123426^|^subscriber
968512^|^SMS^|^20170217^|^Ordered^|^1^|^45189395^|^GSM^|^123123427^|^household
968513^|^SMS^|^20170317^|^Ordered^|^1^|^45189396^|^GSM^|^123123428^|^subscriber
968514^|^SMS^|^20170610^|^Ordered^|^2^|^45189397^|^GSM^|^123123429^|^subscriber
968515^|^SMS^|^20170818^|^Ordered^|^2^|^45189398^|^GSM^|^123123430^|^household
968516^|^SMS^|^20170108^|^Ordered^|^1^|^45189399^|^GSM^|^123123431^|^household
968517^|^SMS^|^20170122^|^Ordered^|^2^|^45189400^|^GSM^|^123123432^|^customer
968518^|^SMS^|^20170721^|^Ordered^|^1^|^45189401^|^GSM^|^123123433^|^subscriber
968519^|^SMS^|^20170709^|^Ordered^|^2^|^45189402^|^GSM^|^123123434^|^household
968520^|^SMS^|^20170811^|^Ordered^|^2^|^45189403^|^GSM^|^123123435^|^subscriber
968521^|^SMS^|^20170722^|^Ordered^|^1^|^45189404^|^GSM^|^123123436^|^customer
968522^|^SMS^|^20170112^|^Ordered^|^2^|^45189405^|^GSM^|^123123437^|^subscriber
968523^|^SMS^|^20170704^|^Ordered^|^2^|^45189406^|^GSM^|^123123438^|^household
968524^|^SMS^|^20170312^|^Ordered^|^1^|^45189407^|^GSM^|^123123439^|^subscriber
968525^|^SMS^|^20170630^|^Ordered^|^1^|^45189408^|^GSM^|^123123440^|^subscriber
968526^|^SMS^|^20170210^|^Ordered^|^1^|^45189409^|^GSM^|^123123441^|^subscriber
968527^|^SMS^|^20170317^|^Ordered^|^1^|^45189410^|^GSM^|^123123442^|^household
968528^|^SMS^|^20170313^|^Ordered^|^2^|^45189411^|^GSM^|^123123443^|^subscriber
968529^|^SMS^|^20170814^|^Ordered^|^2^|^45189412^|^GSM^|^123123444^|^customer
968530^|^SMS^|^20170516^|^Ordered^|^1^|^45189413^|^GSM^|^123123445^|^household
968531^|^SMS^|^20170712^|^Ordered^|^2^|^45189414^|^GSM^|^123123446^|^household
968532^|^SMS^|^20170815^|^Ordered^|^1^|^45189415^|^GSM^|^123123447^|^household
968533^|^SMS^|^20170419^|^Ordered^|^1^|^45189416^|^GSM^|^123123448^|^household
968534^|^SMS^|^20170817^|^Ordered^|^2^|^45189417^|^GSM^|^123123449^|^customer
968535^|^SMS^|^20170515^|^Ordered^|^1^|^45189418^|^GSM^|^123123450^|^household
968536^|^SMS^|^20170428^|^Ordered^|^1^|^45189419^|^GSM^|^123123451^|^household
968537^|^SMS^|^20170520^|^Ordered^|^1^|^45189420^|^GSM^|^123123452^|^subscriber
968538^|^SMS^|^20170212^|^Ordered^|^2^|^45189421^|^GSM^|^123123453^|^subscriber
968539^|^SMS^|^20170611^|^Ordered^|^1^|^45189422^|^GSM^|^123123454^|^customer
968540^|^SMS^|^20170826^|^Ordered^|^2^|^45189423^|^GSM^|^123123455^|^customer
968541^|^SMS^|^20170503^|^Ordered^|^1^|^45189424^|^GSM^|^123123456^|^customer
968542^|^SMS^|^20170119^|^Ordered^|^1^|^45189425^|^GSM^|^123123457^|^customer
968543^|^SMS^|^20170821^|^Ordered^|^1^|^45189426^|^GSM^|^123123458^|^subscriber
968544^|^SMS^|^20170302^|^Ordered^|^1^|^45189427^|^GSM^|^123123459^|^household
968545^|^SMS^|^20170808^|^Ordered^|^1^|^45189428^|^GSM^|^123123460^|^subscriber
968546^|^SMS^|^20170704^|^Ordered^|^2^|^45189429^|^GSM^|^123123461^|^customer
968547^|^SMS^|^20170730^|^Ordered^|^2^|^45189430^|^GSM^|^123123462^|^household
968548^|^SMS^|^20170502^|^Ordered^|^2^|^45189431^|^GSM^|^123123463^|^customer
968549^|^SMS^|^20170227^|^Ordered^|^1^|^45189432^|^GSM^|^123123464^|^household
968550^|^SMS^|^20170121^|^Ordered^|^2^|^45189433^|^GSM^|^123123465^|^subscriber
968551^|^SMS^|^20170511^|^Ordered^|^2^|^45189434^|^GSM^|^123123466^|^subscriber
968552^|^SMS^|^20170503^|^Ordered^|^1^|^45189435^|^GSM^|^123123467^|^customer
968553^|^SMS^|^20170731^|^Ordered^|^2^|^45189436^|^GSM^|^123123468^|^customer
968554^|^SMS^|^20170107^|^Ordered^|^1^|^45189437^|^GSM^|^123123469^|^customer
968555^|^SMS^|^20170504^|^Ordered^|^2^|^45189438^|^GSM^|^123123470^|^customer
968556^|^SMS^|^20170404^|^Ordered^|^2^|^45189439^|^GSM^|^123123471^|^subscriber
968557^|^SMS^|^20170406^|^Ordered^|^2^|^45189440^|^GSM^|^123123472^|^subscriber
968558^|^SMS^|^20170829^|^Ordered^|^2^|^45189441^|^GSM^|^123123473^|^subscriber
968559^|^SMS^|^20170724^|^Ordered^|^2^|^45189442^|^GSM^|^123123474^|^household
968560^|^SMS^|^20170211^|^Ordered^|^2^|^45189443^|^GSM^|^123123475^|^subscriber
968561^|^SMS^|^20170617^|^Ordered^|^1^|^45189444^|^GSM^|^123123476^|^subscriber
968562^|^SMS^|^20170811^|^Ordered^|^1^|^45189445^|^GSM^|^123123477^|^household
968563^|^SMS^|^20170328^|^Ordered^|^1^|^45189446^|^GSM^|^123123478^|^household
968564^|^SMS^|^20170105^|^Ordered^|^2^|^45189447^|^GSM^|^123123479^|^household
968565^|^SMS^|^20170721^|^Ordered^|^2^|^45189448^|^GSM^|^123123480^|^subscriber
968566^|^SMS^|^20170710^|^Ordered^|^2^|^45189449^|^GSM^|^123123481^|^household
968567^|^SMS^|^20170814^|^Ordered^|^2^|^45189450^|^GSM^|^123123482^|^customer
968568^|^SMS^|^20170519^|^Ordered^|^2^|^45189451^|^GSM^|^123123483^|^household
968569^|^SMS^|^20170128^|^Ordered^|^1^|^45189452^|^GSM^|^123123484^|^customer
968570^|^SMS^|^20170526^|^Ordered^|^1^|^45189453^|^GSM^|^123123485^|^customer
968571^|^SMS^|^20170515^|^Ordered^|^1^|^45189454^|^GSM^|^123123486^|^household
968572^|^SMS^|^20170328^|^Ordered^|^2^|^45189455^|^GSM^|^123123487^|^household
968573^|^SMS^|^20170612^|^Ordered^|^1^|^45189456^|^GSM^|^123123488^|^customer
968574^|^SMS^|^20170622^|^Ordered^|^1^|^45189457^|^GSM^|^123123489^|^household
968575^|^SMS^|^20170624^|^Ordered^|^2^|^45189458^|^GSM^|^123123490^|^customer
968576^|^SMS^|^20170414^|^Ordered^|^1^|^45189459^|^GSM^|^123123491^|^subscriber
968577^|^SMS^|^20170606^|^Ordered^|^1^|^45189460^|^GSM^|^123123492^|^subscriber
968578^|^SMS^|^20170622^|^Ordered^|^2^|^45189461^|^GSM^|^123123493^|^subscriber
968579^|^SMS^|^20170528^|^Ordered^|^1^|^45189462^|^GSM^|^123123494^|^household
968580^|^SMS^|^20170807^|^Ordered^|^2^|^45189463^|^GSM^|^123123495^|^customer
968581^|^SMS^|^20170615^|^Ordered^|^2^|^45189464^|^GSM^|^123123496^|^household
968582^|^SMS^|^20170623^|^Ordered^|^2^|^45189465^|^GSM^|^123123497^|^customer
968583^|^SMS^|^20170301^|^Ordered^|^1^|^45189466^|^GSM^|^123123498^|^customer
968584^|^SMS^|^20170831^|^Ordered^|^1^|^45189467^|^GSM^|^123123499^|^household
968585^|^SMS^|^20170813^|^Ordered^|^2^|^45189468^|^GSM^|^123123500^|^household
968586^|^SMS^|^20170312^|^Ordered^|^2^|^45189469^|^GSM^|^123123501^|^subscriber
968587^|^SMS^|^20170619^|^Ordered^|^2^|^45189470^|^GSM^|^123123502^|^subscriber
968588^|^SMS^|^20170620^|^Ordered^|^1^|^45189471^|^GSM^|^123123503^|^customer
968589^|^SMS^|^20170617^|^Ordered^|^1^|^45189472^|^GSM^|^123123504^|^subscriber
968590^|^SMS^|^20170208^|^Ordered^|^2^|^45189473^|^GSM^|^123123505^|^household
968591^|^SMS^|^20170210^|^Ordered^|^1^|^45189474^|^GSM^|^123123506^|^subscriber
968592^|^SMS^|^20170421^|^Ordered^|^1^|^45189475^|^GSM^|^123123507^|^household
968593^|^SMS^|^20170812^|^Ordered^|^2^|^45189476^|^GSM^|^123123508^|^customer
968594^|^SMS^|^20170206^|^Ordered^|^2^|^45189477^|^GSM^|^123123509^|^subscriber
968595^|^SMS^|^20170821^|^Ordered^|^1^|^45189478^|^GSM^|^123123510^|^household
968596^|^SMS^|^20170329^|^Ordered^|^1^|^45189479^|^GSM^|^123123511^|^subscriber
968597^|^SMS^|^20170129^|^Ordered^|^2^|^45189480^|^GSM^|^123123512^|^household
968598^|^SMS^|^20170818^|^Ordered^|^2^|^45189481^|^GSM^|^123123513^|^customer
968599^|^SMS^|^20170321^|^Ordered^|^2^|^45189482^|^GSM^|^123123514^|^subscriber
968600^|^SMS^|^20170424^|^Ordered^|^1^|^45189483^|^GSM^|^123123515^|^subscriber
968601^|^SMS^|^20170812^|^Ordered^|^1^|^45189484^|^GSM^|^123123516^|^customer
968602^|^SMS^|^20170226^|^Ordered^|^1^|^45189485^|^GSM^|^123123517^|^customer
968603^|^SMS^|^20170411^|^Ordered^|^2^|^45189486^|^GSM^|^123123518^|^subscriber
968604^|^SMS^|^20170715^|^Ordered^|^2^|^45189487^|^GSM^|^123123519^|^customer
968605^|^SMS^|^20170322^|^Ordered^|^1^|^45189488^|^GSM^|^123123520^|^customer
968606^|^SMS^|^20170327^|^Ordered^|^1^|^45189489^|^GSM^|^123123521^|^subscriber
968607^|^SMS^|^20170404^|^Ordered^|^2^|^45189490^|^GSM^|^123123522^|^customer
968608^|^SMS^|^20170613^|^Ordered^|^2^|^45189491^|^GSM^|^123123523^|^customer
968609^|^SMS^|^20170711^|^Ordered^|^2^|^45189492^|^GSM^|^123123524^|^customer
968610^|^SMS^|^20170212^|^Ordered^|^1^|^45189493^|^GSM^|^123123525^|^customer
968611^|^SMS^|^20170630^|^Ordered^|^2^|^45189494^|^GSM^|^123123526^|^household
968612^|^SMS^|^20170303^|^Ordered^|^1^|^45189495^|^GSM^|^123123527^|^customer
968613^|^SMS^|^20170311^|^Ordered^|^2^|^45189496^|^GSM^|^123123528^|^household
968614^|^SMS^|^20170513^|^Ordered^|^2^|^45189497^|^GSM^|^123123529^|^household
968615^|^SMS^|^20170518^|^Ordered^|^1^|^45189498^|^GSM^|^123123530^|^customer
968616^|^SMS^|^20170407^|^Ordered^|^1^|^45189499^|^GSM^|^123123531^|^subscriber
968617^|^SMS^|^20170807^|^Ordered^|^2^|^45189500^|^GSM^|^123123532^|^subscriber
968618^|^SMS^|^20170203^|^Ordered^|^1^|^45189501^|^GSM^|^123123533^|^household
968619^|^SMS^|^20170515^|^Ordered^|^1^|^45189502^|^GSM^|^123123534^|^household
968620^|^SMS^|^20170614^|^Ordered^|^2^|^45189503^|^GSM^|^123123535^|^subscriber
968621^|^SMS^|^20170709^|^Ordered^|^2^|^45189504^|^GSM^|^123123536^|^customer
968622^|^SMS^|^20170121^|^Ordered^|^2^|^45189505^|^GSM^|^123123537^|^subscriber
968623^|^SMS^|^20170109^|^Ordered^|^1^|^45189506^|^GSM^|^123123538^|^household
968624^|^SMS^|^20170212^|^Ordered^|^1^|^45189507^|^GSM^|^123123539^|^subscriber
968625^|^SMS^|^20170412^|^Ordered^|^2^|^45189508^|^GSM^|^123123540^|^subscriber
968626^|^SMS^|^20170611^|^Ordered^|^2^|^45189509^|^GSM^|^123123541^|^customer
968627^|^SMS^|^20170312^|^Ordered^|^2^|^45189510^|^GSM^|^123123542^|^household
968628^|^SMS^|^20170314^|^Ordered^|^2^|^45189511^|^GSM^|^123123543^|^customer
968629^|^SMS^|^20170108^|^Ordered^|^1^|^45189512^|^GSM^|^123123544^|^household
968630^|^SMS^|^20170303^|^Ordered^|^1^|^45189513^|^GSM^|^123123545^|^subscriber
968631^|^SMS^|^20170120^|^Ordered^|^2^|^45189514^|^GSM^|^123123546^|^household
968632^|^SMS^|^20170730^|^Ordered^|^2^|^45189515^|^GSM^|^123123547^|^subscriber
968633^|^SMS^|^20170129^|^Ordered^|^2^|^45189516^|^GSM^|^123123548^|^customer
968634^|^SMS^|^20170727^|^Ordered^|^2^|^45189517^|^GSM^|^123123549^|^household
968635^|^SMS^|^20170728^|^Ordered^|^2^|^45189518^|^GSM^|^123123550^|^customer
968636^|^SMS^|^20170115^|^Ordered^|^1^|^45189519^|^GSM^|^123123551^|^customer
968637^|^SMS^|^20170405^|^Ordered^|^2^|^45189520^|^GSM^|^123123552^|^subscriber
968638^|^SMS^|^20170523^|^Ordered^|^2^|^45189521^|^GSM^|^123123553^|^customer
968639^|^SMS^|^20170418^|^Ordered^|^1^|^45189522^|^GSM^|^123123554^|^household
968640^|^SMS^|^20170705^|^Ordered^|^2^|^45189523^|^GSM^|^123123555^|^subscriber
968641^|^SMS^|^20170207^|^Ordered^|^2^|^45189524^|^GSM^|^123123556^|^customer
968642^|^SMS^|^20170725^|^Ordered^|^2^|^45189525^|^GSM^|^123123557^|^subscriber
968643^|^SMS^|^20170317^|^Ordered^|^1^|^45189526^|^GSM^|^123123558^|^household
968644^|^SMS^|^20170514^|^Ordered^|^1^|^45189527^|^GSM^|^123123559^|^household
968645^|^SMS^|^20170614^|^Ordered^|^1^|^45189528^|^GSM^|^123123560^|^subscriber
968646^|^SMS^|^20170827^|^Ordered^|^1^|^45189529^|^GSM^|^123123561^|^subscriber
968647^|^SMS^|^20170720^|^Ordered^|^2^|^45189530^|^GSM^|^123123562^|^subscriber
968648^|^SMS^|^20170719^|^Ordered^|^2^|^45189531^|^GSM^|^123123563^|^household
968649^|^SMS^|^20170816^|^Ordered^|^2^|^45189532^|^GSM^|^123123564^|^household
968650^|^SMS^|^20170124^|^Ordered^|^2^|^45189533^|^GSM^|^123123565^|^customer
968651^|^SMS^|^20170720^|^Ordered^|^2^|^45189534^|^GSM^|^123123566^|^subscriber
968652^|^SMS^|^20170218^|^Ordered^|^1^|^45189535^|^GSM^|^123123567^|^subscriber
968653^|^SMS^|^20170618^|^Ordered^|^2^|^45189536^|^GSM^|^123123568^|^household
968654^|^SMS^|^20170422^|^Ordered^|^1^|^45189537^|^GSM^|^123123569^|^household
968655^|^SMS^|^20170317^|^Ordered^|^1^|^45189538^|^GSM^|^123123570^|^customer
968656^|^SMS^|^20170712^|^Ordered^|^2^|^45189539^|^GSM^|^123123571^|^subscriber
968657^|^SMS^|^20170409^|^Ordered^|^1^|^45189540^|^GSM^|^123123572^|^subscriber
968658^|^SMS^|^20170713^|^Ordered^|^2^|^45189541^|^GSM^|^123123573^|^customer
968659^|^SMS^|^20170625^|^Ordered^|^1^|^45189542^|^GSM^|^123123574^|^customer
968660^|^SMS^|^20170514^|^Ordered^|^1^|^45189543^|^GSM^|^123123575^|^customer
968661^|^SMS^|^20170722^|^Ordered^|^2^|^45189544^|^GSM^|^123123576^|^household
968662^|^SMS^|^20170315^|^Ordered^|^2^|^45189545^|^GSM^|^123123577^|^household
968663^|^SMS^|^20170209^|^Ordered^|^2^|^45189546^|^GSM^|^123123578^|^household
968664^|^SMS^|^20170213^|^Ordered^|^2^|^45189547^|^GSM^|^123123579^|^subscriber
968665^|^SMS^|^20170826^|^Ordered^|^2^|^45189548^|^GSM^|^123123580^|^customer
968666^|^SMS^|^20170724^|^Ordered^|^1^|^45189549^|^GSM^|^123123581^|^household
968667^|^SMS^|^20170725^|^Ordered^|^1^|^45189550^|^GSM^|^123123582^|^household
968668^|^SMS^|^20170530^|^Ordered^|^1^|^45189551^|^GSM^|^123123583^|^household
968669^|^SMS^|^20170309^|^Ordered^|^1^|^45189552^|^GSM^|^123123584^|^household
968670^|^SMS^|^20170601^|^Ordered^|^2^|^45189553^|^GSM^|^123123585^|^subscriber
968671^|^SMS^|^20170319^|^Ordered^|^2^|^45189554^|^GSM^|^123123586^|^household
968672^|^SMS^|^20170115^|^Ordered^|^1^|^45189555^|^GSM^|^123123587^|^subscriber
968673^|^SMS^|^20170708^|^Ordered^|^1^|^45189556^|^GSM^|^123123588^|^customer
968674^|^SMS^|^20170630^|^Ordered^|^1^|^45189557^|^GSM^|^123123589^|^household
968675^|^SMS^|^20170804^|^Ordered^|^1^|^45189558^|^GSM^|^123123590^|^subscriber
968676^|^SMS^|^20170522^|^Ordered^|^2^|^45189559^|^GSM^|^123123591^|^customer
968677^|^SMS^|^20170302^|^Ordered^|^2^|^45189560^|^GSM^|^123123592^|^customer
968678^|^SMS^|^20170514^|^Ordered^|^1^|^45189561^|^GSM^|^123123593^|^subscriber
968679^|^SMS^|^20170215^|^Ordered^|^2^|^45189562^|^GSM^|^123123594^|^household
968680^|^SMS^|^20170605^|^Ordered^|^1^|^45189563^|^GSM^|^123123595^|^subscriber
968681^|^SMS^|^20170409^|^Ordered^|^2^|^45189564^|^GSM^|^123123596^|^customer
968682^|^SMS^|^20170801^|^Ordered^|^2^|^45189565^|^GSM^|^123123597^|^customer
968683^|^SMS^|^20170503^|^Ordered^|^2^|^45189566^|^GSM^|^123123598^|^household
968684^|^SMS^|^20170522^|^Ordered^|^1^|^45189567^|^GSM^|^123123599^|^household
968685^|^SMS^|^20170502^|^Ordered^|^2^|^45189568^|^GSM^|^123123600^|^customer
968686^|^SMS^|^20170710^|^Ordered^|^2^|^45189569^|^GSM^|^123123601^|^subscriber
968687^|^SMS^|^20170329^|^Ordered^|^2^|^45189570^|^GSM^|^123123602^|^household
968688^|^SMS^|^20170702^|^Ordered^|^2^|^45189571^|^GSM^|^123123603^|^subscriber
968689^|^SMS^|^20170326^|^Ordered^|^1^|^45189572^|^GSM^|^123123604^|^household
968690^|^SMS^|^20170819^|^Ordered^|^2^|^45189573^|^GSM^|^123123605^|^household
968691^|^SMS^|^20170608^|^Ordered^|^1^|^45189574^|^GSM^|^123123606^|^customer
968692^|^SMS^|^20170405^|^Ordered^|^1^|^45189575^|^GSM^|^123123607^|^subscriber
968693^|^SMS^|^20170126^|^Ordered^|^2^|^45189576^|^GSM^|^123123608^|^customer
968694^|^SMS^|^20170402^|^Ordered^|^1^|^45189577^|^GSM^|^123123609^|^subscriber
968695^|^SMS^|^20170308^|^Ordered^|^1^|^45189578^|^GSM^|^123123610^|^customer
968696^|^SMS^|^20170826^|^Ordered^|^1^|^45189579^|^GSM^|^123123611^|^household
968697^|^SMS^|^20170619^|^Ordered^|^2^|^45189580^|^GSM^|^123123612^|^customer
968698^|^SMS^|^20170131^|^Ordered^|^2^|^45189581^|^GSM^|^123123613^|^household
968699^|^SMS^|^20170807^|^Ordered^|^1^|^45189582^|^GSM^|^123123614^|^customer
968700^|^SMS^|^20170624^|^Ordered^|^2^|^45189583^|^GSM^|^123123615^|^customer
968701^|^SMS^|^20170127^|^Ordered^|^1^|^45189584^|^GSM^|^123123616^|^customer
968702^|^SMS^|^20170618^|^Ordered^|^1^|^45189585^|^GSM^|^123123617^|^subscriber
968703^|^SMS^|^20170418^|^Ordered^|^2^|^45189586^|^GSM^|^123123618^|^household
968704^|^SMS^|^20170121^|^Ordered^|^1^|^45189587^|^GSM^|^123123619^|^customer
968705^|^SMS^|^20170302^|^Ordered^|^2^|^45189588^|^GSM^|^123123620^|^subscriber
968706^|^SMS^|^20170725^|^Ordered^|^1^|^45189589^|^GSM^|^123123621^|^subscriber
968707^|^SMS^|^20170223^|^Ordered^|^2^|^45189590^|^GSM^|^123123622^|^customer
968708^|^SMS^|^20170422^|^Ordered^|^2^|^45189591^|^GSM^|^123123623^|^customer
968709^|^SMS^|^20170508^|^Ordered^|^2^|^45189592^|^GSM^|^123123624^|^customer
968710^|^SMS^|^20170118^|^Ordered^|^2^|^45189593^|^GSM^|^123123625^|^household
968711^|^SMS^|^20170303^|^Ordered^|^2^|^45189594^|^GSM^|^123123626^|^household
968712^|^SMS^|^20170722^|^Ordered^|^1^|^45189595^|^GSM^|^123123627^|^subscriber
968713^|^SMS^|^20170205^|^Ordered^|^2^|^45189596^|^GSM^|^123123628^|^household
968714^|^SMS^|^20170212^|^Ordered^|^2^|^45189597^|^GSM^|^123123629^|^customer
968715^|^SMS^|^20170215^|^Ordered^|^1^|^45189598^|^GSM^|^123123630^|^household
968716^|^SMS^|^20170329^|^Ordered^|^1^|^45189599^|^GSM^|^123123631^|^customer
968717^|^SMS^|^20170305^|^Ordered^|^1^|^45189600^|^GSM^|^123123632^|^household
968718^|^SMS^|^20170817^|^Ordered^|^2^|^45189601^|^GSM^|^123123633^|^customer
968719^|^SMS^|^20170114^|^Ordered^|^1^|^45189602^|^GSM^|^123123634^|^subscriber
968720^|^SMS^|^20170618^|^Ordered^|^2^|^45189603^|^GSM^|^123123635^|^customer
968721^|^SMS^|^20170327^|^Ordered^|^2^|^45189604^|^GSM^|^123123636^|^subscriber
968722^|^SMS^|^20170426^|^Ordered^|^2^|^45189605^|^GSM^|^123123637^|^subscriber
968723^|^SMS^|^20170707^|^Ordered^|^2^|^45189606^|^GSM^|^123123638^|^customer
968724^|^SMS^|^20170427^|^Ordered^|^2^|^45189607^|^GSM^|^123123639^|^customer
968725^|^SMS^|^20170519^|^Ordered^|^1^|^45189608^|^GSM^|^123123640^|^customer
968726^|^SMS^|^20170702^|^Ordered^|^1^|^45189609^|^GSM^|^123123641^|^customer
968727^|^SMS^|^20170804^|^Ordered^|^2^|^45189610^|^GSM^|^123123642^|^subscriber
968728^|^SMS^|^20170221^|^Ordered^|^1^|^45189611^|^GSM^|^123123643^|^customer
968729^|^SMS^|^20170128^|^Ordered^|^2^|^45189612^|^GSM^|^123123644^|^household
968730^|^SMS^|^20170712^|^Ordered^|^2^|^45189613^|^GSM^|^123123645^|^subscriber
968731^|^SMS^|^20170611^|^Ordered^|^2^|^45189614^|^GSM^|^123123646^|^subscriber
968732^|^SMS^|^20170725^|^Ordered^|^1^|^45189615^|^GSM^|^123123647^|^customer
968733^|^SMS^|^20170608^|^Ordered^|^1^|^45189616^|^GSM^|^123123648^|^customer
968734^|^SMS^|^20170802^|^Ordered^|^1^|^45189617^|^GSM^|^123123649^|^customer
968735^|^SMS^|^20170502^|^Ordered^|^1^|^45189618^|^GSM^|^123123650^|^subscriber
968736^|^SMS^|^20170712^|^Ordered^|^1^|^45189619^|^GSM^|^123123651^|^customer
968737^|^SMS^|^20170429^|^Ordered^|^1^|^45189620^|^GSM^|^123123652^|^customer
968738^|^SMS^|^20170816^|^Ordered^|^2^|^45189621^|^GSM^|^123123653^|^customer
968739^|^SMS^|^20170414^|^Ordered^|^1^|^45189622^|^GSM^|^123123654^|^subscriber
968740^|^SMS^|^20170512^|^Ordered^|^2^|^45189623^|^GSM^|^123123655^|^subscriber
968741^|^SMS^|^20170114^|^Ordered^|^2^|^45189624^|^GSM^|^123123656^|^subscriber
968742^|^SMS^|^20170417^|^Ordered^|^2^|^45189625^|^GSM^|^123123657^|^customer
968743^|^SMS^|^20170427^|^Ordered^|^2^|^45189626^|^GSM^|^123123658^|^household
968744^|^SMS^|^20170612^|^Ordered^|^2^|^45189627^|^GSM^|^123123659^|^household
968745^|^SMS^|^20170310^|^Ordered^|^2^|^45189628^|^GSM^|^123123660^|^customer
968746^|^SMS^|^20170807^|^Ordered^|^1^|^45189629^|^GSM^|^123123661^|^subscriber
968747^|^SMS^|^20170530^|^Ordered^|^1^|^45189630^|^GSM^|^123123662^|^household
968748^|^SMS^|^20170325^|^Ordered^|^2^|^45189631^|^GSM^|^123123663^|^customer
968749^|^SMS^|^20170203^|^Ordered^|^2^|^45189632^|^GSM^|^123123664^|^subscriber
968750^|^SMS^|^20170813^|^Ordered^|^1^|^45189633^|^GSM^|^123123665^|^subscriber
968751^|^SMS^|^20170206^|^Ordered^|^2^|^45189634^|^GSM^|^123123666^|^subscriber
968752^|^SMS^|^20170610^|^Ordered^|^1^|^45189635^|^GSM^|^123123667^|^household
968753^|^SMS^|^20170411^|^Ordered^|^1^|^45189636^|^GSM^|^123123668^|^customer
968754^|^SMS^|^20170206^|^Ordered^|^2^|^45189637^|^GSM^|^123123669^|^household
968755^|^SMS^|^20170406^|^Ordered^|^1^|^45189638^|^GSM^|^123123670^|^customer
968756^|^SMS^|^20170425^|^Ordered^|^2^|^45189639^|^GSM^|^123123671^|^subscriber
968757^|^SMS^|^20170108^|^Ordered^|^1^|^45189640^|^GSM^|^123123672^|^customer
968758^|^SMS^|^20170304^|^Ordered^|^1^|^45189641^|^GSM^|^123123673^|^household
968759^|^SMS^|^20170314^|^Ordered^|^1^|^45189642^|^GSM^|^123123674^|^subscriber
968760^|^SMS^|^20170717^|^Ordered^|^2^|^45189643^|^GSM^|^123123675^|^customer
968761^|^SMS^|^20170704^|^Ordered^|^2^|^45189644^|^GSM^|^123123676^|^subscriber
968762^|^SMS^|^20170629^|^Ordered^|^1^|^45189645^|^GSM^|^123123677^|^customer
968763^|^SMS^|^20170107^|^Ordered^|^2^|^45189646^|^GSM^|^123123678^|^subscriber
968764^|^SMS^|^20170621^|^Ordered^|^1^|^45189647^|^GSM^|^123123679^|^subscriber
968765^|^SMS^|^20170508^|^Ordered^|^1^|^45189648^|^GSM^|^123123680^|^customer
968766^|^SMS^|^20170508^|^Ordered^|^1^|^45189649^|^GSM^|^123123681^|^customer
968767^|^SMS^|^20170115^|^Ordered^|^2^|^45189650^|^GSM^|^123123682^|^household
968768^|^SMS^|^20170317^|^Ordered^|^2^|^45189651^|^GSM^|^123123683^|^customer
968769^|^SMS^|^20170323^|^Ordered^|^1^|^45189652^|^GSM^|^123123684^|^customer
