footprint_id^|^postal_code_num^|^city_name^|^city_suffix_name^|^district_name^|^street_name^|^house_num^|^house_num_modifier_val^|^kgs44_id^|^x_wgs84^|^y_wgs84^|^x_gk3^|^y_gk3^|^household_cnt^|^address_data_server_id^|^mktbil_cab_line_int_cd^|^mktbil_cab_line_dig_cd^|^mktbil_cab_line_anl_cd^|^mktbil_dtr_cab_line_int_cnt^|^tech_avail_cab_line_int_cd^|^tech_avail_cab_line_dig_cd^|^tech_avail_cab_line_anl_cd^|^feedback_chnl_ind^|^adsl_accs_line_bw_qty^|^adsl_bitstream_accs_bw_qty^|^vdsl_accs_line_bw_qty^|^vdsl_bitstream_accs_bw_qty^|^vdsl_vectoring_ind^|^lte_bw_qty^|^lte_indoor_outdoor_cd^|^lte_load_cnt^|^homes_passed_street_cnt^|^homes_passed_building_cnt^|^cab_line_int_apart_unit_cnt^|^cab_line_dig_apart_unit_cnt^|^cab_line_anl_apart_unit_cnt^|^dsl_apart_unit_cnt^|^lte_apart_unit_cnt^|^potential_bw_qty^|^vdsl_dtag_plan_dt^|^kabelscore_pct^|^mktbil_hybrid_fiber_coax_ind^|^vdsl_accs_line_fp_ind^|^vdsl_bitstream_accs_fp_ind^|^vdsl_vectoring_fp_ind^|^adsl_accs_line_fp_ind^|^adsl_bitstream_accs_fp_ind^|^lte_fix_fp_ind^|^potential_tech_cd^|^potential_contact_type_cd^|^branch_num^|^ip_tv_cd^|^ip_tv_potential_ind^|^g3g_cd^|^gsm_cd^|^is_deleted_ind^|^accuracy_id^|^di_gui^|^dwh_load_date
756^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9465^|^8^|^15962072^|^3.367^|^5.703^|^747^|^747^|^0^|^0^|^0^|^747^|^0^|^0^|^16700^|^1^|^747^|^747^|^747^|^747^|^747^|^747^|^0^|^747^|^747^|^747^|^747^|^747^|^747^|^747^|^747^|^747^|^20130918^|^11.11^|^747^|^747^|^747^|^747^|^747^|^747^|^747^|^W^|^N^|^0^|^HSDP^|^704^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131207
757^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9466^|^8^|^15962073^|^3.367^|^5.703^|^748^|^748^|^0^|^0^|^0^|^748^|^0^|^0^|^16701^|^1^|^748^|^748^|^748^|^748^|^748^|^748^|^0^|^748^|^748^|^748^|^748^|^748^|^748^|^748^|^748^|^748^|^20131128^|^11.11^|^748^|^748^|^748^|^748^|^748^|^748^|^748^|^NW^|^N^|^0^|^HSDP^|^705^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131202
758^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9467^|^8^|^15962074^|^3.367^|^5.703^|^749^|^749^|^0^|^0^|^0^|^749^|^0^|^0^|^16702^|^1^|^749^|^749^|^749^|^749^|^749^|^749^|^0^|^749^|^749^|^749^|^749^|^749^|^749^|^749^|^749^|^749^|^20130427^|^11.11^|^749^|^749^|^749^|^749^|^749^|^749^|^749^|^NW^|^N^|^0^|^HSDP^|^706^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130413
759^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9468^|^8^|^15962075^|^3.367^|^5.703^|^750^|^750^|^0^|^0^|^0^|^750^|^0^|^0^|^16703^|^1^|^750^|^750^|^750^|^750^|^750^|^750^|^0^|^750^|^750^|^750^|^750^|^750^|^750^|^750^|^750^|^750^|^20131206^|^11.11^|^750^|^750^|^750^|^750^|^750^|^750^|^750^|^W^|^N^|^0^|^HSDP^|^707^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130330
760^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9469^|^8^|^15962076^|^3.367^|^5.703^|^751^|^751^|^0^|^0^|^0^|^751^|^0^|^0^|^16704^|^1^|^751^|^751^|^751^|^751^|^751^|^751^|^0^|^751^|^751^|^751^|^751^|^751^|^751^|^751^|^751^|^751^|^20131201^|^11.11^|^751^|^751^|^751^|^751^|^751^|^751^|^751^|^W^|^N^|^0^|^HSDP^|^708^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130709
761^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9470^|^8^|^15962077^|^3.367^|^5.703^|^752^|^752^|^0^|^0^|^0^|^752^|^0^|^0^|^16705^|^1^|^752^|^752^|^752^|^752^|^752^|^752^|^0^|^752^|^752^|^752^|^752^|^752^|^752^|^752^|^752^|^752^|^20130924^|^11.11^|^752^|^752^|^752^|^752^|^752^|^752^|^752^|^NW^|^N^|^0^|^HSDP^|^709^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130621
762^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9471^|^8^|^15962078^|^3.367^|^5.703^|^753^|^753^|^0^|^0^|^0^|^753^|^0^|^0^|^16706^|^1^|^753^|^753^|^753^|^753^|^753^|^753^|^0^|^753^|^753^|^753^|^753^|^753^|^753^|^753^|^753^|^753^|^20130413^|^11.11^|^753^|^753^|^753^|^753^|^753^|^753^|^753^|^W^|^N^|^0^|^HSDP^|^710^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130324
763^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9472^|^8^|^15962079^|^3.367^|^5.703^|^754^|^754^|^0^|^0^|^0^|^754^|^0^|^0^|^16707^|^1^|^754^|^754^|^754^|^754^|^754^|^754^|^0^|^754^|^754^|^754^|^754^|^754^|^754^|^754^|^754^|^754^|^20130819^|^11.11^|^754^|^754^|^754^|^754^|^754^|^754^|^754^|^NW^|^N^|^0^|^HSDP^|^711^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130709
764^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9473^|^8^|^15962080^|^3.367^|^5.703^|^755^|^755^|^0^|^0^|^0^|^755^|^0^|^0^|^16708^|^1^|^755^|^755^|^755^|^755^|^755^|^755^|^0^|^755^|^755^|^755^|^755^|^755^|^755^|^755^|^755^|^755^|^20131105^|^11.11^|^755^|^755^|^755^|^755^|^755^|^755^|^755^|^NW^|^N^|^0^|^HSDP^|^712^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130529
765^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9474^|^8^|^15962081^|^3.367^|^5.703^|^756^|^756^|^0^|^0^|^0^|^756^|^0^|^0^|^16709^|^1^|^756^|^756^|^756^|^756^|^756^|^756^|^0^|^756^|^756^|^756^|^756^|^756^|^756^|^756^|^756^|^756^|^20131127^|^11.11^|^756^|^756^|^756^|^756^|^756^|^756^|^756^|^W^|^N^|^0^|^HSDP^|^713^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130203
766^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9475^|^8^|^15962082^|^3.367^|^5.703^|^757^|^757^|^0^|^0^|^0^|^757^|^0^|^0^|^16710^|^1^|^757^|^757^|^757^|^757^|^757^|^757^|^0^|^757^|^757^|^757^|^757^|^757^|^757^|^757^|^757^|^757^|^20130921^|^11.11^|^757^|^757^|^757^|^757^|^757^|^757^|^757^|^NW^|^N^|^0^|^HSDP^|^714^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130705
767^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9476^|^8^|^15962083^|^3.367^|^5.703^|^758^|^758^|^0^|^0^|^0^|^758^|^0^|^0^|^16711^|^1^|^758^|^758^|^758^|^758^|^758^|^758^|^0^|^758^|^758^|^758^|^758^|^758^|^758^|^758^|^758^|^758^|^20130711^|^11.11^|^758^|^758^|^758^|^758^|^758^|^758^|^758^|^W^|^N^|^0^|^HSDP^|^715^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130220
768^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9477^|^8^|^15962084^|^3.367^|^5.703^|^759^|^759^|^0^|^0^|^0^|^759^|^0^|^0^|^16712^|^1^|^759^|^759^|^759^|^759^|^759^|^759^|^0^|^759^|^759^|^759^|^759^|^759^|^759^|^759^|^759^|^759^|^20130612^|^11.11^|^759^|^759^|^759^|^759^|^759^|^759^|^759^|^W^|^N^|^0^|^HSDP^|^716^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130219
769^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9478^|^8^|^15962085^|^3.367^|^5.703^|^760^|^760^|^0^|^0^|^0^|^760^|^0^|^0^|^16713^|^1^|^760^|^760^|^760^|^760^|^760^|^760^|^0^|^760^|^760^|^760^|^760^|^760^|^760^|^760^|^760^|^760^|^20130615^|^11.11^|^760^|^760^|^760^|^760^|^760^|^760^|^760^|^W^|^N^|^0^|^HSDP^|^717^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130211
770^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9479^|^8^|^15962086^|^3.367^|^5.703^|^761^|^761^|^0^|^0^|^0^|^761^|^0^|^0^|^16714^|^1^|^761^|^761^|^761^|^761^|^761^|^761^|^0^|^761^|^761^|^761^|^761^|^761^|^761^|^761^|^761^|^761^|^20130220^|^11.11^|^761^|^761^|^761^|^761^|^761^|^761^|^761^|^NW^|^N^|^0^|^HSDP^|^718^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130211
771^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9480^|^8^|^15962087^|^3.367^|^5.703^|^762^|^762^|^0^|^0^|^0^|^762^|^0^|^0^|^16715^|^1^|^762^|^762^|^762^|^762^|^762^|^762^|^0^|^762^|^762^|^762^|^762^|^762^|^762^|^762^|^762^|^762^|^20130821^|^11.11^|^762^|^762^|^762^|^762^|^762^|^762^|^762^|^W^|^N^|^0^|^HSDP^|^719^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130824
772^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9481^|^8^|^15962088^|^3.367^|^5.703^|^763^|^763^|^0^|^0^|^0^|^763^|^0^|^0^|^16716^|^1^|^763^|^763^|^763^|^763^|^763^|^763^|^0^|^763^|^763^|^763^|^763^|^763^|^763^|^763^|^763^|^763^|^20131117^|^11.11^|^763^|^763^|^763^|^763^|^763^|^763^|^763^|^W^|^N^|^0^|^HSDP^|^720^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130802
773^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9482^|^8^|^15962089^|^3.367^|^5.703^|^764^|^764^|^0^|^0^|^0^|^764^|^0^|^0^|^16717^|^1^|^764^|^764^|^764^|^764^|^764^|^764^|^0^|^764^|^764^|^764^|^764^|^764^|^764^|^764^|^764^|^764^|^20130924^|^11.11^|^764^|^764^|^764^|^764^|^764^|^764^|^764^|^NW^|^N^|^0^|^HSDP^|^721^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131027
774^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9483^|^8^|^15962090^|^3.367^|^5.703^|^765^|^765^|^0^|^0^|^0^|^765^|^0^|^0^|^16718^|^1^|^765^|^765^|^765^|^765^|^765^|^765^|^0^|^765^|^765^|^765^|^765^|^765^|^765^|^765^|^765^|^765^|^20130926^|^11.11^|^765^|^765^|^765^|^765^|^765^|^765^|^765^|^W^|^N^|^0^|^HSDP^|^722^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130715
775^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9484^|^8^|^15962091^|^3.367^|^5.703^|^766^|^766^|^0^|^0^|^0^|^766^|^0^|^0^|^16719^|^1^|^766^|^766^|^766^|^766^|^766^|^766^|^0^|^766^|^766^|^766^|^766^|^766^|^766^|^766^|^766^|^766^|^20130305^|^11.11^|^766^|^766^|^766^|^766^|^766^|^766^|^766^|^NW^|^N^|^0^|^HSDP^|^723^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130815
776^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9485^|^8^|^15962092^|^3.367^|^5.703^|^767^|^767^|^0^|^0^|^0^|^767^|^0^|^0^|^16720^|^1^|^767^|^767^|^767^|^767^|^767^|^767^|^0^|^767^|^767^|^767^|^767^|^767^|^767^|^767^|^767^|^767^|^20130701^|^11.11^|^767^|^767^|^767^|^767^|^767^|^767^|^767^|^W^|^N^|^0^|^HSDP^|^724^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130224
777^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9486^|^8^|^15962093^|^3.367^|^5.703^|^768^|^768^|^0^|^0^|^0^|^768^|^0^|^0^|^16721^|^1^|^768^|^768^|^768^|^768^|^768^|^768^|^0^|^768^|^768^|^768^|^768^|^768^|^768^|^768^|^768^|^768^|^20130418^|^11.11^|^768^|^768^|^768^|^768^|^768^|^768^|^768^|^W^|^N^|^0^|^HSDP^|^725^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130314
778^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9487^|^8^|^15962094^|^3.367^|^5.703^|^769^|^769^|^0^|^0^|^0^|^769^|^0^|^0^|^16722^|^1^|^769^|^769^|^769^|^769^|^769^|^769^|^0^|^769^|^769^|^769^|^769^|^769^|^769^|^769^|^769^|^769^|^20130904^|^11.11^|^769^|^769^|^769^|^769^|^769^|^769^|^769^|^NW^|^N^|^0^|^HSDP^|^726^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130625
779^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9488^|^8^|^15962095^|^3.367^|^5.703^|^770^|^770^|^0^|^0^|^0^|^770^|^0^|^0^|^16723^|^1^|^770^|^770^|^770^|^770^|^770^|^770^|^0^|^770^|^770^|^770^|^770^|^770^|^770^|^770^|^770^|^770^|^20131106^|^11.11^|^770^|^770^|^770^|^770^|^770^|^770^|^770^|^NW^|^N^|^0^|^HSDP^|^727^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130925
780^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9489^|^8^|^15962096^|^3.367^|^5.703^|^771^|^771^|^0^|^0^|^0^|^771^|^0^|^0^|^16724^|^1^|^771^|^771^|^771^|^771^|^771^|^771^|^0^|^771^|^771^|^771^|^771^|^771^|^771^|^771^|^771^|^771^|^20130920^|^11.11^|^771^|^771^|^771^|^771^|^771^|^771^|^771^|^W^|^N^|^0^|^HSDP^|^728^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130407
781^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9490^|^8^|^15962097^|^3.367^|^5.703^|^772^|^772^|^0^|^0^|^0^|^772^|^0^|^0^|^16725^|^1^|^772^|^772^|^772^|^772^|^772^|^772^|^0^|^772^|^772^|^772^|^772^|^772^|^772^|^772^|^772^|^772^|^20130920^|^11.11^|^772^|^772^|^772^|^772^|^772^|^772^|^772^|^W^|^N^|^0^|^HSDP^|^729^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131220
782^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9491^|^8^|^15962098^|^3.367^|^5.703^|^773^|^773^|^0^|^0^|^0^|^773^|^0^|^0^|^16726^|^1^|^773^|^773^|^773^|^773^|^773^|^773^|^0^|^773^|^773^|^773^|^773^|^773^|^773^|^773^|^773^|^773^|^20130627^|^11.11^|^773^|^773^|^773^|^773^|^773^|^773^|^773^|^NW^|^N^|^0^|^HSDP^|^730^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130511
783^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9492^|^8^|^15962099^|^3.367^|^5.703^|^774^|^774^|^0^|^0^|^0^|^774^|^0^|^0^|^16727^|^1^|^774^|^774^|^774^|^774^|^774^|^774^|^0^|^774^|^774^|^774^|^774^|^774^|^774^|^774^|^774^|^774^|^20130730^|^11.11^|^774^|^774^|^774^|^774^|^774^|^774^|^774^|^W^|^N^|^0^|^HSDP^|^731^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130924
784^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9493^|^8^|^15962100^|^3.367^|^5.703^|^775^|^775^|^0^|^0^|^0^|^775^|^0^|^0^|^16728^|^1^|^775^|^775^|^775^|^775^|^775^|^775^|^0^|^775^|^775^|^775^|^775^|^775^|^775^|^775^|^775^|^775^|^20130626^|^11.11^|^775^|^775^|^775^|^775^|^775^|^775^|^775^|^NW^|^N^|^0^|^HSDP^|^732^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130722
785^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9494^|^8^|^15962101^|^3.367^|^5.703^|^776^|^776^|^0^|^0^|^0^|^776^|^0^|^0^|^16729^|^1^|^776^|^776^|^776^|^776^|^776^|^776^|^0^|^776^|^776^|^776^|^776^|^776^|^776^|^776^|^776^|^776^|^20130530^|^11.11^|^776^|^776^|^776^|^776^|^776^|^776^|^776^|^W^|^N^|^0^|^HSDP^|^733^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131007
786^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9495^|^8^|^15962102^|^3.367^|^5.703^|^777^|^777^|^0^|^0^|^0^|^777^|^0^|^0^|^16730^|^1^|^777^|^777^|^777^|^777^|^777^|^777^|^0^|^777^|^777^|^777^|^777^|^777^|^777^|^777^|^777^|^777^|^20131221^|^11.11^|^777^|^777^|^777^|^777^|^777^|^777^|^777^|^W^|^N^|^0^|^HSDP^|^734^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130323
787^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9496^|^8^|^15962103^|^3.367^|^5.703^|^778^|^778^|^0^|^0^|^0^|^778^|^0^|^0^|^16731^|^1^|^778^|^778^|^778^|^778^|^778^|^778^|^0^|^778^|^778^|^778^|^778^|^778^|^778^|^778^|^778^|^778^|^20130122^|^11.11^|^778^|^778^|^778^|^778^|^778^|^778^|^778^|^NW^|^N^|^0^|^HSDP^|^735^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131214
788^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9497^|^8^|^15962104^|^3.367^|^5.703^|^779^|^779^|^0^|^0^|^0^|^779^|^0^|^0^|^16732^|^1^|^779^|^779^|^779^|^779^|^779^|^779^|^0^|^779^|^779^|^779^|^779^|^779^|^779^|^779^|^779^|^779^|^20131010^|^11.11^|^779^|^779^|^779^|^779^|^779^|^779^|^779^|^W^|^N^|^0^|^HSDP^|^736^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130712
789^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9498^|^8^|^15962105^|^3.367^|^5.703^|^780^|^780^|^0^|^0^|^0^|^780^|^0^|^0^|^16733^|^1^|^780^|^780^|^780^|^780^|^780^|^780^|^0^|^780^|^780^|^780^|^780^|^780^|^780^|^780^|^780^|^780^|^20130316^|^11.11^|^780^|^780^|^780^|^780^|^780^|^780^|^780^|^NW^|^N^|^0^|^HSDP^|^737^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130628
790^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9499^|^8^|^15962106^|^3.367^|^5.703^|^781^|^781^|^0^|^0^|^0^|^781^|^0^|^0^|^16734^|^1^|^781^|^781^|^781^|^781^|^781^|^781^|^0^|^781^|^781^|^781^|^781^|^781^|^781^|^781^|^781^|^781^|^20130325^|^11.11^|^781^|^781^|^781^|^781^|^781^|^781^|^781^|^NW^|^N^|^0^|^HSDP^|^738^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130917
791^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9500^|^8^|^15962107^|^3.367^|^5.703^|^782^|^782^|^0^|^0^|^0^|^782^|^0^|^0^|^16735^|^1^|^782^|^782^|^782^|^782^|^782^|^782^|^0^|^782^|^782^|^782^|^782^|^782^|^782^|^782^|^782^|^782^|^20130901^|^11.11^|^782^|^782^|^782^|^782^|^782^|^782^|^782^|^W^|^N^|^0^|^HSDP^|^739^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130914
792^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9501^|^8^|^15962108^|^3.367^|^5.703^|^783^|^783^|^0^|^0^|^0^|^783^|^0^|^0^|^16736^|^1^|^783^|^783^|^783^|^783^|^783^|^783^|^0^|^783^|^783^|^783^|^783^|^783^|^783^|^783^|^783^|^783^|^20130910^|^11.11^|^783^|^783^|^783^|^783^|^783^|^783^|^783^|^NW^|^N^|^0^|^HSDP^|^740^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130123
793^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9502^|^8^|^15962109^|^3.367^|^5.703^|^784^|^784^|^0^|^0^|^0^|^784^|^0^|^0^|^16737^|^1^|^784^|^784^|^784^|^784^|^784^|^784^|^0^|^784^|^784^|^784^|^784^|^784^|^784^|^784^|^784^|^784^|^20130626^|^11.11^|^784^|^784^|^784^|^784^|^784^|^784^|^784^|^NW^|^N^|^0^|^HSDP^|^741^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130708
794^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9503^|^8^|^15962110^|^3.367^|^5.703^|^785^|^785^|^0^|^0^|^0^|^785^|^0^|^0^|^16738^|^1^|^785^|^785^|^785^|^785^|^785^|^785^|^0^|^785^|^785^|^785^|^785^|^785^|^785^|^785^|^785^|^785^|^20130424^|^11.11^|^785^|^785^|^785^|^785^|^785^|^785^|^785^|^NW^|^N^|^0^|^HSDP^|^742^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131129
795^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9504^|^8^|^15962111^|^3.367^|^5.703^|^786^|^786^|^0^|^0^|^0^|^786^|^0^|^0^|^16739^|^1^|^786^|^786^|^786^|^786^|^786^|^786^|^0^|^786^|^786^|^786^|^786^|^786^|^786^|^786^|^786^|^786^|^20130721^|^11.11^|^786^|^786^|^786^|^786^|^786^|^786^|^786^|^NW^|^N^|^0^|^HSDP^|^743^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130412
796^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9505^|^8^|^15962112^|^3.367^|^5.703^|^787^|^787^|^0^|^0^|^0^|^787^|^0^|^0^|^16740^|^1^|^787^|^787^|^787^|^787^|^787^|^787^|^0^|^787^|^787^|^787^|^787^|^787^|^787^|^787^|^787^|^787^|^20130620^|^11.11^|^787^|^787^|^787^|^787^|^787^|^787^|^787^|^NW^|^N^|^0^|^HSDP^|^744^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130310
797^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9506^|^8^|^15962113^|^3.367^|^5.703^|^788^|^788^|^0^|^0^|^0^|^788^|^0^|^0^|^16741^|^1^|^788^|^788^|^788^|^788^|^788^|^788^|^0^|^788^|^788^|^788^|^788^|^788^|^788^|^788^|^788^|^788^|^20130722^|^11.11^|^788^|^788^|^788^|^788^|^788^|^788^|^788^|^W^|^N^|^0^|^HSDP^|^745^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131230
798^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9507^|^8^|^15962114^|^3.367^|^5.703^|^789^|^789^|^0^|^0^|^0^|^789^|^0^|^0^|^16742^|^1^|^789^|^789^|^789^|^789^|^789^|^789^|^0^|^789^|^789^|^789^|^789^|^789^|^789^|^789^|^789^|^789^|^20131030^|^11.11^|^789^|^789^|^789^|^789^|^789^|^789^|^789^|^W^|^N^|^0^|^HSDP^|^746^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130826
799^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9508^|^8^|^15962115^|^3.367^|^5.703^|^790^|^790^|^0^|^0^|^0^|^790^|^0^|^0^|^16743^|^1^|^790^|^790^|^790^|^790^|^790^|^790^|^0^|^790^|^790^|^790^|^790^|^790^|^790^|^790^|^790^|^790^|^20130225^|^11.11^|^790^|^790^|^790^|^790^|^790^|^790^|^790^|^NW^|^N^|^0^|^HSDP^|^747^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131219
800^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9509^|^8^|^15962116^|^3.367^|^5.703^|^791^|^791^|^0^|^0^|^0^|^791^|^0^|^0^|^16744^|^1^|^791^|^791^|^791^|^791^|^791^|^791^|^0^|^791^|^791^|^791^|^791^|^791^|^791^|^791^|^791^|^791^|^20130721^|^11.11^|^791^|^791^|^791^|^791^|^791^|^791^|^791^|^NW^|^N^|^0^|^HSDP^|^748^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130902
801^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9510^|^8^|^15962117^|^3.367^|^5.703^|^792^|^792^|^0^|^0^|^0^|^792^|^0^|^0^|^16745^|^1^|^792^|^792^|^792^|^792^|^792^|^792^|^0^|^792^|^792^|^792^|^792^|^792^|^792^|^792^|^792^|^792^|^20130412^|^11.11^|^792^|^792^|^792^|^792^|^792^|^792^|^792^|^W^|^N^|^0^|^HSDP^|^749^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130515
802^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9511^|^8^|^15962118^|^3.367^|^5.703^|^793^|^793^|^0^|^0^|^0^|^793^|^0^|^0^|^16746^|^1^|^793^|^793^|^793^|^793^|^793^|^793^|^0^|^793^|^793^|^793^|^793^|^793^|^793^|^793^|^793^|^793^|^20131217^|^11.11^|^793^|^793^|^793^|^793^|^793^|^793^|^793^|^NW^|^N^|^0^|^HSDP^|^750^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131126
803^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9512^|^8^|^15962119^|^3.367^|^5.703^|^794^|^794^|^0^|^0^|^0^|^794^|^0^|^0^|^16747^|^1^|^794^|^794^|^794^|^794^|^794^|^794^|^0^|^794^|^794^|^794^|^794^|^794^|^794^|^794^|^794^|^794^|^20130929^|^11.11^|^794^|^794^|^794^|^794^|^794^|^794^|^794^|^W^|^N^|^0^|^HSDP^|^751^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130901
