name^|^value^|^customer_id^|^subscr_id^|^household_id^|^building_id
IsEligibleForCable^|^1^|^46189526^|^482^|^482^|^482
IsEligibleForCable^|^1^|^46189527^|^483^|^483^|^483
IsEligibleForCable^|^1^|^46189528^|^484^|^484^|^484
IsEligibleForCable^|^1^|^46189529^|^485^|^485^|^485
IsEligibleForCable^|^1^|^46189530^|^486^|^486^|^486
IsEligibleForCable^|^1^|^46189531^|^487^|^487^|^487
IsEligibleForCable^|^1^|^46189532^|^488^|^488^|^488
IsEligibleForCable^|^1^|^46189533^|^489^|^489^|^489
IsEligibleForCable^|^1^|^46189534^|^490^|^490^|^490
IsEligibleForCable^|^1^|^46189535^|^491^|^491^|^491
IsEligibleForCable^|^1^|^46189536^|^492^|^492^|^492
IsEligibleForCable^|^1^|^46189537^|^493^|^493^|^493
IsEligibleForCable^|^1^|^46189538^|^494^|^494^|^494
IsEligibleForCable^|^1^|^46189539^|^495^|^495^|^495
IsEligibleForCable^|^1^|^46189540^|^496^|^496^|^496
IsEligibleForCable^|^1^|^46189541^|^497^|^497^|^497
IsEligibleForCable^|^1^|^46189542^|^498^|^498^|^498
IsEligibleForCable^|^1^|^46189543^|^499^|^499^|^499
IsEligibleForCable^|^1^|^46189544^|^500^|^500^|^500
IsEligibleForCable^|^1^|^46189545^|^501^|^501^|^501
IsEligibleForCable^|^1^|^46189546^|^502^|^502^|^502
IsEligibleForCable^|^1^|^46189547^|^503^|^503^|^503
IsEligibleForCable^|^1^|^46189548^|^504^|^504^|^504
IsEligibleForCable^|^1^|^46189549^|^505^|^505^|^505
IsEligibleForCable^|^1^|^46189550^|^506^|^506^|^506
IsEligibleForCable^|^1^|^46189551^|^507^|^507^|^507
IsEligibleForCable^|^1^|^46189552^|^508^|^508^|^508
IsEligibleForCable^|^1^|^46189553^|^509^|^509^|^509
IsEligibleForCable^|^1^|^46189554^|^510^|^510^|^510
IsEligibleForCable^|^1^|^46189555^|^511^|^511^|^511
IsEligibleForCable^|^1^|^46189556^|^512^|^512^|^512
IsEligibleForCable^|^1^|^46189557^|^513^|^513^|^513
IsEligibleForCable^|^1^|^46189558^|^514^|^514^|^514
IsEligibleForCable^|^1^|^46189559^|^515^|^515^|^515
IsEligibleForCable^|^1^|^46189560^|^516^|^516^|^516
IsEligibleForCable^|^1^|^46189561^|^517^|^517^|^517
IsEligibleForCable^|^1^|^46189562^|^518^|^518^|^518
IsEligibleForCable^|^1^|^46189563^|^519^|^519^|^519
IsEligibleForCable^|^1^|^46189564^|^520^|^520^|^520
IsEligibleForCable^|^1^|^46189565^|^521^|^521^|^521
IsEligibleForCable^|^1^|^46189566^|^522^|^522^|^522
IsEligibleForCable^|^1^|^46189567^|^523^|^523^|^523
IsEligibleForCable^|^1^|^46189568^|^524^|^524^|^524
IsEligibleForCable^|^1^|^46189569^|^525^|^525^|^525
IsEligibleForCable^|^1^|^46189570^|^526^|^526^|^526
IsEligibleForCable^|^1^|^46189571^|^527^|^527^|^527
IsEligibleForCable^|^1^|^46189572^|^528^|^528^|^528
IsEligibleForCable^|^1^|^46189573^|^529^|^529^|^529
IsEligibleForCable^|^1^|^46189574^|^530^|^530^|^530
IsEligibleForCable^|^1^|^46189575^|^531^|^531^|^531
IsEligibleForCable^|^1^|^46189576^|^532^|^532^|^532
IsEligibleForCable^|^1^|^46189577^|^533^|^533^|^533
IsEligibleForCable^|^1^|^46189578^|^534^|^534^|^534
IsEligibleForCable^|^1^|^46189579^|^535^|^535^|^535
IsEligibleForCable^|^1^|^46189580^|^536^|^536^|^536
IsEligibleForCable^|^1^|^46189581^|^537^|^537^|^537
IsEligibleForCable^|^1^|^46189582^|^538^|^538^|^538
IsEligibleForCable^|^1^|^46189583^|^539^|^539^|^539
IsEligibleForCable^|^1^|^46189584^|^540^|^540^|^540
IsEligibleForCable^|^1^|^46189585^|^541^|^541^|^541
IsEligibleForCable^|^1^|^46189586^|^542^|^542^|^542
IsEligibleForCable^|^1^|^46189587^|^543^|^543^|^543
IsEligibleForCable^|^1^|^46189588^|^544^|^544^|^544
IsEligibleForCable^|^1^|^46189589^|^545^|^545^|^545
IsEligibleForCable^|^1^|^46189590^|^546^|^546^|^546
