footprint_id^|^postal_code_num^|^city_name^|^city_suffix_name^|^district_name^|^street_name^|^house_num^|^house_num_modifier_val^|^kgs44_id^|^x_wgs84^|^y_wgs84^|^x_gk3^|^y_gk3^|^household_cnt^|^address_data_server_id^|^mktbil_cab_line_int_cd^|^mktbil_cab_line_dig_cd^|^mktbil_cab_line_anl_cd^|^mktbil_dtr_cab_line_int_cnt^|^tech_avail_cab_line_int_cd^|^tech_avail_cab_line_dig_cd^|^tech_avail_cab_line_anl_cd^|^feedback_chnl_ind^|^adsl_accs_line_bw_qty^|^adsl_bitstream_accs_bw_qty^|^vdsl_accs_line_bw_qty^|^vdsl_bitstream_accs_bw_qty^|^vdsl_vectoring_ind^|^lte_bw_qty^|^lte_indoor_outdoor_cd^|^lte_load_cnt^|^homes_passed_street_cnt^|^homes_passed_building_cnt^|^cab_line_int_apart_unit_cnt^|^cab_line_dig_apart_unit_cnt^|^cab_line_anl_apart_unit_cnt^|^dsl_apart_unit_cnt^|^lte_apart_unit_cnt^|^potential_bw_qty^|^vdsl_dtag_plan_dt^|^kabelscore_pct^|^mktbil_hybrid_fiber_coax_ind^|^vdsl_accs_line_fp_ind^|^vdsl_bitstream_accs_fp_ind^|^vdsl_vectoring_fp_ind^|^adsl_accs_line_fp_ind^|^adsl_bitstream_accs_fp_ind^|^lte_fix_fp_ind^|^potential_tech_cd^|^potential_contact_type_cd^|^branch_num^|^ip_tv_cd^|^ip_tv_potential_ind^|^g3g_cd^|^gsm_cd^|^is_deleted_ind^|^accuracy_id^|^di_gui^|^dwh_load_date
183^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8892^|^8^|^15961499^|^3.367^|^5.703^|^174^|^174^|^0^|^0^|^0^|^174^|^0^|^0^|^16127^|^1^|^174^|^174^|^174^|^174^|^174^|^174^|^0^|^174^|^174^|^174^|^174^|^174^|^174^|^174^|^174^|^174^|^20130805^|^11.11^|^174^|^174^|^174^|^174^|^174^|^174^|^174^|^NW^|^N^|^0^|^HSDP^|^131^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131121
184^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8893^|^8^|^15961500^|^3.367^|^5.703^|^175^|^175^|^0^|^0^|^0^|^175^|^0^|^0^|^16128^|^1^|^175^|^175^|^175^|^175^|^175^|^175^|^0^|^175^|^175^|^175^|^175^|^175^|^175^|^175^|^175^|^175^|^20130612^|^11.11^|^175^|^175^|^175^|^175^|^175^|^175^|^175^|^W^|^N^|^0^|^HSDP^|^132^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131005
185^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8894^|^8^|^15961501^|^3.367^|^5.703^|^176^|^176^|^0^|^0^|^0^|^176^|^0^|^0^|^16129^|^1^|^176^|^176^|^176^|^176^|^176^|^176^|^0^|^176^|^176^|^176^|^176^|^176^|^176^|^176^|^176^|^176^|^20130212^|^11.11^|^176^|^176^|^176^|^176^|^176^|^176^|^176^|^NW^|^N^|^0^|^HSDP^|^133^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131230
186^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8895^|^8^|^15961502^|^3.367^|^5.703^|^177^|^177^|^0^|^0^|^0^|^177^|^0^|^0^|^16130^|^1^|^177^|^177^|^177^|^177^|^177^|^177^|^0^|^177^|^177^|^177^|^177^|^177^|^177^|^177^|^177^|^177^|^20131023^|^11.11^|^177^|^177^|^177^|^177^|^177^|^177^|^177^|^W^|^N^|^0^|^HSDP^|^134^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130206
187^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8896^|^8^|^15961503^|^3.367^|^5.703^|^178^|^178^|^0^|^0^|^0^|^178^|^0^|^0^|^16131^|^1^|^178^|^178^|^178^|^178^|^178^|^178^|^0^|^178^|^178^|^178^|^178^|^178^|^178^|^178^|^178^|^178^|^20131110^|^11.11^|^178^|^178^|^178^|^178^|^178^|^178^|^178^|^NW^|^N^|^0^|^HSDP^|^135^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131125
188^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8897^|^8^|^15961504^|^3.367^|^5.703^|^179^|^179^|^0^|^0^|^0^|^179^|^0^|^0^|^16132^|^1^|^179^|^179^|^179^|^179^|^179^|^179^|^0^|^179^|^179^|^179^|^179^|^179^|^179^|^179^|^179^|^179^|^20130831^|^11.11^|^179^|^179^|^179^|^179^|^179^|^179^|^179^|^W^|^N^|^0^|^HSDP^|^136^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130528
189^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8898^|^8^|^15961505^|^3.367^|^5.703^|^180^|^180^|^0^|^0^|^0^|^180^|^0^|^0^|^16133^|^1^|^180^|^180^|^180^|^180^|^180^|^180^|^0^|^180^|^180^|^180^|^180^|^180^|^180^|^180^|^180^|^180^|^20130419^|^11.11^|^180^|^180^|^180^|^180^|^180^|^180^|^180^|^W^|^N^|^0^|^HSDP^|^137^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131122
190^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8899^|^8^|^15961506^|^3.367^|^5.703^|^181^|^181^|^0^|^0^|^0^|^181^|^0^|^0^|^16134^|^1^|^181^|^181^|^181^|^181^|^181^|^181^|^0^|^181^|^181^|^181^|^181^|^181^|^181^|^181^|^181^|^181^|^20131017^|^11.11^|^181^|^181^|^181^|^181^|^181^|^181^|^181^|^NW^|^N^|^0^|^HSDP^|^138^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130821
191^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8900^|^8^|^15961507^|^3.367^|^5.703^|^182^|^182^|^0^|^0^|^0^|^182^|^0^|^0^|^16135^|^1^|^182^|^182^|^182^|^182^|^182^|^182^|^0^|^182^|^182^|^182^|^182^|^182^|^182^|^182^|^182^|^182^|^20130107^|^11.11^|^182^|^182^|^182^|^182^|^182^|^182^|^182^|^W^|^N^|^0^|^HSDP^|^139^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130504
192^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8901^|^8^|^15961508^|^3.367^|^5.703^|^183^|^183^|^0^|^0^|^0^|^183^|^0^|^0^|^16136^|^1^|^183^|^183^|^183^|^183^|^183^|^183^|^0^|^183^|^183^|^183^|^183^|^183^|^183^|^183^|^183^|^183^|^20130726^|^11.11^|^183^|^183^|^183^|^183^|^183^|^183^|^183^|^W^|^N^|^0^|^HSDP^|^140^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130107
193^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8902^|^8^|^15961509^|^3.367^|^5.703^|^184^|^184^|^0^|^0^|^0^|^184^|^0^|^0^|^16137^|^1^|^184^|^184^|^184^|^184^|^184^|^184^|^0^|^184^|^184^|^184^|^184^|^184^|^184^|^184^|^184^|^184^|^20130102^|^11.11^|^184^|^184^|^184^|^184^|^184^|^184^|^184^|^NW^|^N^|^0^|^HSDP^|^141^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131209
194^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8903^|^8^|^15961510^|^3.367^|^5.703^|^185^|^185^|^0^|^0^|^0^|^185^|^0^|^0^|^16138^|^1^|^185^|^185^|^185^|^185^|^185^|^185^|^0^|^185^|^185^|^185^|^185^|^185^|^185^|^185^|^185^|^185^|^20131230^|^11.11^|^185^|^185^|^185^|^185^|^185^|^185^|^185^|^W^|^N^|^0^|^HSDP^|^142^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131023
195^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8904^|^8^|^15961511^|^3.367^|^5.703^|^186^|^186^|^0^|^0^|^0^|^186^|^0^|^0^|^16139^|^1^|^186^|^186^|^186^|^186^|^186^|^186^|^0^|^186^|^186^|^186^|^186^|^186^|^186^|^186^|^186^|^186^|^20130504^|^11.11^|^186^|^186^|^186^|^186^|^186^|^186^|^186^|^W^|^N^|^0^|^HSDP^|^143^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130401
196^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8905^|^8^|^15961512^|^3.367^|^5.703^|^187^|^187^|^0^|^0^|^0^|^187^|^0^|^0^|^16140^|^1^|^187^|^187^|^187^|^187^|^187^|^187^|^0^|^187^|^187^|^187^|^187^|^187^|^187^|^187^|^187^|^187^|^20130330^|^11.11^|^187^|^187^|^187^|^187^|^187^|^187^|^187^|^NW^|^N^|^0^|^HSDP^|^144^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130403
197^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8906^|^8^|^15961513^|^3.367^|^5.703^|^188^|^188^|^0^|^0^|^0^|^188^|^0^|^0^|^16141^|^1^|^188^|^188^|^188^|^188^|^188^|^188^|^0^|^188^|^188^|^188^|^188^|^188^|^188^|^188^|^188^|^188^|^20130307^|^11.11^|^188^|^188^|^188^|^188^|^188^|^188^|^188^|^NW^|^N^|^0^|^HSDP^|^145^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130209
198^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8907^|^8^|^15961514^|^3.367^|^5.703^|^189^|^189^|^0^|^0^|^0^|^189^|^0^|^0^|^16142^|^1^|^189^|^189^|^189^|^189^|^189^|^189^|^0^|^189^|^189^|^189^|^189^|^189^|^189^|^189^|^189^|^189^|^20131127^|^11.11^|^189^|^189^|^189^|^189^|^189^|^189^|^189^|^W^|^N^|^0^|^HSDP^|^146^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130403
199^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8908^|^8^|^15961515^|^3.367^|^5.703^|^190^|^190^|^0^|^0^|^0^|^190^|^0^|^0^|^16143^|^1^|^190^|^190^|^190^|^190^|^190^|^190^|^0^|^190^|^190^|^190^|^190^|^190^|^190^|^190^|^190^|^190^|^20130414^|^11.11^|^190^|^190^|^190^|^190^|^190^|^190^|^190^|^W^|^N^|^0^|^HSDP^|^147^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130414
200^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8909^|^8^|^15961516^|^3.367^|^5.703^|^191^|^191^|^0^|^0^|^0^|^191^|^0^|^0^|^16144^|^1^|^191^|^191^|^191^|^191^|^191^|^191^|^0^|^191^|^191^|^191^|^191^|^191^|^191^|^191^|^191^|^191^|^20130210^|^11.11^|^191^|^191^|^191^|^191^|^191^|^191^|^191^|^NW^|^N^|^0^|^HSDP^|^148^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130821
201^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8910^|^8^|^15961517^|^3.367^|^5.703^|^192^|^192^|^0^|^0^|^0^|^192^|^0^|^0^|^16145^|^1^|^192^|^192^|^192^|^192^|^192^|^192^|^0^|^192^|^192^|^192^|^192^|^192^|^192^|^192^|^192^|^192^|^20131105^|^11.11^|^192^|^192^|^192^|^192^|^192^|^192^|^192^|^NW^|^N^|^0^|^HSDP^|^149^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131212
202^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8911^|^8^|^15961518^|^3.367^|^5.703^|^193^|^193^|^0^|^0^|^0^|^193^|^0^|^0^|^16146^|^1^|^193^|^193^|^193^|^193^|^193^|^193^|^0^|^193^|^193^|^193^|^193^|^193^|^193^|^193^|^193^|^193^|^20130919^|^11.11^|^193^|^193^|^193^|^193^|^193^|^193^|^193^|^W^|^N^|^0^|^HSDP^|^150^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130124
203^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8912^|^8^|^15961519^|^3.367^|^5.703^|^194^|^194^|^0^|^0^|^0^|^194^|^0^|^0^|^16147^|^1^|^194^|^194^|^194^|^194^|^194^|^194^|^0^|^194^|^194^|^194^|^194^|^194^|^194^|^194^|^194^|^194^|^20130411^|^11.11^|^194^|^194^|^194^|^194^|^194^|^194^|^194^|^NW^|^N^|^0^|^HSDP^|^151^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131226
204^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8913^|^8^|^15961520^|^3.367^|^5.703^|^195^|^195^|^0^|^0^|^0^|^195^|^0^|^0^|^16148^|^1^|^195^|^195^|^195^|^195^|^195^|^195^|^0^|^195^|^195^|^195^|^195^|^195^|^195^|^195^|^195^|^195^|^20131129^|^11.11^|^195^|^195^|^195^|^195^|^195^|^195^|^195^|^NW^|^N^|^0^|^HSDP^|^152^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130514
205^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8914^|^8^|^15961521^|^3.367^|^5.703^|^196^|^196^|^0^|^0^|^0^|^196^|^0^|^0^|^16149^|^1^|^196^|^196^|^196^|^196^|^196^|^196^|^0^|^196^|^196^|^196^|^196^|^196^|^196^|^196^|^196^|^196^|^20131218^|^11.11^|^196^|^196^|^196^|^196^|^196^|^196^|^196^|^W^|^N^|^0^|^HSDP^|^153^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130303
206^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8915^|^8^|^15961522^|^3.367^|^5.703^|^197^|^197^|^0^|^0^|^0^|^197^|^0^|^0^|^16150^|^1^|^197^|^197^|^197^|^197^|^197^|^197^|^0^|^197^|^197^|^197^|^197^|^197^|^197^|^197^|^197^|^197^|^20130724^|^11.11^|^197^|^197^|^197^|^197^|^197^|^197^|^197^|^NW^|^N^|^0^|^HSDP^|^154^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130207
207^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8916^|^8^|^15961523^|^3.367^|^5.703^|^198^|^198^|^0^|^0^|^0^|^198^|^0^|^0^|^16151^|^1^|^198^|^198^|^198^|^198^|^198^|^198^|^0^|^198^|^198^|^198^|^198^|^198^|^198^|^198^|^198^|^198^|^20130118^|^11.11^|^198^|^198^|^198^|^198^|^198^|^198^|^198^|^NW^|^N^|^0^|^HSDP^|^155^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130504
208^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8917^|^8^|^15961524^|^3.367^|^5.703^|^199^|^199^|^0^|^0^|^0^|^199^|^0^|^0^|^16152^|^1^|^199^|^199^|^199^|^199^|^199^|^199^|^0^|^199^|^199^|^199^|^199^|^199^|^199^|^199^|^199^|^199^|^20130501^|^11.11^|^199^|^199^|^199^|^199^|^199^|^199^|^199^|^NW^|^N^|^0^|^HSDP^|^156^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130819
209^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8918^|^8^|^15961525^|^3.367^|^5.703^|^200^|^200^|^0^|^0^|^0^|^200^|^0^|^0^|^16153^|^1^|^200^|^200^|^200^|^200^|^200^|^200^|^0^|^200^|^200^|^200^|^200^|^200^|^200^|^200^|^200^|^200^|^20130929^|^11.11^|^200^|^200^|^200^|^200^|^200^|^200^|^200^|^NW^|^N^|^0^|^HSDP^|^157^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131205
210^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8919^|^8^|^15961526^|^3.367^|^5.703^|^201^|^201^|^0^|^0^|^0^|^201^|^0^|^0^|^16154^|^1^|^201^|^201^|^201^|^201^|^201^|^201^|^0^|^201^|^201^|^201^|^201^|^201^|^201^|^201^|^201^|^201^|^20130322^|^11.11^|^201^|^201^|^201^|^201^|^201^|^201^|^201^|^NW^|^N^|^0^|^HSDP^|^158^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131128
211^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8920^|^8^|^15961527^|^3.367^|^5.703^|^202^|^202^|^0^|^0^|^0^|^202^|^0^|^0^|^16155^|^1^|^202^|^202^|^202^|^202^|^202^|^202^|^0^|^202^|^202^|^202^|^202^|^202^|^202^|^202^|^202^|^202^|^20131128^|^11.11^|^202^|^202^|^202^|^202^|^202^|^202^|^202^|^NW^|^N^|^0^|^HSDP^|^159^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130919
212^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8921^|^8^|^15961528^|^3.367^|^5.703^|^203^|^203^|^0^|^0^|^0^|^203^|^0^|^0^|^16156^|^1^|^203^|^203^|^203^|^203^|^203^|^203^|^0^|^203^|^203^|^203^|^203^|^203^|^203^|^203^|^203^|^203^|^20131117^|^11.11^|^203^|^203^|^203^|^203^|^203^|^203^|^203^|^NW^|^N^|^0^|^HSDP^|^160^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130929
213^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8922^|^8^|^15961529^|^3.367^|^5.703^|^204^|^204^|^0^|^0^|^0^|^204^|^0^|^0^|^16157^|^1^|^204^|^204^|^204^|^204^|^204^|^204^|^0^|^204^|^204^|^204^|^204^|^204^|^204^|^204^|^204^|^204^|^20130201^|^11.11^|^204^|^204^|^204^|^204^|^204^|^204^|^204^|^W^|^N^|^0^|^HSDP^|^161^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130502
214^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8923^|^8^|^15961530^|^3.367^|^5.703^|^205^|^205^|^0^|^0^|^0^|^205^|^0^|^0^|^16158^|^1^|^205^|^205^|^205^|^205^|^205^|^205^|^0^|^205^|^205^|^205^|^205^|^205^|^205^|^205^|^205^|^205^|^20131007^|^11.11^|^205^|^205^|^205^|^205^|^205^|^205^|^205^|^W^|^N^|^0^|^HSDP^|^162^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130201
215^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8924^|^8^|^15961531^|^3.367^|^5.703^|^206^|^206^|^0^|^0^|^0^|^206^|^0^|^0^|^16159^|^1^|^206^|^206^|^206^|^206^|^206^|^206^|^0^|^206^|^206^|^206^|^206^|^206^|^206^|^206^|^206^|^206^|^20130204^|^11.11^|^206^|^206^|^206^|^206^|^206^|^206^|^206^|^W^|^N^|^0^|^HSDP^|^163^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131028
216^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8925^|^8^|^15961532^|^3.367^|^5.703^|^207^|^207^|^0^|^0^|^0^|^207^|^0^|^0^|^16160^|^1^|^207^|^207^|^207^|^207^|^207^|^207^|^0^|^207^|^207^|^207^|^207^|^207^|^207^|^207^|^207^|^207^|^20130403^|^11.11^|^207^|^207^|^207^|^207^|^207^|^207^|^207^|^W^|^N^|^0^|^HSDP^|^164^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130710
217^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8926^|^8^|^15961533^|^3.367^|^5.703^|^208^|^208^|^0^|^0^|^0^|^208^|^0^|^0^|^16161^|^1^|^208^|^208^|^208^|^208^|^208^|^208^|^0^|^208^|^208^|^208^|^208^|^208^|^208^|^208^|^208^|^208^|^20131216^|^11.11^|^208^|^208^|^208^|^208^|^208^|^208^|^208^|^W^|^N^|^0^|^HSDP^|^165^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131113
218^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8927^|^8^|^15961534^|^3.367^|^5.703^|^209^|^209^|^0^|^0^|^0^|^209^|^0^|^0^|^16162^|^1^|^209^|^209^|^209^|^209^|^209^|^209^|^0^|^209^|^209^|^209^|^209^|^209^|^209^|^209^|^209^|^209^|^20130127^|^11.11^|^209^|^209^|^209^|^209^|^209^|^209^|^209^|^W^|^N^|^0^|^HSDP^|^166^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130517
219^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8928^|^8^|^15961535^|^3.367^|^5.703^|^210^|^210^|^0^|^0^|^0^|^210^|^0^|^0^|^16163^|^1^|^210^|^210^|^210^|^210^|^210^|^210^|^0^|^210^|^210^|^210^|^210^|^210^|^210^|^210^|^210^|^210^|^20130208^|^11.11^|^210^|^210^|^210^|^210^|^210^|^210^|^210^|^W^|^N^|^0^|^HSDP^|^167^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130929
220^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8929^|^8^|^15961536^|^3.367^|^5.703^|^211^|^211^|^0^|^0^|^0^|^211^|^0^|^0^|^16164^|^1^|^211^|^211^|^211^|^211^|^211^|^211^|^0^|^211^|^211^|^211^|^211^|^211^|^211^|^211^|^211^|^211^|^20131128^|^11.11^|^211^|^211^|^211^|^211^|^211^|^211^|^211^|^NW^|^N^|^0^|^HSDP^|^168^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131220
221^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8930^|^8^|^15961537^|^3.367^|^5.703^|^212^|^212^|^0^|^0^|^0^|^212^|^0^|^0^|^16165^|^1^|^212^|^212^|^212^|^212^|^212^|^212^|^0^|^212^|^212^|^212^|^212^|^212^|^212^|^212^|^212^|^212^|^20131007^|^11.11^|^212^|^212^|^212^|^212^|^212^|^212^|^212^|^W^|^N^|^0^|^HSDP^|^169^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130814
222^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8931^|^8^|^15961538^|^3.367^|^5.703^|^213^|^213^|^0^|^0^|^0^|^213^|^0^|^0^|^16166^|^1^|^213^|^213^|^213^|^213^|^213^|^213^|^0^|^213^|^213^|^213^|^213^|^213^|^213^|^213^|^213^|^213^|^20130819^|^11.11^|^213^|^213^|^213^|^213^|^213^|^213^|^213^|^NW^|^N^|^0^|^HSDP^|^170^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130303
223^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8932^|^8^|^15961539^|^3.367^|^5.703^|^214^|^214^|^0^|^0^|^0^|^214^|^0^|^0^|^16167^|^1^|^214^|^214^|^214^|^214^|^214^|^214^|^0^|^214^|^214^|^214^|^214^|^214^|^214^|^214^|^214^|^214^|^20131110^|^11.11^|^214^|^214^|^214^|^214^|^214^|^214^|^214^|^W^|^N^|^0^|^HSDP^|^171^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130616
224^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8933^|^8^|^15961540^|^3.367^|^5.703^|^215^|^215^|^0^|^0^|^0^|^215^|^0^|^0^|^16168^|^1^|^215^|^215^|^215^|^215^|^215^|^215^|^0^|^215^|^215^|^215^|^215^|^215^|^215^|^215^|^215^|^215^|^20130329^|^11.11^|^215^|^215^|^215^|^215^|^215^|^215^|^215^|^NW^|^N^|^0^|^HSDP^|^172^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130715
225^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8934^|^8^|^15961541^|^3.367^|^5.703^|^216^|^216^|^0^|^0^|^0^|^216^|^0^|^0^|^16169^|^1^|^216^|^216^|^216^|^216^|^216^|^216^|^0^|^216^|^216^|^216^|^216^|^216^|^216^|^216^|^216^|^216^|^20131116^|^11.11^|^216^|^216^|^216^|^216^|^216^|^216^|^216^|^NW^|^N^|^0^|^HSDP^|^173^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130520
226^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8935^|^8^|^15961542^|^3.367^|^5.703^|^217^|^217^|^0^|^0^|^0^|^217^|^0^|^0^|^16170^|^1^|^217^|^217^|^217^|^217^|^217^|^217^|^0^|^217^|^217^|^217^|^217^|^217^|^217^|^217^|^217^|^217^|^20130427^|^11.11^|^217^|^217^|^217^|^217^|^217^|^217^|^217^|^NW^|^N^|^0^|^HSDP^|^174^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130715
227^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8936^|^8^|^15961543^|^3.367^|^5.703^|^218^|^218^|^0^|^0^|^0^|^218^|^0^|^0^|^16171^|^1^|^218^|^218^|^218^|^218^|^218^|^218^|^0^|^218^|^218^|^218^|^218^|^218^|^218^|^218^|^218^|^218^|^20130410^|^11.11^|^218^|^218^|^218^|^218^|^218^|^218^|^218^|^W^|^N^|^0^|^HSDP^|^175^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130120
228^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8937^|^8^|^15961544^|^3.367^|^5.703^|^219^|^219^|^0^|^0^|^0^|^219^|^0^|^0^|^16172^|^1^|^219^|^219^|^219^|^219^|^219^|^219^|^0^|^219^|^219^|^219^|^219^|^219^|^219^|^219^|^219^|^219^|^20130503^|^11.11^|^219^|^219^|^219^|^219^|^219^|^219^|^219^|^NW^|^N^|^0^|^HSDP^|^176^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130617
229^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8938^|^8^|^15961545^|^3.367^|^5.703^|^220^|^220^|^0^|^0^|^0^|^220^|^0^|^0^|^16173^|^1^|^220^|^220^|^220^|^220^|^220^|^220^|^0^|^220^|^220^|^220^|^220^|^220^|^220^|^220^|^220^|^220^|^20130531^|^11.11^|^220^|^220^|^220^|^220^|^220^|^220^|^220^|^W^|^N^|^0^|^HSDP^|^177^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130904
230^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8939^|^8^|^15961546^|^3.367^|^5.703^|^221^|^221^|^0^|^0^|^0^|^221^|^0^|^0^|^16174^|^1^|^221^|^221^|^221^|^221^|^221^|^221^|^0^|^221^|^221^|^221^|^221^|^221^|^221^|^221^|^221^|^221^|^20130529^|^11.11^|^221^|^221^|^221^|^221^|^221^|^221^|^221^|^W^|^N^|^0^|^HSDP^|^178^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130305
