contactlist_id^|^contact_channel^|^last_contact_date^|^last_contact_state^|^number_of_contacts_last_month^|^customer_id^|^subscr_num^|^cust_num^|^aggr_level_cd
968488^|^SMS^|^20170818^|^Ordered^|^1^|^46189371^|^GSM^|^123123403^|^household
968489^|^SMS^|^20170112^|^Ordered^|^1^|^46189372^|^GSM^|^123123404^|^subscriber
968490^|^SMS^|^20170212^|^Ordered^|^1^|^46189373^|^GSM^|^123123405^|^customer
968491^|^SMS^|^20170811^|^Ordered^|^2^|^46189374^|^GSM^|^123123406^|^customer
968492^|^SMS^|^20170629^|^Ordered^|^1^|^46189375^|^GSM^|^123123407^|^subscriber
968493^|^SMS^|^20170807^|^Ordered^|^2^|^46189376^|^GSM^|^123123408^|^customer
968494^|^SMS^|^20170302^|^Ordered^|^1^|^46189377^|^GSM^|^123123409^|^customer
968495^|^SMS^|^20170602^|^Ordered^|^1^|^46189378^|^GSM^|^123123410^|^customer
968496^|^SMS^|^20170413^|^Ordered^|^2^|^46189379^|^GSM^|^123123411^|^household
968497^|^SMS^|^20170708^|^Ordered^|^1^|^46189380^|^GSM^|^123123412^|^subscriber
968498^|^SMS^|^20170705^|^Ordered^|^1^|^46189381^|^GSM^|^123123413^|^household
968499^|^SMS^|^20170109^|^Ordered^|^2^|^46189382^|^GSM^|^123123414^|^household
968500^|^SMS^|^20170213^|^Ordered^|^1^|^46189383^|^GSM^|^123123415^|^household
968501^|^SMS^|^20170808^|^Ordered^|^1^|^46189384^|^GSM^|^123123416^|^subscriber
968502^|^SMS^|^20170111^|^Ordered^|^1^|^46189385^|^GSM^|^123123417^|^customer
968503^|^SMS^|^20170805^|^Ordered^|^1^|^46189386^|^GSM^|^123123418^|^customer
968504^|^SMS^|^20170827^|^Ordered^|^1^|^46189387^|^GSM^|^123123419^|^household
968505^|^SMS^|^20170707^|^Ordered^|^2^|^46189388^|^GSM^|^123123420^|^household
968506^|^SMS^|^20170627^|^Ordered^|^2^|^46189389^|^GSM^|^123123421^|^customer
968507^|^SMS^|^20170727^|^Ordered^|^2^|^46189390^|^GSM^|^123123422^|^household
968508^|^SMS^|^20170621^|^Ordered^|^2^|^46189391^|^GSM^|^123123423^|^subscriber
968509^|^SMS^|^20170531^|^Ordered^|^1^|^46189392^|^GSM^|^123123424^|^household
968510^|^SMS^|^20170627^|^Ordered^|^1^|^46189393^|^GSM^|^123123425^|^subscriber
968511^|^SMS^|^20170118^|^Ordered^|^2^|^46189394^|^GSM^|^123123426^|^customer
968512^|^SMS^|^20170825^|^Ordered^|^2^|^46189395^|^GSM^|^123123427^|^subscriber
968513^|^SMS^|^20170102^|^Ordered^|^2^|^46189396^|^GSM^|^123123428^|^customer
968514^|^SMS^|^20170831^|^Ordered^|^1^|^46189397^|^GSM^|^123123429^|^subscriber
968515^|^SMS^|^20170423^|^Ordered^|^2^|^46189398^|^GSM^|^123123430^|^subscriber
968516^|^SMS^|^20170219^|^Ordered^|^2^|^46189399^|^GSM^|^123123431^|^customer
968517^|^SMS^|^20170824^|^Ordered^|^1^|^46189400^|^GSM^|^123123432^|^customer
968518^|^SMS^|^20170609^|^Ordered^|^2^|^46189401^|^GSM^|^123123433^|^subscriber
968519^|^SMS^|^20170414^|^Ordered^|^2^|^46189402^|^GSM^|^123123434^|^household
968520^|^SMS^|^20170425^|^Ordered^|^1^|^46189403^|^GSM^|^123123435^|^customer
968521^|^SMS^|^20170210^|^Ordered^|^1^|^46189404^|^GSM^|^123123436^|^household
968522^|^SMS^|^20170707^|^Ordered^|^1^|^46189405^|^GSM^|^123123437^|^household
968523^|^SMS^|^20170215^|^Ordered^|^1^|^46189406^|^GSM^|^123123438^|^customer
968524^|^SMS^|^20170615^|^Ordered^|^1^|^46189407^|^GSM^|^123123439^|^customer
968525^|^SMS^|^20170102^|^Ordered^|^1^|^46189408^|^GSM^|^123123440^|^subscriber
968526^|^SMS^|^20170707^|^Ordered^|^2^|^46189409^|^GSM^|^123123441^|^household
968527^|^SMS^|^20170508^|^Ordered^|^1^|^46189410^|^GSM^|^123123442^|^household
968528^|^SMS^|^20170316^|^Ordered^|^2^|^46189411^|^GSM^|^123123443^|^subscriber
968529^|^SMS^|^20170104^|^Ordered^|^2^|^46189412^|^GSM^|^123123444^|^household
968530^|^SMS^|^20170808^|^Ordered^|^1^|^46189413^|^GSM^|^123123445^|^household
968531^|^SMS^|^20170822^|^Ordered^|^2^|^46189414^|^GSM^|^123123446^|^customer
968532^|^SMS^|^20170504^|^Ordered^|^2^|^46189415^|^GSM^|^123123447^|^household
968533^|^SMS^|^20170125^|^Ordered^|^2^|^46189416^|^GSM^|^123123448^|^subscriber
968534^|^SMS^|^20170427^|^Ordered^|^2^|^46189417^|^GSM^|^123123449^|^customer
968535^|^SMS^|^20170330^|^Ordered^|^2^|^46189418^|^GSM^|^123123450^|^household
968536^|^SMS^|^20170715^|^Ordered^|^1^|^46189419^|^GSM^|^123123451^|^customer
968537^|^SMS^|^20170524^|^Ordered^|^1^|^46189420^|^GSM^|^123123452^|^subscriber
968538^|^SMS^|^20170627^|^Ordered^|^2^|^46189421^|^GSM^|^123123453^|^subscriber
968539^|^SMS^|^20170509^|^Ordered^|^1^|^46189422^|^GSM^|^123123454^|^subscriber
968540^|^SMS^|^20170811^|^Ordered^|^2^|^46189423^|^GSM^|^123123455^|^customer
968541^|^SMS^|^20170214^|^Ordered^|^1^|^46189424^|^GSM^|^123123456^|^customer
968542^|^SMS^|^20170213^|^Ordered^|^2^|^46189425^|^GSM^|^123123457^|^customer
968543^|^SMS^|^20170803^|^Ordered^|^1^|^46189426^|^GSM^|^123123458^|^subscriber
968544^|^SMS^|^20170108^|^Ordered^|^1^|^46189427^|^GSM^|^123123459^|^household
968545^|^SMS^|^20170829^|^Ordered^|^2^|^46189428^|^GSM^|^123123460^|^customer
968546^|^SMS^|^20170506^|^Ordered^|^2^|^46189429^|^GSM^|^123123461^|^customer
968547^|^SMS^|^20170527^|^Ordered^|^2^|^46189430^|^GSM^|^123123462^|^household
968548^|^SMS^|^20170105^|^Ordered^|^1^|^46189431^|^GSM^|^123123463^|^subscriber
968549^|^SMS^|^20170526^|^Ordered^|^1^|^46189432^|^GSM^|^123123464^|^customer
968550^|^SMS^|^20170802^|^Ordered^|^2^|^46189433^|^GSM^|^123123465^|^household
968551^|^SMS^|^20170723^|^Ordered^|^1^|^46189434^|^GSM^|^123123466^|^household
968552^|^SMS^|^20170214^|^Ordered^|^2^|^46189435^|^GSM^|^123123467^|^household
968553^|^SMS^|^20170519^|^Ordered^|^1^|^46189436^|^GSM^|^123123468^|^subscriber
968554^|^SMS^|^20170606^|^Ordered^|^2^|^46189437^|^GSM^|^123123469^|^subscriber
968555^|^SMS^|^20170410^|^Ordered^|^1^|^46189438^|^GSM^|^123123470^|^customer
968556^|^SMS^|^20170626^|^Ordered^|^1^|^46189439^|^GSM^|^123123471^|^household
968557^|^SMS^|^20170501^|^Ordered^|^1^|^46189440^|^GSM^|^123123472^|^subscriber
968558^|^SMS^|^20170816^|^Ordered^|^2^|^46189441^|^GSM^|^123123473^|^subscriber
968559^|^SMS^|^20170405^|^Ordered^|^1^|^46189442^|^GSM^|^123123474^|^household
968560^|^SMS^|^20170818^|^Ordered^|^2^|^46189443^|^GSM^|^123123475^|^household
968561^|^SMS^|^20170309^|^Ordered^|^2^|^46189444^|^GSM^|^123123476^|^subscriber
968562^|^SMS^|^20170316^|^Ordered^|^1^|^46189445^|^GSM^|^123123477^|^subscriber
968563^|^SMS^|^20170809^|^Ordered^|^1^|^46189446^|^GSM^|^123123478^|^customer
968564^|^SMS^|^20170322^|^Ordered^|^2^|^46189447^|^GSM^|^123123479^|^subscriber
968565^|^SMS^|^20170218^|^Ordered^|^1^|^46189448^|^GSM^|^123123480^|^subscriber
968566^|^SMS^|^20170307^|^Ordered^|^1^|^46189449^|^GSM^|^123123481^|^subscriber
968567^|^SMS^|^20170731^|^Ordered^|^2^|^46189450^|^GSM^|^123123482^|^subscriber
968568^|^SMS^|^20170216^|^Ordered^|^1^|^46189451^|^GSM^|^123123483^|^subscriber
968569^|^SMS^|^20170202^|^Ordered^|^2^|^46189452^|^GSM^|^123123484^|^subscriber
968570^|^SMS^|^20170509^|^Ordered^|^2^|^46189453^|^GSM^|^123123485^|^household
968571^|^SMS^|^20170628^|^Ordered^|^2^|^46189454^|^GSM^|^123123486^|^household
968572^|^SMS^|^20170519^|^Ordered^|^1^|^46189455^|^GSM^|^123123487^|^household
968573^|^SMS^|^20170612^|^Ordered^|^1^|^46189456^|^GSM^|^123123488^|^household
968574^|^SMS^|^20170514^|^Ordered^|^2^|^46189457^|^GSM^|^123123489^|^subscriber
968575^|^SMS^|^20170609^|^Ordered^|^2^|^46189458^|^GSM^|^123123490^|^customer
968576^|^SMS^|^20170704^|^Ordered^|^2^|^46189459^|^GSM^|^123123491^|^subscriber
968577^|^SMS^|^20170317^|^Ordered^|^2^|^46189460^|^GSM^|^123123492^|^subscriber
968578^|^SMS^|^20170825^|^Ordered^|^1^|^46189461^|^GSM^|^123123493^|^customer
968579^|^SMS^|^20170323^|^Ordered^|^2^|^46189462^|^GSM^|^123123494^|^customer
968580^|^SMS^|^20170319^|^Ordered^|^1^|^46189463^|^GSM^|^123123495^|^customer
968581^|^SMS^|^20170326^|^Ordered^|^2^|^46189464^|^GSM^|^123123496^|^subscriber
968582^|^SMS^|^20170428^|^Ordered^|^1^|^46189465^|^GSM^|^123123497^|^subscriber
968583^|^SMS^|^20170713^|^Ordered^|^2^|^46189466^|^GSM^|^123123498^|^household
968584^|^SMS^|^20170702^|^Ordered^|^1^|^46189467^|^GSM^|^123123499^|^household
968585^|^SMS^|^20170630^|^Ordered^|^2^|^46189468^|^GSM^|^123123500^|^customer
968586^|^SMS^|^20170806^|^Ordered^|^1^|^46189469^|^GSM^|^123123501^|^subscriber
968587^|^SMS^|^20170715^|^Ordered^|^2^|^46189470^|^GSM^|^123123502^|^subscriber
968588^|^SMS^|^20170827^|^Ordered^|^2^|^46189471^|^GSM^|^123123503^|^subscriber
968589^|^SMS^|^20170220^|^Ordered^|^1^|^46189472^|^GSM^|^123123504^|^customer
968590^|^SMS^|^20170218^|^Ordered^|^2^|^46189473^|^GSM^|^123123505^|^subscriber
968591^|^SMS^|^20170629^|^Ordered^|^1^|^46189474^|^GSM^|^123123506^|^household
968592^|^SMS^|^20170318^|^Ordered^|^2^|^46189475^|^GSM^|^123123507^|^customer
968593^|^SMS^|^20170506^|^Ordered^|^1^|^46189476^|^GSM^|^123123508^|^customer
968594^|^SMS^|^20170308^|^Ordered^|^2^|^46189477^|^GSM^|^123123509^|^subscriber
968595^|^SMS^|^20170603^|^Ordered^|^2^|^46189478^|^GSM^|^123123510^|^household
968596^|^SMS^|^20170814^|^Ordered^|^2^|^46189479^|^GSM^|^123123511^|^customer
968597^|^SMS^|^20170524^|^Ordered^|^2^|^46189480^|^GSM^|^123123512^|^subscriber
968598^|^SMS^|^20170506^|^Ordered^|^2^|^46189481^|^GSM^|^123123513^|^household
968599^|^SMS^|^20170515^|^Ordered^|^1^|^46189482^|^GSM^|^123123514^|^subscriber
968600^|^SMS^|^20170412^|^Ordered^|^2^|^46189483^|^GSM^|^123123515^|^household
968601^|^SMS^|^20170801^|^Ordered^|^1^|^46189484^|^GSM^|^123123516^|^customer
968602^|^SMS^|^20170521^|^Ordered^|^1^|^46189485^|^GSM^|^123123517^|^household
968603^|^SMS^|^20170822^|^Ordered^|^1^|^46189486^|^GSM^|^123123518^|^customer
968604^|^SMS^|^20170828^|^Ordered^|^2^|^46189487^|^GSM^|^123123519^|^subscriber
968605^|^SMS^|^20170611^|^Ordered^|^1^|^46189488^|^GSM^|^123123520^|^customer
968606^|^SMS^|^20170104^|^Ordered^|^1^|^46189489^|^GSM^|^123123521^|^customer
968607^|^SMS^|^20170628^|^Ordered^|^1^|^46189490^|^GSM^|^123123522^|^household
968608^|^SMS^|^20170310^|^Ordered^|^2^|^46189491^|^GSM^|^123123523^|^customer
968609^|^SMS^|^20170319^|^Ordered^|^2^|^46189492^|^GSM^|^123123524^|^customer
968610^|^SMS^|^20170406^|^Ordered^|^2^|^46189493^|^GSM^|^123123525^|^customer
968611^|^SMS^|^20170613^|^Ordered^|^1^|^46189494^|^GSM^|^123123526^|^subscriber
968612^|^SMS^|^20170713^|^Ordered^|^2^|^46189495^|^GSM^|^123123527^|^household
968613^|^SMS^|^20170108^|^Ordered^|^1^|^46189496^|^GSM^|^123123528^|^customer
968614^|^SMS^|^20170412^|^Ordered^|^1^|^46189497^|^GSM^|^123123529^|^subscriber
968615^|^SMS^|^20170128^|^Ordered^|^2^|^46189498^|^GSM^|^123123530^|^subscriber
968616^|^SMS^|^20170524^|^Ordered^|^1^|^46189499^|^GSM^|^123123531^|^household
968617^|^SMS^|^20170213^|^Ordered^|^2^|^46189500^|^GSM^|^123123532^|^customer
968618^|^SMS^|^20170107^|^Ordered^|^1^|^46189501^|^GSM^|^123123533^|^household
968619^|^SMS^|^20170607^|^Ordered^|^2^|^46189502^|^GSM^|^123123534^|^household
968620^|^SMS^|^20170207^|^Ordered^|^1^|^46189503^|^GSM^|^123123535^|^subscriber
968621^|^SMS^|^20170528^|^Ordered^|^2^|^46189504^|^GSM^|^123123536^|^household
968622^|^SMS^|^20170320^|^Ordered^|^1^|^46189505^|^GSM^|^123123537^|^household
968623^|^SMS^|^20170528^|^Ordered^|^1^|^46189506^|^GSM^|^123123538^|^household
968624^|^SMS^|^20170329^|^Ordered^|^1^|^46189507^|^GSM^|^123123539^|^household
968625^|^SMS^|^20170618^|^Ordered^|^2^|^46189508^|^GSM^|^123123540^|^customer
968626^|^SMS^|^20170624^|^Ordered^|^1^|^46189509^|^GSM^|^123123541^|^customer
968627^|^SMS^|^20170502^|^Ordered^|^1^|^46189510^|^GSM^|^123123542^|^household
968628^|^SMS^|^20170203^|^Ordered^|^2^|^46189511^|^GSM^|^123123543^|^customer
968629^|^SMS^|^20170406^|^Ordered^|^2^|^46189512^|^GSM^|^123123544^|^household
968630^|^SMS^|^20170719^|^Ordered^|^1^|^46189513^|^GSM^|^123123545^|^household
968631^|^SMS^|^20170306^|^Ordered^|^1^|^46189514^|^GSM^|^123123546^|^household
968632^|^SMS^|^20170218^|^Ordered^|^2^|^46189515^|^GSM^|^123123547^|^subscriber
968633^|^SMS^|^20170624^|^Ordered^|^2^|^46189516^|^GSM^|^123123548^|^subscriber
968634^|^SMS^|^20170803^|^Ordered^|^1^|^46189517^|^GSM^|^123123549^|^subscriber
968635^|^SMS^|^20170819^|^Ordered^|^2^|^46189518^|^GSM^|^123123550^|^subscriber
968636^|^SMS^|^20170608^|^Ordered^|^1^|^46189519^|^GSM^|^123123551^|^subscriber
968637^|^SMS^|^20170213^|^Ordered^|^1^|^46189520^|^GSM^|^123123552^|^subscriber
968638^|^SMS^|^20170424^|^Ordered^|^1^|^46189521^|^GSM^|^123123553^|^customer
968639^|^SMS^|^20170314^|^Ordered^|^2^|^46189522^|^GSM^|^123123554^|^customer
968640^|^SMS^|^20170111^|^Ordered^|^2^|^46189523^|^GSM^|^123123555^|^subscriber
968641^|^SMS^|^20170512^|^Ordered^|^2^|^46189524^|^GSM^|^123123556^|^customer
968642^|^SMS^|^20170606^|^Ordered^|^2^|^46189525^|^GSM^|^123123557^|^customer
968643^|^SMS^|^20170313^|^Ordered^|^1^|^46189526^|^GSM^|^123123558^|^subscriber
968644^|^SMS^|^20170301^|^Ordered^|^2^|^46189527^|^GSM^|^123123559^|^subscriber
968645^|^SMS^|^20170327^|^Ordered^|^2^|^46189528^|^GSM^|^123123560^|^household
968646^|^SMS^|^20170527^|^Ordered^|^1^|^46189529^|^GSM^|^123123561^|^subscriber
968647^|^SMS^|^20170523^|^Ordered^|^1^|^46189530^|^GSM^|^123123562^|^household
968648^|^SMS^|^20170830^|^Ordered^|^2^|^46189531^|^GSM^|^123123563^|^customer
968649^|^SMS^|^20170725^|^Ordered^|^1^|^46189532^|^GSM^|^123123564^|^customer
968650^|^SMS^|^20170206^|^Ordered^|^2^|^46189533^|^GSM^|^123123565^|^subscriber
968651^|^SMS^|^20170125^|^Ordered^|^2^|^46189534^|^GSM^|^123123566^|^subscriber
968652^|^SMS^|^20170123^|^Ordered^|^2^|^46189535^|^GSM^|^123123567^|^customer
968653^|^SMS^|^20170814^|^Ordered^|^2^|^46189536^|^GSM^|^123123568^|^customer
968654^|^SMS^|^20170611^|^Ordered^|^2^|^46189537^|^GSM^|^123123569^|^household
968655^|^SMS^|^20170304^|^Ordered^|^1^|^46189538^|^GSM^|^123123570^|^customer
968656^|^SMS^|^20170227^|^Ordered^|^2^|^46189539^|^GSM^|^123123571^|^customer
968657^|^SMS^|^20170406^|^Ordered^|^2^|^46189540^|^GSM^|^123123572^|^subscriber
968658^|^SMS^|^20170819^|^Ordered^|^1^|^46189541^|^GSM^|^123123573^|^subscriber
968659^|^SMS^|^20170829^|^Ordered^|^1^|^46189542^|^GSM^|^123123574^|^household
968660^|^SMS^|^20170805^|^Ordered^|^1^|^46189543^|^GSM^|^123123575^|^household
968661^|^SMS^|^20170607^|^Ordered^|^1^|^46189544^|^GSM^|^123123576^|^household
968662^|^SMS^|^20170408^|^Ordered^|^1^|^46189545^|^GSM^|^123123577^|^household
968663^|^SMS^|^20170212^|^Ordered^|^2^|^46189546^|^GSM^|^123123578^|^household
968664^|^SMS^|^20170316^|^Ordered^|^2^|^46189547^|^GSM^|^123123579^|^household
968665^|^SMS^|^20170420^|^Ordered^|^2^|^46189548^|^GSM^|^123123580^|^household
968666^|^SMS^|^20170312^|^Ordered^|^2^|^46189549^|^GSM^|^123123581^|^customer
968667^|^SMS^|^20170614^|^Ordered^|^1^|^46189550^|^GSM^|^123123582^|^household
968668^|^SMS^|^20170708^|^Ordered^|^1^|^46189551^|^GSM^|^123123583^|^subscriber
968669^|^SMS^|^20170103^|^Ordered^|^1^|^46189552^|^GSM^|^123123584^|^household
968670^|^SMS^|^20170709^|^Ordered^|^1^|^46189553^|^GSM^|^123123585^|^household
968671^|^SMS^|^20170630^|^Ordered^|^2^|^46189554^|^GSM^|^123123586^|^customer
968672^|^SMS^|^20170403^|^Ordered^|^1^|^46189555^|^GSM^|^123123587^|^subscriber
968673^|^SMS^|^20170825^|^Ordered^|^1^|^46189556^|^GSM^|^123123588^|^customer
968674^|^SMS^|^20170629^|^Ordered^|^1^|^46189557^|^GSM^|^123123589^|^subscriber
968675^|^SMS^|^20170521^|^Ordered^|^1^|^46189558^|^GSM^|^123123590^|^customer
968676^|^SMS^|^20170510^|^Ordered^|^2^|^46189559^|^GSM^|^123123591^|^household
968677^|^SMS^|^20170823^|^Ordered^|^1^|^46189560^|^GSM^|^123123592^|^subscriber
968678^|^SMS^|^20170416^|^Ordered^|^2^|^46189561^|^GSM^|^123123593^|^subscriber
968679^|^SMS^|^20170220^|^Ordered^|^2^|^46189562^|^GSM^|^123123594^|^household
968680^|^SMS^|^20170417^|^Ordered^|^1^|^46189563^|^GSM^|^123123595^|^subscriber
968681^|^SMS^|^20170312^|^Ordered^|^2^|^46189564^|^GSM^|^123123596^|^household
968682^|^SMS^|^20170220^|^Ordered^|^2^|^46189565^|^GSM^|^123123597^|^subscriber
968683^|^SMS^|^20170224^|^Ordered^|^2^|^46189566^|^GSM^|^123123598^|^customer
968684^|^SMS^|^20170412^|^Ordered^|^1^|^46189567^|^GSM^|^123123599^|^household
968685^|^SMS^|^20170428^|^Ordered^|^2^|^46189568^|^GSM^|^123123600^|^subscriber
968686^|^SMS^|^20170413^|^Ordered^|^2^|^46189569^|^GSM^|^123123601^|^subscriber
968687^|^SMS^|^20170504^|^Ordered^|^2^|^46189570^|^GSM^|^123123602^|^subscriber
968688^|^SMS^|^20170416^|^Ordered^|^2^|^46189571^|^GSM^|^123123603^|^subscriber
968689^|^SMS^|^20170720^|^Ordered^|^2^|^46189572^|^GSM^|^123123604^|^household
968690^|^SMS^|^20170703^|^Ordered^|^1^|^46189573^|^GSM^|^123123605^|^customer
968691^|^SMS^|^20170708^|^Ordered^|^2^|^46189574^|^GSM^|^123123606^|^customer
968692^|^SMS^|^20170405^|^Ordered^|^1^|^46189575^|^GSM^|^123123607^|^customer
968693^|^SMS^|^20170411^|^Ordered^|^2^|^46189576^|^GSM^|^123123608^|^subscriber
968694^|^SMS^|^20170125^|^Ordered^|^2^|^46189577^|^GSM^|^123123609^|^household
968695^|^SMS^|^20170203^|^Ordered^|^2^|^46189578^|^GSM^|^123123610^|^household
968696^|^SMS^|^20170824^|^Ordered^|^1^|^46189579^|^GSM^|^123123611^|^subscriber
968697^|^SMS^|^20170711^|^Ordered^|^1^|^46189580^|^GSM^|^123123612^|^subscriber
968698^|^SMS^|^20170705^|^Ordered^|^1^|^46189581^|^GSM^|^123123613^|^customer
968699^|^SMS^|^20170605^|^Ordered^|^2^|^46189582^|^GSM^|^123123614^|^customer
968700^|^SMS^|^20170627^|^Ordered^|^2^|^46189583^|^GSM^|^123123615^|^household
968701^|^SMS^|^20170625^|^Ordered^|^1^|^46189584^|^GSM^|^123123616^|^subscriber
968702^|^SMS^|^20170612^|^Ordered^|^1^|^46189585^|^GSM^|^123123617^|^household
968703^|^SMS^|^20170724^|^Ordered^|^2^|^46189586^|^GSM^|^123123618^|^customer
968704^|^SMS^|^20170120^|^Ordered^|^1^|^46189587^|^GSM^|^123123619^|^subscriber
968705^|^SMS^|^20170723^|^Ordered^|^2^|^46189588^|^GSM^|^123123620^|^customer
968706^|^SMS^|^20170316^|^Ordered^|^1^|^46189589^|^GSM^|^123123621^|^household
968707^|^SMS^|^20170625^|^Ordered^|^2^|^46189590^|^GSM^|^123123622^|^customer
