prod_id^|^dwh_valid_from^|^dwh_valid_until^|^dwh_current_flag^|^technologie^|^traeger^|^produktklasse^|^produktbereich^|^produktgruppe^|^produkt^|^produktkomponenten^|^prov_rel_ind^|^description^|^dwh_in_date^|^dwh_last_user^|^dwh_status^|^map_status^|^herkunft
177^|^20181202^|^20200329^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180520^|^SYSDBA^|^AC^|^AC^|^IP
178^|^20180614^|^20200126^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181026^|^SYSDBA^|^AC^|^AC^|^IP
179^|^20181125^|^20200506^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180219^|^SYSDBA^|^AC^|^AC^|^IP
180^|^20180614^|^20200103^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180316^|^SYSDBA^|^AC^|^AC^|^IP
181^|^20180218^|^20200806^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180502^|^SYSDBA^|^AC^|^AC^|^IP
182^|^20180625^|^20200808^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20181103^|^SYSDBA^|^AC^|^AC^|^IP
183^|^20180512^|^20200912^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181021^|^SYSDBA^|^AC^|^AC^|^IP
184^|^20180301^|^20201126^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181206^|^SYSDBA^|^AC^|^AC^|^IP
185^|^20180429^|^20200317^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180706^|^SYSDBA^|^AC^|^AC^|^IP
186^|^20180903^|^20200629^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180927^|^SYSDBA^|^AC^|^AC^|^IP
187^|^20180405^|^20200228^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180928^|^SYSDBA^|^AC^|^AC^|^IP
188^|^20180422^|^20200922^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180502^|^SYSDBA^|^AC^|^AC^|^IP
189^|^20180322^|^20200408^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180311^|^SYSDBA^|^AC^|^AC^|^IP
190^|^20180525^|^20200302^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180216^|^SYSDBA^|^AC^|^AC^|^IP
191^|^20181220^|^20200430^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181226^|^SYSDBA^|^AC^|^AC^|^IP
192^|^20181101^|^20200808^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180703^|^SYSDBA^|^AC^|^AC^|^IP
193^|^20180125^|^20201018^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180915^|^SYSDBA^|^AC^|^AC^|^IP
194^|^20180904^|^20200721^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181207^|^SYSDBA^|^AC^|^AC^|^IP
195^|^20181109^|^20200903^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180412^|^SYSDBA^|^AC^|^AC^|^IP
196^|^20180204^|^20200705^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180226^|^SYSDBA^|^AC^|^AC^|^IP
197^|^20180519^|^20200627^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180409^|^SYSDBA^|^AC^|^AC^|^IP
198^|^20180910^|^20200930^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180113^|^SYSDBA^|^AC^|^AC^|^IP
199^|^20181202^|^20201006^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180225^|^SYSDBA^|^AC^|^AC^|^IP
200^|^20180706^|^20201013^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20181016^|^SYSDBA^|^AC^|^AC^|^IP
201^|^20180428^|^20200201^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180323^|^SYSDBA^|^AC^|^AC^|^IP
202^|^20181118^|^20200229^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180621^|^SYSDBA^|^AC^|^AC^|^IP
203^|^20180508^|^20201204^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180327^|^SYSDBA^|^AC^|^AC^|^IP
204^|^20180525^|^20201206^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180228^|^SYSDBA^|^AC^|^AC^|^IP
205^|^20181017^|^20200307^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180426^|^SYSDBA^|^AC^|^AC^|^IP
206^|^20180929^|^20200219^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180120^|^SYSDBA^|^AC^|^AC^|^IP
207^|^20181023^|^20201020^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180409^|^SYSDBA^|^AC^|^AC^|^IP
208^|^20181225^|^20201203^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180227^|^SYSDBA^|^AC^|^AC^|^IP
209^|^20180602^|^20200107^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180725^|^SYSDBA^|^AC^|^AC^|^IP
210^|^20180823^|^20200629^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180630^|^SYSDBA^|^AC^|^AC^|^IP
211^|^20180819^|^20201115^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180930^|^SYSDBA^|^AC^|^AC^|^IP
212^|^20180722^|^20200411^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180924^|^SYSDBA^|^AC^|^AC^|^IP
213^|^20180224^|^20200618^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180613^|^SYSDBA^|^AC^|^AC^|^IP
214^|^20180506^|^20200904^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180517^|^SYSDBA^|^AC^|^AC^|^IP
215^|^20181125^|^20200712^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180927^|^SYSDBA^|^AC^|^AC^|^IP
216^|^20180409^|^20200809^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180916^|^SYSDBA^|^AC^|^AC^|^IP
217^|^20181216^|^20200125^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180404^|^SYSDBA^|^AC^|^AC^|^IP
218^|^20180110^|^20200626^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180329^|^SYSDBA^|^AC^|^AC^|^IP
219^|^20180313^|^20200823^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180712^|^SYSDBA^|^AC^|^AC^|^IP
220^|^20180319^|^20200329^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180615^|^SYSDBA^|^AC^|^AC^|^IP
221^|^20181006^|^20201108^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180408^|^SYSDBA^|^AC^|^AC^|^IP
222^|^20180615^|^20200828^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181116^|^SYSDBA^|^AC^|^AC^|^IP
223^|^20180822^|^20200926^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180523^|^SYSDBA^|^AC^|^AC^|^IP
224^|^20180831^|^20201205^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181225^|^SYSDBA^|^AC^|^AC^|^IP
225^|^20180319^|^20200724^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180621^|^SYSDBA^|^AC^|^AC^|^IP
226^|^20180301^|^20200720^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180528^|^SYSDBA^|^AC^|^AC^|^IP
227^|^20180610^|^20200905^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180223^|^SYSDBA^|^AC^|^AC^|^IP
228^|^20180114^|^20201124^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181114^|^SYSDBA^|^AC^|^AC^|^IP
229^|^20180807^|^20200114^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180316^|^SYSDBA^|^AC^|^AC^|^IP
230^|^20181104^|^20200304^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180527^|^SYSDBA^|^AC^|^AC^|^IP
231^|^20181217^|^20201116^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180207^|^SYSDBA^|^AC^|^AC^|^IP
232^|^20180627^|^20200109^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180912^|^SYSDBA^|^AC^|^AC^|^IP
233^|^20180127^|^20200514^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180726^|^SYSDBA^|^AC^|^AC^|^IP
234^|^20181116^|^20200922^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180415^|^SYSDBA^|^AC^|^AC^|^IP
235^|^20180912^|^20200420^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180414^|^SYSDBA^|^AC^|^AC^|^IP
236^|^20180504^|^20200911^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181118^|^SYSDBA^|^AC^|^AC^|^IP
237^|^20180713^|^20201215^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181217^|^SYSDBA^|^AC^|^AC^|^IP
238^|^20181026^|^20200611^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20181104^|^SYSDBA^|^AC^|^AC^|^IP
239^|^20180202^|^20200521^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180830^|^SYSDBA^|^AC^|^AC^|^IP
240^|^20181101^|^20200906^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180801^|^SYSDBA^|^AC^|^AC^|^IP
241^|^20180504^|^20200626^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180607^|^SYSDBA^|^AC^|^AC^|^IP
242^|^20180331^|^20200620^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180224^|^SYSDBA^|^AC^|^AC^|^IP
243^|^20180223^|^20200718^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180822^|^SYSDBA^|^AC^|^AC^|^IP
244^|^20180305^|^20201104^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180314^|^SYSDBA^|^AC^|^AC^|^IP
245^|^20180303^|^20200519^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180701^|^SYSDBA^|^AC^|^AC^|^IP
246^|^20181224^|^20200224^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20181011^|^SYSDBA^|^AC^|^AC^|^IP
247^|^20180902^|^20200727^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180521^|^SYSDBA^|^AC^|^AC^|^IP
248^|^20181009^|^20200304^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180414^|^SYSDBA^|^AC^|^AC^|^IP
249^|^20181124^|^20201216^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180122^|^SYSDBA^|^AC^|^AC^|^IP
250^|^20180420^|^20200924^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180320^|^SYSDBA^|^AC^|^AC^|^IP
251^|^20181121^|^20201208^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180709^|^SYSDBA^|^AC^|^AC^|^IP
252^|^20181230^|^20200717^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180511^|^SYSDBA^|^AC^|^AC^|^IP
253^|^20181024^|^20200928^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180711^|^SYSDBA^|^AC^|^AC^|^IP
254^|^20181112^|^20200402^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181113^|^SYSDBA^|^AC^|^AC^|^IP
255^|^20180924^|^20200414^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180525^|^SYSDBA^|^AC^|^AC^|^IP
256^|^20181014^|^20200602^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180705^|^SYSDBA^|^AC^|^AC^|^IP
257^|^20180720^|^20200513^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181203^|^SYSDBA^|^AC^|^AC^|^IP
258^|^20181207^|^20200807^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180624^|^SYSDBA^|^AC^|^AC^|^IP
259^|^20180212^|^20200213^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180303^|^SYSDBA^|^AC^|^AC^|^IP
260^|^20181017^|^20200503^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180609^|^SYSDBA^|^AC^|^AC^|^IP
261^|^20181205^|^20201004^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180419^|^SYSDBA^|^AC^|^AC^|^IP
262^|^20180404^|^20200227^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181024^|^SYSDBA^|^AC^|^AC^|^IP
263^|^20181209^|^20200929^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180719^|^SYSDBA^|^AC^|^AC^|^IP
264^|^20181017^|^20200902^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180131^|^SYSDBA^|^AC^|^AC^|^IP
265^|^20180107^|^20200817^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181107^|^SYSDBA^|^AC^|^AC^|^IP
266^|^20180202^|^20200226^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180412^|^SYSDBA^|^AC^|^AC^|^IP
267^|^20180928^|^20201105^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180703^|^SYSDBA^|^AC^|^AC^|^IP
268^|^20180401^|^20200331^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180716^|^SYSDBA^|^AC^|^AC^|^IP
269^|^20181125^|^20200825^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181128^|^SYSDBA^|^AC^|^AC^|^IP
270^|^20180530^|^20201001^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180919^|^SYSDBA^|^AC^|^AC^|^IP
271^|^20181126^|^20200615^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180125^|^SYSDBA^|^AC^|^AC^|^IP
272^|^20180512^|^20200302^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180728^|^SYSDBA^|^AC^|^AC^|^IP
273^|^20180917^|^20201224^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180316^|^SYSDBA^|^AC^|^AC^|^IP
274^|^20180803^|^20201126^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180518^|^SYSDBA^|^AC^|^AC^|^IP
275^|^20181207^|^20201005^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180205^|^SYSDBA^|^AC^|^AC^|^IP
276^|^20180729^|^20200228^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180324^|^SYSDBA^|^AC^|^AC^|^IP
277^|^20180125^|^20200306^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180913^|^SYSDBA^|^AC^|^AC^|^IP
278^|^20180910^|^20200105^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180309^|^SYSDBA^|^AC^|^AC^|^IP
279^|^20180727^|^20200917^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180916^|^SYSDBA^|^AC^|^AC^|^IP
280^|^20181011^|^20200821^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180711^|^SYSDBA^|^AC^|^AC^|^IP
281^|^20180328^|^20201227^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180303^|^SYSDBA^|^AC^|^AC^|^IP
282^|^20180312^|^20200522^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180723^|^SYSDBA^|^AC^|^AC^|^IP
283^|^20180221^|^20201019^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180804^|^SYSDBA^|^AC^|^AC^|^IP
284^|^20180102^|^20200208^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180114^|^SYSDBA^|^AC^|^AC^|^IP
285^|^20180616^|^20201224^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181109^|^SYSDBA^|^AC^|^AC^|^IP
286^|^20180814^|^20200622^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180308^|^SYSDBA^|^AC^|^AC^|^IP
287^|^20180804^|^20200223^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181025^|^SYSDBA^|^AC^|^AC^|^IP
288^|^20180414^|^20200914^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180508^|^SYSDBA^|^AC^|^AC^|^IP
289^|^20180729^|^20200720^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180219^|^SYSDBA^|^AC^|^AC^|^IP
290^|^20180713^|^20201114^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180802^|^SYSDBA^|^AC^|^AC^|^IP
291^|^20180601^|^20201004^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181111^|^SYSDBA^|^AC^|^AC^|^IP
292^|^20180515^|^20200208^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180317^|^SYSDBA^|^AC^|^AC^|^IP
293^|^20180622^|^20200327^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180430^|^SYSDBA^|^AC^|^AC^|^IP
294^|^20181112^|^20201027^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20181130^|^SYSDBA^|^AC^|^AC^|^IP
295^|^20180320^|^20200614^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180708^|^SYSDBA^|^AC^|^AC^|^IP
296^|^20180414^|^20200919^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180711^|^SYSDBA^|^AC^|^AC^|^IP
297^|^20180828^|^20200213^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180321^|^SYSDBA^|^AC^|^AC^|^IP
298^|^20181217^|^20200706^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181228^|^SYSDBA^|^AC^|^AC^|^IP
299^|^20180823^|^20201028^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181031^|^SYSDBA^|^AC^|^AC^|^IP
300^|^20180110^|^20200310^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180307^|^SYSDBA^|^AC^|^AC^|^IP
301^|^20180316^|^20200924^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180418^|^SYSDBA^|^AC^|^AC^|^IP
302^|^20181209^|^20201228^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180706^|^SYSDBA^|^AC^|^AC^|^IP
303^|^20180804^|^20200725^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180105^|^SYSDBA^|^AC^|^AC^|^IP
304^|^20180226^|^20200823^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180603^|^SYSDBA^|^AC^|^AC^|^IP
305^|^20181203^|^20200530^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180814^|^SYSDBA^|^AC^|^AC^|^IP
306^|^20181007^|^20201209^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180311^|^SYSDBA^|^AC^|^AC^|^IP
307^|^20180321^|^20200619^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20181007^|^SYSDBA^|^AC^|^AC^|^IP
