name^|^mt_id^|^offer_id^|^contactlist_id^|^campcode^|^cellcode^|^target_id^|^target_start^|^target_end^|^extract_date
Dataupsell^|^251^|^215^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^226^|^20171030^|^20170606^|^20170806
Dataupsell^|^252^|^216^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^227^|^20170317^|^20170504^|^20170921
Dataupsell^|^253^|^217^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^228^|^20170523^|^20171029^|^20170520
Dataupsell^|^254^|^218^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^229^|^20170219^|^20171108^|^20170216
Dataupsell^|^255^|^219^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^230^|^20161217^|^20170101^|^20170325
Dataupsell^|^256^|^220^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^231^|^20170714^|^20170629^|^20161209
Dataupsell^|^257^|^221^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^232^|^20171025^|^20170626^|^20171016
Dataupsell^|^258^|^222^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^233^|^20170519^|^20170902^|^20170917
Dataupsell^|^259^|^223^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^234^|^20170327^|^20171030^|^20171006
Dataupsell^|^260^|^224^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^235^|^20170205^|^20170905^|^20170906
Dataupsell^|^261^|^225^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^236^|^20170828^|^20170407^|^20170422
Dataupsell^|^262^|^226^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^237^|^20170924^|^20170803^|^20170917
Dataupsell^|^263^|^227^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^238^|^20170511^|^20170711^|^20170806
Dataupsell^|^264^|^228^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^239^|^20171020^|^20171014^|^20170322
Dataupsell^|^265^|^229^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^240^|^20170702^|^20170729^|^20171002
Dataupsell^|^266^|^230^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^241^|^20170413^|^20170402^|^20170414
Dataupsell^|^267^|^231^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^242^|^20170613^|^20170603^|^20170829
Dataupsell^|^268^|^232^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^243^|^20170117^|^20170412^|^20171003
Dataupsell^|^269^|^233^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^244^|^20171111^|^20170415^|^20171031
Dataupsell^|^270^|^234^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^245^|^20170212^|^20170907^|^20170729
Dataupsell^|^271^|^235^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^246^|^20170309^|^20170417^|^20171116
Dataupsell^|^272^|^236^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^247^|^20170729^|^20170324^|^20170531
Dataupsell^|^273^|^237^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^248^|^20170711^|^20161226^|^20161213
Dataupsell^|^274^|^238^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^249^|^20170223^|^20170221^|^20161122
Dataupsell^|^275^|^239^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^250^|^20170704^|^20170725^|^20170131
Dataupsell^|^276^|^240^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^251^|^20170425^|^20170804^|^20170622
Dataupsell^|^277^|^241^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^252^|^20171002^|^20170620^|^20170618
Dataupsell^|^278^|^242^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^253^|^20170602^|^20170727^|^20171005
Dataupsell^|^279^|^243^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^254^|^20170430^|^20170731^|^20170620
Dataupsell^|^280^|^244^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^255^|^20170923^|^20170612^|^20170307
Dataupsell^|^281^|^245^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^256^|^20170117^|^20170306^|^20171028
Dataupsell^|^282^|^246^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^257^|^20170201^|^20161221^|^20170713
Dataupsell^|^283^|^247^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^258^|^20170329^|^20171108^|^20161211
Dataupsell^|^284^|^248^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^259^|^20170330^|^20171004^|^20170430
Dataupsell^|^285^|^249^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^260^|^20170719^|^20170411^|^20170919
Dataupsell^|^286^|^250^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^261^|^20161227^|^20170715^|^20170315
Dataupsell^|^287^|^251^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^262^|^20170928^|^20170320^|^20170719
Dataupsell^|^288^|^252^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^263^|^20170517^|^20170416^|^20170125
Dataupsell^|^289^|^253^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^264^|^20170124^|^20170118^|^20170911
Dataupsell^|^290^|^254^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^265^|^20170228^|^20170215^|^20171012
Dataupsell^|^291^|^255^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^266^|^20171005^|^20170529^|^20170702
Dataupsell^|^292^|^256^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^267^|^20170120^|^20170901^|^20170208
Dataupsell^|^293^|^257^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^268^|^20170926^|^20170625^|^20170911
Dataupsell^|^294^|^258^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^269^|^20161206^|^20170106^|^20170702
Dataupsell^|^295^|^259^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^270^|^20170518^|^20161124^|^20170516
Dataupsell^|^296^|^260^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^271^|^20170204^|^20170919^|^20170204
Dataupsell^|^297^|^261^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^272^|^20170223^|^20170516^|^20161217
Dataupsell^|^298^|^262^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^273^|^20170605^|^20171117^|^20170529
Dataupsell^|^299^|^263^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^274^|^20170820^|^20161210^|^20170428
Dataupsell^|^300^|^264^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^275^|^20170117^|^20170310^|^20170614
Dataupsell^|^301^|^265^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^276^|^20171016^|^20170919^|^20170309
Dataupsell^|^302^|^266^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^277^|^20161221^|^20170804^|^20170205
Dataupsell^|^303^|^267^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^278^|^20170307^|^20170315^|^20170708
Dataupsell^|^304^|^268^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^279^|^20171023^|^20170820^|^20170130
Dataupsell^|^305^|^269^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^280^|^20170402^|^20170504^|^20170204
Dataupsell^|^306^|^270^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^281^|^20161122^|^20170205^|^20161203
Dataupsell^|^307^|^271^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^282^|^20170724^|^20170416^|^20170913
Dataupsell^|^308^|^272^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^283^|^20170524^|^20170605^|^20170730
Dataupsell^|^309^|^273^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^284^|^20170204^|^20170814^|^20170905
Dataupsell^|^310^|^274^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^285^|^20170822^|^20171007^|^20171031
Dataupsell^|^311^|^275^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^286^|^20171029^|^20161229^|^20161121
Dataupsell^|^312^|^276^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^287^|^20170206^|^20170821^|^20170820
Dataupsell^|^313^|^277^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^288^|^20170823^|^20170105^|^20170411
Dataupsell^|^314^|^278^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^289^|^20170516^|^20170723^|^20170917
Dataupsell^|^315^|^279^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^290^|^20170206^|^20170612^|^20170127
Dataupsell^|^316^|^280^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^291^|^20171108^|^20170427^|^20170811
Dataupsell^|^317^|^281^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^292^|^20170325^|^20170202^|^20170215
Dataupsell^|^318^|^282^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^293^|^20171027^|^20171107^|^20170423
Dataupsell^|^319^|^283^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^294^|^20170126^|^20161231^|^20170728
Dataupsell^|^320^|^284^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^295^|^20170628^|^20170901^|^20170101
Dataupsell^|^321^|^285^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^296^|^20171016^|^20170101^|^20170115
Dataupsell^|^322^|^286^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^297^|^20170401^|^20170617^|^20170731
Dataupsell^|^323^|^287^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^298^|^20170428^|^20170217^|^20170612
Dataupsell^|^324^|^288^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^299^|^20170215^|^20170620^|^20170322
Dataupsell^|^325^|^289^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^300^|^20170813^|^20161220^|^20170312
Dataupsell^|^326^|^290^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^301^|^20170201^|^20170802^|^20170621
Dataupsell^|^327^|^291^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^302^|^20170315^|^20170726^|^20170801
Dataupsell^|^328^|^292^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^303^|^20171023^|^20161123^|^20170211
Dataupsell^|^329^|^293^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^304^|^20170516^|^20161125^|^20170510
Dataupsell^|^330^|^294^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^305^|^20171111^|^20170507^|^20170518
Dataupsell^|^331^|^295^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^306^|^20170724^|^20170322^|^20170311
Dataupsell^|^332^|^296^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^307^|^20170313^|^20170710^|^20161123
Dataupsell^|^333^|^297^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^308^|^20171008^|^20170128^|^20170527
Dataupsell^|^334^|^298^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^309^|^20170803^|^20170118^|^20170408
Dataupsell^|^335^|^299^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^310^|^20170906^|^20170509^|^20170905
Dataupsell^|^336^|^300^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^311^|^20170817^|^20170613^|^20170517
Dataupsell^|^337^|^301^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^312^|^20170110^|^20170827^|^20170819
Dataupsell^|^338^|^302^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^313^|^20170208^|^20170822^|^20170720
Dataupsell^|^339^|^303^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^314^|^20170602^|^20170720^|^20170502
Dataupsell^|^340^|^304^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^315^|^20170912^|^20170424^|^20170428
Dataupsell^|^341^|^305^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^316^|^20161214^|^20170727^|^20170304
Dataupsell^|^342^|^306^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^317^|^20170325^|^20171011^|^20161213
Dataupsell^|^343^|^307^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^318^|^20171101^|^20170531^|^20170524
Dataupsell^|^344^|^308^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^319^|^20170329^|^20161210^|^20170722
Dataupsell^|^345^|^309^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^320^|^20170307^|^20170807^|^20170821
Dataupsell^|^346^|^310^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^321^|^20170503^|^20170403^|^20170116
Dataupsell^|^347^|^311^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^322^|^20170223^|^20170731^|^20170919
Dataupsell^|^348^|^312^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^323^|^20170405^|^20171022^|^20171008
Dataupsell^|^349^|^313^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^324^|^20170514^|^20170113^|^20170429
Dataupsell^|^350^|^314^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^325^|^20170821^|^20170830^|^20170916
Dataupsell^|^351^|^315^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^326^|^20170818^|^20170623^|^20161214
Dataupsell^|^352^|^316^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^327^|^20161208^|^20170114^|^20170816
Dataupsell^|^353^|^317^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^328^|^20170104^|^20170328^|^20161214
Dataupsell^|^354^|^318^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^329^|^20171104^|^20170413^|^20161205
Dataupsell^|^355^|^319^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^330^|^20161128^|^20170106^|^20170323
Dataupsell^|^356^|^320^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^331^|^20170916^|^20170927^|^20170803
Dataupsell^|^357^|^321^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^332^|^20171102^|^20170509^|^20171114
Dataupsell^|^358^|^322^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^333^|^20170812^|^20171004^|^20170514
Dataupsell^|^359^|^323^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^334^|^20170205^|^20170411^|^20170514
Dataupsell^|^360^|^324^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^335^|^20170511^|^20171001^|^20170904
Dataupsell^|^361^|^325^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^336^|^20170902^|^20170222^|^20171015
Dataupsell^|^362^|^326^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^337^|^20170520^|^20170710^|^20171015
Dataupsell^|^363^|^327^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^338^|^20170123^|^20170622^|^20170820
Dataupsell^|^364^|^328^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^339^|^20170621^|^20170926^|^20171031
Dataupsell^|^365^|^329^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^340^|^20170420^|^20161121^|^20171019
Dataupsell^|^366^|^330^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^341^|^20170805^|^20170909^|^20170208
Dataupsell^|^367^|^331^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^342^|^20170505^|^20161202^|^20170505
Dataupsell^|^368^|^332^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^343^|^20170325^|^20170717^|^20170701
Dataupsell^|^369^|^333^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^344^|^20170301^|^20170210^|^20170408
Dataupsell^|^370^|^334^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^345^|^20170619^|^20171003^|^20161219
Dataupsell^|^371^|^335^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^346^|^20170503^|^20171002^|^20170108
Dataupsell^|^372^|^336^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^347^|^20171119^|^20170219^|^20171114
Dataupsell^|^373^|^337^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^348^|^20170527^|^20170621^|^20170819
Dataupsell^|^374^|^338^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^349^|^20170201^|^20170906^|^20161208
Dataupsell^|^375^|^339^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^350^|^20170317^|^20170531^|^20161206
Dataupsell^|^376^|^340^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^351^|^20170813^|^20171020^|^20170802
Dataupsell^|^377^|^341^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^352^|^20170329^|^20170504^|^20171029
Dataupsell^|^378^|^342^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^353^|^20170312^|^20170620^|^20170730
Dataupsell^|^379^|^343^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^354^|^20171105^|^20170123^|^20170711
Dataupsell^|^380^|^344^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^355^|^20170814^|^20161128^|^20170430
Dataupsell^|^381^|^345^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^356^|^20170207^|^20171028^|^20170618
Dataupsell^|^382^|^346^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^357^|^20171011^|^20171116^|^20161212
Dataupsell^|^383^|^347^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^358^|^20170329^|^20170629^|^20170705
Dataupsell^|^384^|^348^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^359^|^20170811^|^20170624^|^20161209
Dataupsell^|^385^|^349^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^360^|^20170213^|^20161214^|^20161217
Dataupsell^|^386^|^350^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^361^|^20171012^|^20170923^|^20170401
Dataupsell^|^387^|^351^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^362^|^20171006^|^20170512^|^20161205
Dataupsell^|^388^|^352^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^363^|^20170628^|^20170616^|^20170120
Dataupsell^|^389^|^353^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^364^|^20170706^|^20171026^|^20161226
Dataupsell^|^390^|^354^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^365^|^20170326^|^20171016^|^20170506
Dataupsell^|^391^|^355^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^366^|^20170812^|^20170605^|^20170301
Dataupsell^|^392^|^356^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^367^|^20171013^|^20170415^|^20170210
Dataupsell^|^393^|^357^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^368^|^20170317^|^20170514^|^20170228
Dataupsell^|^394^|^358^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^369^|^20170603^|^20171104^|^20170103
Dataupsell^|^395^|^359^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^370^|^20171025^|^20170615^|^20170215
Dataupsell^|^396^|^360^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^371^|^20170208^|^20170129^|^20161208
Dataupsell^|^397^|^361^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^372^|^20170305^|^20170817^|^20170928
Dataupsell^|^398^|^362^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^373^|^20170422^|^20170619^|^20170403
Dataupsell^|^399^|^363^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^374^|^20170623^|^20170614^|^20170311
Dataupsell^|^400^|^364^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^375^|^20170617^|^20170416^|^20161222
Dataupsell^|^401^|^365^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^376^|^20170625^|^20161225^|^20170115
Dataupsell^|^402^|^366^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^377^|^20170919^|^20161128^|^20170814
Dataupsell^|^403^|^367^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^378^|^20170204^|^20170707^|^20170813
Dataupsell^|^404^|^368^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^379^|^20170625^|^20170830^|^20170428
Dataupsell^|^405^|^369^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^380^|^20170704^|^20170925^|^20170622
Dataupsell^|^406^|^370^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^381^|^20170829^|^20170201^|^20170507
Dataupsell^|^407^|^371^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^382^|^20170508^|^20170420^|^20170409
Dataupsell^|^408^|^372^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^383^|^20170718^|^20170903^|^20170914
Dataupsell^|^409^|^373^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^384^|^20170702^|^20170112^|^20170630
Dataupsell^|^410^|^374^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^385^|^20170522^|^20171003^|^20170225
Dataupsell^|^411^|^375^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^386^|^20170731^|^20161226^|^20170529
Dataupsell^|^412^|^376^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^387^|^20170618^|^20170809^|^20171117
Dataupsell^|^413^|^377^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^388^|^20171117^|^20170307^|^20170415
Dataupsell^|^414^|^378^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^389^|^20161214^|^20171007^|^20171118
Dataupsell^|^415^|^379^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^390^|^20170527^|^20170126^|^20171008
Dataupsell^|^416^|^380^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^391^|^20170923^|^20170602^|^20170530
Dataupsell^|^417^|^381^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^392^|^20170712^|^20170315^|^20170516
Dataupsell^|^418^|^382^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^393^|^20161125^|^20171117^|^20171115
Dataupsell^|^419^|^383^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^394^|^20161210^|^20171028^|^20170512
Dataupsell^|^420^|^384^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^395^|^20161217^|^20170729^|^20170115
Dataupsell^|^421^|^385^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^396^|^20171024^|^20171104^|^20170702
Dataupsell^|^422^|^386^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^397^|^20170109^|^20170907^|^20170215
Dataupsell^|^423^|^387^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^398^|^20171114^|^20171114^|^20171031
Dataupsell^|^424^|^388^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^399^|^20170516^|^20171003^|^20170402
Dataupsell^|^425^|^389^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^400^|^20170710^|^20161220^|^20161230
Dataupsell^|^426^|^390^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^401^|^20170909^|^20161219^|^20170821
Dataupsell^|^427^|^391^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^402^|^20170822^|^20171008^|^20170420
Dataupsell^|^428^|^392^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^403^|^20171102^|^20170507^|^20170505
Dataupsell^|^429^|^393^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^404^|^20170207^|^20170225^|^20170111
Dataupsell^|^430^|^394^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^405^|^20170208^|^20170208^|^20171018
Dataupsell^|^431^|^395^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^406^|^20170117^|^20161120^|^20170223
Dataupsell^|^432^|^396^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^407^|^20161128^|^20170209^|^20170412
Dataupsell^|^433^|^397^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^408^|^20170124^|^20170808^|^20161218
Dataupsell^|^434^|^398^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^409^|^20170526^|^20170728^|^20170830
Dataupsell^|^435^|^399^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^410^|^20170109^|^20170407^|^20171007
Dataupsell^|^436^|^400^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^411^|^20161217^|^20170309^|^20170309
Dataupsell^|^437^|^401^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^412^|^20170127^|^20170705^|^20170526
Dataupsell^|^438^|^402^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^413^|^20170322^|^20171023^|^20170602
Dataupsell^|^439^|^403^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^414^|^20170811^|^20170814^|^20170113
Dataupsell^|^440^|^404^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^415^|^20170423^|^20170527^|^20170809
Dataupsell^|^441^|^405^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^416^|^20170407^|^20161215^|^20170330
Dataupsell^|^442^|^406^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^417^|^20170928^|^20171005^|^20170712
Dataupsell^|^443^|^407^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^418^|^20170917^|^20170715^|^20170820
Dataupsell^|^444^|^408^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^419^|^20171005^|^20170212^|^20171020
Dataupsell^|^445^|^409^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^420^|^20170719^|^20170131^|^20170804
Dataupsell^|^446^|^410^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^421^|^20170629^|^20170413^|^20170727
Dataupsell^|^447^|^411^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^422^|^20170611^|^20170306^|^20170607
Dataupsell^|^448^|^412^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^423^|^20161127^|^20170621^|^20171004
Dataupsell^|^449^|^413^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^424^|^20170716^|^20170429^|^20170701
Dataupsell^|^450^|^414^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^425^|^20171117^|^20161128^|^20170222
Dataupsell^|^451^|^415^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^426^|^20170429^|^20170327^|^20161204
Dataupsell^|^452^|^416^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^427^|^20170505^|^20170717^|^20170627
Dataupsell^|^453^|^417^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^428^|^20170502^|^20171008^|^20170529
Dataupsell^|^454^|^418^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^429^|^20170815^|^20170318^|^20170816
