contactlist_id^|^contact_channel^|^last_contact_date^|^last_contact_state^|^number_of_contacts_last_month^|^customer_id^|^subscr_num^|^cust_num^|^aggr_level_cd
970539^|^SMS^|^20170411^|^Ordered^|^1^|^89286892^|^GSM^|^123125454^|^subscriber
970540^|^SMS^|^20170601^|^Ordered^|^1^|^89286893^|^GSM^|^123125455^|^household
970541^|^SMS^|^20170530^|^Ordered^|^2^|^89286894^|^GSM^|^123125456^|^household
970542^|^SMS^|^20170615^|^Ordered^|^1^|^89286895^|^GSM^|^123125457^|^customer
970543^|^SMS^|^20170602^|^Ordered^|^1^|^89286896^|^GSM^|^123125458^|^household
970544^|^SMS^|^20170330^|^Ordered^|^2^|^89286897^|^GSM^|^123125459^|^household
970545^|^SMS^|^20170805^|^Ordered^|^1^|^89286898^|^GSM^|^123125460^|^customer
970546^|^SMS^|^20170123^|^Ordered^|^2^|^89286899^|^GSM^|^123125461^|^subscriber
970547^|^SMS^|^20170106^|^Ordered^|^2^|^89286900^|^GSM^|^123125462^|^household
970548^|^SMS^|^20170410^|^Ordered^|^2^|^89286901^|^GSM^|^123125463^|^subscriber
970549^|^SMS^|^20170828^|^Ordered^|^1^|^89286902^|^GSM^|^123125464^|^subscriber
970550^|^SMS^|^20170129^|^Ordered^|^1^|^89286903^|^GSM^|^123125465^|^customer
970551^|^SMS^|^20170130^|^Ordered^|^1^|^89286904^|^GSM^|^123125466^|^household
970552^|^SMS^|^20170314^|^Ordered^|^2^|^89286905^|^GSM^|^123125467^|^subscriber
970553^|^SMS^|^20170509^|^Ordered^|^1^|^89286906^|^GSM^|^123125468^|^household
970554^|^SMS^|^20170105^|^Ordered^|^2^|^89286907^|^GSM^|^123125469^|^customer
970555^|^SMS^|^20170615^|^Ordered^|^2^|^89286908^|^GSM^|^123125470^|^customer
970556^|^SMS^|^20170513^|^Ordered^|^1^|^89286909^|^GSM^|^123125471^|^subscriber
970557^|^SMS^|^20170206^|^Ordered^|^1^|^89286910^|^GSM^|^123125472^|^subscriber
970558^|^SMS^|^20170317^|^Ordered^|^2^|^89286911^|^GSM^|^123125473^|^household
970559^|^SMS^|^20170421^|^Ordered^|^2^|^89286912^|^GSM^|^123125474^|^household
970560^|^SMS^|^20170824^|^Ordered^|^1^|^89286913^|^GSM^|^123125475^|^subscriber
970561^|^SMS^|^20170117^|^Ordered^|^1^|^89286914^|^GSM^|^123125476^|^customer
970562^|^SMS^|^20170112^|^Ordered^|^2^|^89286915^|^GSM^|^123125477^|^customer
970563^|^SMS^|^20170511^|^Ordered^|^1^|^89286916^|^GSM^|^123125478^|^subscriber
970564^|^SMS^|^20170531^|^Ordered^|^2^|^89286917^|^GSM^|^123125479^|^customer
970565^|^SMS^|^20170121^|^Ordered^|^1^|^89286918^|^GSM^|^123125480^|^customer
970566^|^SMS^|^20170522^|^Ordered^|^1^|^89286919^|^GSM^|^123125481^|^household
970567^|^SMS^|^20170627^|^Ordered^|^1^|^89286920^|^GSM^|^123125482^|^subscriber
970568^|^SMS^|^20170611^|^Ordered^|^1^|^89286921^|^GSM^|^123125483^|^subscriber
970569^|^SMS^|^20170224^|^Ordered^|^1^|^89286922^|^GSM^|^123125484^|^household
970570^|^SMS^|^20170316^|^Ordered^|^1^|^89286923^|^GSM^|^123125485^|^customer
970571^|^SMS^|^20170104^|^Ordered^|^1^|^89286924^|^GSM^|^123125486^|^household
970572^|^SMS^|^20170715^|^Ordered^|^2^|^89286925^|^GSM^|^123125487^|^customer
970573^|^SMS^|^20170221^|^Ordered^|^1^|^89286926^|^GSM^|^123125488^|^subscriber
970574^|^SMS^|^20170205^|^Ordered^|^1^|^89286927^|^GSM^|^123125489^|^customer
970575^|^SMS^|^20170808^|^Ordered^|^2^|^89286928^|^GSM^|^123125490^|^household
970576^|^SMS^|^20170612^|^Ordered^|^2^|^89286929^|^GSM^|^123125491^|^subscriber
970577^|^SMS^|^20170602^|^Ordered^|^2^|^89286930^|^GSM^|^123125492^|^customer
970578^|^SMS^|^20170608^|^Ordered^|^1^|^89286931^|^GSM^|^123125493^|^household
970579^|^SMS^|^20170401^|^Ordered^|^1^|^89286932^|^GSM^|^123125494^|^subscriber
970580^|^SMS^|^20170812^|^Ordered^|^2^|^89286933^|^GSM^|^123125495^|^subscriber
970581^|^SMS^|^20170708^|^Ordered^|^2^|^89286934^|^GSM^|^123125496^|^subscriber
970582^|^SMS^|^20170407^|^Ordered^|^2^|^89286935^|^GSM^|^123125497^|^customer
970583^|^SMS^|^20170815^|^Ordered^|^1^|^89286936^|^GSM^|^123125498^|^customer
970584^|^SMS^|^20170318^|^Ordered^|^1^|^89286937^|^GSM^|^123125499^|^customer
970585^|^SMS^|^20170530^|^Ordered^|^1^|^89286938^|^GSM^|^123125500^|^household
970586^|^SMS^|^20170712^|^Ordered^|^1^|^89286939^|^GSM^|^123125501^|^household
970587^|^SMS^|^20170824^|^Ordered^|^1^|^89286940^|^GSM^|^123125502^|^customer
970588^|^SMS^|^20170219^|^Ordered^|^2^|^89286941^|^GSM^|^123125503^|^subscriber
970589^|^SMS^|^20170521^|^Ordered^|^1^|^89286942^|^GSM^|^123125504^|^customer
970590^|^SMS^|^20170426^|^Ordered^|^1^|^89286943^|^GSM^|^123125505^|^household
970591^|^SMS^|^20170226^|^Ordered^|^1^|^89286944^|^GSM^|^123125506^|^household
970592^|^SMS^|^20170215^|^Ordered^|^2^|^89286945^|^GSM^|^123125507^|^customer
970593^|^SMS^|^20170428^|^Ordered^|^2^|^89286946^|^GSM^|^123125508^|^customer
970594^|^SMS^|^20170316^|^Ordered^|^1^|^89286947^|^GSM^|^123125509^|^subscriber
970595^|^SMS^|^20170330^|^Ordered^|^1^|^89286948^|^GSM^|^123125510^|^household
970596^|^SMS^|^20170130^|^Ordered^|^1^|^89286949^|^GSM^|^123125511^|^customer
970597^|^SMS^|^20170610^|^Ordered^|^1^|^89286950^|^GSM^|^123125512^|^subscriber
970598^|^SMS^|^20170826^|^Ordered^|^2^|^89286951^|^GSM^|^123125513^|^subscriber
970599^|^SMS^|^20170429^|^Ordered^|^2^|^89286952^|^GSM^|^123125514^|^customer
970600^|^SMS^|^20170122^|^Ordered^|^1^|^89286953^|^GSM^|^123125515^|^subscriber
970601^|^SMS^|^20170430^|^Ordered^|^2^|^89286954^|^GSM^|^123125516^|^subscriber
970602^|^SMS^|^20170112^|^Ordered^|^2^|^89286955^|^GSM^|^123125517^|^household
970603^|^SMS^|^20170124^|^Ordered^|^2^|^89286956^|^GSM^|^123125518^|^household
970604^|^SMS^|^20170713^|^Ordered^|^2^|^89286957^|^GSM^|^123125519^|^subscriber
970605^|^SMS^|^20170606^|^Ordered^|^2^|^89286958^|^GSM^|^123125520^|^customer
970606^|^SMS^|^20170310^|^Ordered^|^2^|^89286959^|^GSM^|^123125521^|^household
970607^|^SMS^|^20170522^|^Ordered^|^2^|^89286960^|^GSM^|^123125522^|^subscriber
970608^|^SMS^|^20170828^|^Ordered^|^2^|^89286961^|^GSM^|^123125523^|^subscriber
970609^|^SMS^|^20170115^|^Ordered^|^2^|^89286962^|^GSM^|^123125524^|^customer
970610^|^SMS^|^20170611^|^Ordered^|^2^|^89286963^|^GSM^|^123125525^|^subscriber
970611^|^SMS^|^20170428^|^Ordered^|^1^|^89286964^|^GSM^|^123125526^|^subscriber
970612^|^SMS^|^20170706^|^Ordered^|^2^|^89286965^|^GSM^|^123125527^|^subscriber
970613^|^SMS^|^20170818^|^Ordered^|^2^|^89286966^|^GSM^|^123125528^|^household
970614^|^SMS^|^20170702^|^Ordered^|^2^|^89286967^|^GSM^|^123125529^|^customer
970615^|^SMS^|^20170612^|^Ordered^|^2^|^89286968^|^GSM^|^123125530^|^subscriber
970616^|^SMS^|^20170205^|^Ordered^|^2^|^89286969^|^GSM^|^123125531^|^customer
970617^|^SMS^|^20170323^|^Ordered^|^2^|^89286970^|^GSM^|^123125532^|^subscriber
970618^|^SMS^|^20170704^|^Ordered^|^2^|^89286971^|^GSM^|^123125533^|^subscriber
970619^|^SMS^|^20170831^|^Ordered^|^2^|^89286972^|^GSM^|^123125534^|^subscriber
970620^|^SMS^|^20170610^|^Ordered^|^1^|^89286973^|^GSM^|^123125535^|^customer
970621^|^SMS^|^20170306^|^Ordered^|^1^|^89286974^|^GSM^|^123125536^|^household
970622^|^SMS^|^20170119^|^Ordered^|^1^|^89286975^|^GSM^|^123125537^|^subscriber
970623^|^SMS^|^20170112^|^Ordered^|^1^|^89286976^|^GSM^|^123125538^|^subscriber
970624^|^SMS^|^20170130^|^Ordered^|^1^|^89286977^|^GSM^|^123125539^|^household
970625^|^SMS^|^20170611^|^Ordered^|^1^|^89286978^|^GSM^|^123125540^|^customer
970626^|^SMS^|^20170305^|^Ordered^|^2^|^89286979^|^GSM^|^123125541^|^household
970627^|^SMS^|^20170814^|^Ordered^|^2^|^89286980^|^GSM^|^123125542^|^customer
970628^|^SMS^|^20170327^|^Ordered^|^1^|^89286981^|^GSM^|^123125543^|^customer
970629^|^SMS^|^20170523^|^Ordered^|^2^|^89286982^|^GSM^|^123125544^|^household
970630^|^SMS^|^20170531^|^Ordered^|^1^|^89286983^|^GSM^|^123125545^|^household
970631^|^SMS^|^20170414^|^Ordered^|^1^|^89286984^|^GSM^|^123125546^|^subscriber
970632^|^SMS^|^20170702^|^Ordered^|^1^|^89286985^|^GSM^|^123125547^|^household
970633^|^SMS^|^20170212^|^Ordered^|^2^|^89286986^|^GSM^|^123125548^|^customer
970634^|^SMS^|^20170811^|^Ordered^|^1^|^89286987^|^GSM^|^123125549^|^subscriber
970635^|^SMS^|^20170519^|^Ordered^|^2^|^89286988^|^GSM^|^123125550^|^customer
970636^|^SMS^|^20170109^|^Ordered^|^2^|^89286989^|^GSM^|^123125551^|^subscriber
970637^|^SMS^|^20170805^|^Ordered^|^2^|^89286990^|^GSM^|^123125552^|^customer
970638^|^SMS^|^20170321^|^Ordered^|^2^|^89286991^|^GSM^|^123125553^|^subscriber
970639^|^SMS^|^20170122^|^Ordered^|^2^|^89286992^|^GSM^|^123125554^|^subscriber
970640^|^SMS^|^20170608^|^Ordered^|^2^|^89286993^|^GSM^|^123125555^|^customer
970641^|^SMS^|^20170825^|^Ordered^|^2^|^89286994^|^GSM^|^123125556^|^household
970642^|^SMS^|^20170122^|^Ordered^|^1^|^89286995^|^GSM^|^123125557^|^household
970643^|^SMS^|^20170826^|^Ordered^|^2^|^89286996^|^GSM^|^123125558^|^household
970644^|^SMS^|^20170307^|^Ordered^|^2^|^89286997^|^GSM^|^123125559^|^customer
970645^|^SMS^|^20170825^|^Ordered^|^1^|^89286998^|^GSM^|^123125560^|^subscriber
970646^|^SMS^|^20170201^|^Ordered^|^1^|^89286999^|^GSM^|^123125561^|^subscriber
970647^|^SMS^|^20170124^|^Ordered^|^1^|^89287000^|^GSM^|^123125562^|^household
970648^|^SMS^|^20170328^|^Ordered^|^2^|^89287001^|^GSM^|^123125563^|^subscriber
970649^|^SMS^|^20170416^|^Ordered^|^2^|^89287002^|^GSM^|^123125564^|^household
970650^|^SMS^|^20170131^|^Ordered^|^1^|^89287003^|^GSM^|^123125565^|^customer
970651^|^SMS^|^20170812^|^Ordered^|^1^|^89287004^|^GSM^|^123125566^|^customer
970652^|^SMS^|^20170507^|^Ordered^|^2^|^89287005^|^GSM^|^123125567^|^subscriber
970653^|^SMS^|^20170316^|^Ordered^|^1^|^89287006^|^GSM^|^123125568^|^subscriber
970654^|^SMS^|^20170415^|^Ordered^|^1^|^89287007^|^GSM^|^123125569^|^household
970655^|^SMS^|^20170531^|^Ordered^|^1^|^89287008^|^GSM^|^123125570^|^household
970656^|^SMS^|^20170115^|^Ordered^|^1^|^89287009^|^GSM^|^123125571^|^customer
970657^|^SMS^|^20170625^|^Ordered^|^2^|^89287010^|^GSM^|^123125572^|^customer
970658^|^SMS^|^20170831^|^Ordered^|^1^|^89287011^|^GSM^|^123125573^|^household
970659^|^SMS^|^20170105^|^Ordered^|^2^|^89287012^|^GSM^|^123125574^|^customer
970660^|^SMS^|^20170403^|^Ordered^|^1^|^89287013^|^GSM^|^123125575^|^customer
970661^|^SMS^|^20170828^|^Ordered^|^2^|^89287014^|^GSM^|^123125576^|^subscriber
970662^|^SMS^|^20170816^|^Ordered^|^1^|^89287015^|^GSM^|^123125577^|^customer
970663^|^SMS^|^20170430^|^Ordered^|^1^|^89287016^|^GSM^|^123125578^|^customer
970664^|^SMS^|^20170823^|^Ordered^|^1^|^89287017^|^GSM^|^123125579^|^customer
970665^|^SMS^|^20170320^|^Ordered^|^1^|^89287018^|^GSM^|^123125580^|^household
970666^|^SMS^|^20170816^|^Ordered^|^2^|^89287019^|^GSM^|^123125581^|^household
970667^|^SMS^|^20170405^|^Ordered^|^1^|^89287020^|^GSM^|^123125582^|^customer
970668^|^SMS^|^20170819^|^Ordered^|^1^|^89287021^|^GSM^|^123125583^|^subscriber
970669^|^SMS^|^20170511^|^Ordered^|^2^|^89287022^|^GSM^|^123125584^|^household
970670^|^SMS^|^20170713^|^Ordered^|^1^|^89287023^|^GSM^|^123125585^|^household
970671^|^SMS^|^20170201^|^Ordered^|^2^|^89287024^|^GSM^|^123125586^|^household
970672^|^SMS^|^20170816^|^Ordered^|^2^|^89287025^|^GSM^|^123125587^|^household
970673^|^SMS^|^20170124^|^Ordered^|^2^|^89287026^|^GSM^|^123125588^|^customer
970674^|^SMS^|^20170416^|^Ordered^|^2^|^89287027^|^GSM^|^123125589^|^subscriber
970675^|^SMS^|^20170517^|^Ordered^|^1^|^89287028^|^GSM^|^123125590^|^household
970676^|^SMS^|^20170318^|^Ordered^|^2^|^89287029^|^GSM^|^123125591^|^customer
970677^|^SMS^|^20170401^|^Ordered^|^2^|^89287030^|^GSM^|^123125592^|^customer
970678^|^SMS^|^20170321^|^Ordered^|^2^|^89287031^|^GSM^|^123125593^|^household
970679^|^SMS^|^20170608^|^Ordered^|^1^|^89287032^|^GSM^|^123125594^|^customer
970680^|^SMS^|^20170126^|^Ordered^|^1^|^89287033^|^GSM^|^123125595^|^customer
970681^|^SMS^|^20170217^|^Ordered^|^2^|^89287034^|^GSM^|^123125596^|^subscriber
970682^|^SMS^|^20170313^|^Ordered^|^2^|^89287035^|^GSM^|^123125597^|^subscriber
970683^|^SMS^|^20170402^|^Ordered^|^1^|^89287036^|^GSM^|^123125598^|^customer
970684^|^SMS^|^20170210^|^Ordered^|^2^|^89287037^|^GSM^|^123125599^|^customer
970685^|^SMS^|^20170208^|^Ordered^|^2^|^89287038^|^GSM^|^123125600^|^customer
970686^|^SMS^|^20170820^|^Ordered^|^2^|^89287039^|^GSM^|^123125601^|^subscriber
970687^|^SMS^|^20170717^|^Ordered^|^2^|^89287040^|^GSM^|^123125602^|^subscriber
970688^|^SMS^|^20170609^|^Ordered^|^2^|^89287041^|^GSM^|^123125603^|^subscriber
970689^|^SMS^|^20170421^|^Ordered^|^1^|^89287042^|^GSM^|^123125604^|^subscriber
970690^|^SMS^|^20170523^|^Ordered^|^2^|^89287043^|^GSM^|^123125605^|^subscriber
970691^|^SMS^|^20170318^|^Ordered^|^1^|^89287044^|^GSM^|^123125606^|^household
970692^|^SMS^|^20170720^|^Ordered^|^2^|^89287045^|^GSM^|^123125607^|^household
970693^|^SMS^|^20170807^|^Ordered^|^1^|^89287046^|^GSM^|^123125608^|^household
970694^|^SMS^|^20170103^|^Ordered^|^2^|^89287047^|^GSM^|^123125609^|^subscriber
970695^|^SMS^|^20170301^|^Ordered^|^1^|^89287048^|^GSM^|^123125610^|^household
970696^|^SMS^|^20170207^|^Ordered^|^1^|^89287049^|^GSM^|^123125611^|^customer
970697^|^SMS^|^20170128^|^Ordered^|^1^|^89287050^|^GSM^|^123125612^|^household
970698^|^SMS^|^20170317^|^Ordered^|^2^|^89287051^|^GSM^|^123125613^|^customer
970699^|^SMS^|^20170302^|^Ordered^|^1^|^89287052^|^GSM^|^123125614^|^customer
970700^|^SMS^|^20170112^|^Ordered^|^1^|^89287053^|^GSM^|^123125615^|^subscriber
970701^|^SMS^|^20170623^|^Ordered^|^2^|^89287054^|^GSM^|^123125616^|^subscriber
970702^|^SMS^|^20170227^|^Ordered^|^1^|^89287055^|^GSM^|^123125617^|^household
970703^|^SMS^|^20170123^|^Ordered^|^1^|^89287056^|^GSM^|^123125618^|^household
970704^|^SMS^|^20170622^|^Ordered^|^2^|^89287057^|^GSM^|^123125619^|^subscriber
970705^|^SMS^|^20170728^|^Ordered^|^1^|^89287058^|^GSM^|^123125620^|^subscriber
970706^|^SMS^|^20170321^|^Ordered^|^1^|^89287059^|^GSM^|^123125621^|^subscriber
970707^|^SMS^|^20170822^|^Ordered^|^2^|^89287060^|^GSM^|^123125622^|^household
970708^|^SMS^|^20170328^|^Ordered^|^1^|^89287061^|^GSM^|^123125623^|^household
970709^|^SMS^|^20170823^|^Ordered^|^1^|^89287062^|^GSM^|^123125624^|^household
970710^|^SMS^|^20170521^|^Ordered^|^2^|^89287063^|^GSM^|^123125625^|^household
970711^|^SMS^|^20170512^|^Ordered^|^2^|^89287064^|^GSM^|^123125626^|^customer
970712^|^SMS^|^20170527^|^Ordered^|^1^|^89287065^|^GSM^|^123125627^|^household
970713^|^SMS^|^20170608^|^Ordered^|^2^|^89287066^|^GSM^|^123125628^|^subscriber
970714^|^SMS^|^20170109^|^Ordered^|^2^|^89287067^|^GSM^|^123125629^|^subscriber
970715^|^SMS^|^20170129^|^Ordered^|^2^|^89287068^|^GSM^|^123125630^|^customer
970716^|^SMS^|^20170117^|^Ordered^|^1^|^89287069^|^GSM^|^123125631^|^household
970717^|^SMS^|^20170420^|^Ordered^|^1^|^89287070^|^GSM^|^123125632^|^subscriber
970718^|^SMS^|^20170509^|^Ordered^|^2^|^89287071^|^GSM^|^123125633^|^household
970719^|^SMS^|^20170613^|^Ordered^|^2^|^89287072^|^GSM^|^123125634^|^household
970720^|^SMS^|^20170526^|^Ordered^|^1^|^89287073^|^GSM^|^123125635^|^household
970721^|^SMS^|^20170830^|^Ordered^|^1^|^89287074^|^GSM^|^123125636^|^household
970722^|^SMS^|^20170204^|^Ordered^|^2^|^89287075^|^GSM^|^123125637^|^household
970723^|^SMS^|^20170510^|^Ordered^|^2^|^89287076^|^GSM^|^123125638^|^customer
970724^|^SMS^|^20170823^|^Ordered^|^2^|^89287077^|^GSM^|^123125639^|^subscriber
970725^|^SMS^|^20170716^|^Ordered^|^2^|^89287078^|^GSM^|^123125640^|^subscriber
970726^|^SMS^|^20170708^|^Ordered^|^1^|^89287079^|^GSM^|^123125641^|^subscriber
970727^|^SMS^|^20170529^|^Ordered^|^2^|^89287080^|^GSM^|^123125642^|^household
970728^|^SMS^|^20170811^|^Ordered^|^1^|^89287081^|^GSM^|^123125643^|^subscriber
970729^|^SMS^|^20170221^|^Ordered^|^1^|^89287082^|^GSM^|^123125644^|^household
970730^|^SMS^|^20170303^|^Ordered^|^1^|^89287083^|^GSM^|^123125645^|^household
970731^|^SMS^|^20170508^|^Ordered^|^1^|^89287084^|^GSM^|^123125646^|^subscriber
970732^|^SMS^|^20170307^|^Ordered^|^2^|^89287085^|^GSM^|^123125647^|^household
970733^|^SMS^|^20170129^|^Ordered^|^1^|^89287086^|^GSM^|^123125648^|^subscriber
970734^|^SMS^|^20170701^|^Ordered^|^1^|^89287087^|^GSM^|^123125649^|^household
970735^|^SMS^|^20170715^|^Ordered^|^1^|^89287088^|^GSM^|^123125650^|^subscriber
970736^|^SMS^|^20170206^|^Ordered^|^1^|^89287089^|^GSM^|^123125651^|^subscriber
970737^|^SMS^|^20170412^|^Ordered^|^2^|^89287090^|^GSM^|^123125652^|^customer
970738^|^SMS^|^20170502^|^Ordered^|^1^|^89287091^|^GSM^|^123125653^|^subscriber
970739^|^SMS^|^20170605^|^Ordered^|^2^|^89287092^|^GSM^|^123125654^|^subscriber
970740^|^SMS^|^20170621^|^Ordered^|^1^|^89287093^|^GSM^|^123125655^|^household
970741^|^SMS^|^20170206^|^Ordered^|^2^|^89287094^|^GSM^|^123125656^|^household
970742^|^SMS^|^20170825^|^Ordered^|^2^|^89287095^|^GSM^|^123125657^|^customer
970743^|^SMS^|^20170624^|^Ordered^|^2^|^89287096^|^GSM^|^123125658^|^household
970744^|^SMS^|^20170816^|^Ordered^|^2^|^89287097^|^GSM^|^123125659^|^subscriber
970745^|^SMS^|^20170528^|^Ordered^|^1^|^89287098^|^GSM^|^123125660^|^customer
970746^|^SMS^|^20170511^|^Ordered^|^2^|^89287099^|^GSM^|^123125661^|^customer
970747^|^SMS^|^20170806^|^Ordered^|^2^|^89287100^|^GSM^|^123125662^|^customer
970748^|^SMS^|^20170616^|^Ordered^|^2^|^89287101^|^GSM^|^123125663^|^household
970749^|^SMS^|^20170604^|^Ordered^|^1^|^89287102^|^GSM^|^123125664^|^household
970750^|^SMS^|^20170712^|^Ordered^|^2^|^89287103^|^GSM^|^123125665^|^household
970751^|^SMS^|^20170706^|^Ordered^|^1^|^89287104^|^GSM^|^123125666^|^customer
970752^|^SMS^|^20170622^|^Ordered^|^1^|^89287105^|^GSM^|^123125667^|^household
970753^|^SMS^|^20170726^|^Ordered^|^2^|^89287106^|^GSM^|^123125668^|^customer
970754^|^SMS^|^20170522^|^Ordered^|^2^|^89287107^|^GSM^|^123125669^|^household
970755^|^SMS^|^20170724^|^Ordered^|^2^|^89287108^|^GSM^|^123125670^|^customer
970756^|^SMS^|^20170305^|^Ordered^|^1^|^89287109^|^GSM^|^123125671^|^customer
970757^|^SMS^|^20170518^|^Ordered^|^2^|^89287110^|^GSM^|^123125672^|^customer
970758^|^SMS^|^20170704^|^Ordered^|^2^|^89287111^|^GSM^|^123125673^|^subscriber
970759^|^SMS^|^20170412^|^Ordered^|^1^|^89287112^|^GSM^|^123125674^|^subscriber
970760^|^SMS^|^20170122^|^Ordered^|^1^|^89287113^|^GSM^|^123125675^|^customer
970761^|^SMS^|^20170210^|^Ordered^|^1^|^89287114^|^GSM^|^123125676^|^household
970762^|^SMS^|^20170410^|^Ordered^|^2^|^89287115^|^GSM^|^123125677^|^customer
970763^|^SMS^|^20170803^|^Ordered^|^1^|^89287116^|^GSM^|^123125678^|^subscriber
970764^|^SMS^|^20170513^|^Ordered^|^2^|^89287117^|^GSM^|^123125679^|^household
970765^|^SMS^|^20170104^|^Ordered^|^1^|^89287118^|^GSM^|^123125680^|^household
970766^|^SMS^|^20170612^|^Ordered^|^2^|^89287119^|^GSM^|^123125681^|^subscriber
970767^|^SMS^|^20170322^|^Ordered^|^1^|^89287120^|^GSM^|^123125682^|^household
970768^|^SMS^|^20170722^|^Ordered^|^2^|^89287121^|^GSM^|^123125683^|^customer
970769^|^SMS^|^20170818^|^Ordered^|^1^|^89287122^|^GSM^|^123125684^|^subscriber
970770^|^SMS^|^20170129^|^Ordered^|^1^|^89287123^|^GSM^|^123125685^|^subscriber
970771^|^SMS^|^20170523^|^Ordered^|^2^|^89287124^|^GSM^|^123125686^|^household
970772^|^SMS^|^20170223^|^Ordered^|^2^|^89287125^|^GSM^|^123125687^|^customer
970773^|^SMS^|^20170528^|^Ordered^|^1^|^89287126^|^GSM^|^123125688^|^household
970774^|^SMS^|^20170223^|^Ordered^|^1^|^89287127^|^GSM^|^123125689^|^household
970775^|^SMS^|^20170101^|^Ordered^|^2^|^89287128^|^GSM^|^123125690^|^customer
970776^|^SMS^|^20170122^|^Ordered^|^1^|^89287129^|^GSM^|^123125691^|^subscriber
970777^|^SMS^|^20170211^|^Ordered^|^1^|^89287130^|^GSM^|^123125692^|^subscriber
970778^|^SMS^|^20170304^|^Ordered^|^2^|^89287131^|^GSM^|^123125693^|^customer
970779^|^SMS^|^20170830^|^Ordered^|^2^|^89287132^|^GSM^|^123125694^|^household
970780^|^SMS^|^20170501^|^Ordered^|^2^|^89287133^|^GSM^|^123125695^|^household
970781^|^SMS^|^20170607^|^Ordered^|^2^|^89287134^|^GSM^|^123125696^|^subscriber
970782^|^SMS^|^20170707^|^Ordered^|^2^|^89287135^|^GSM^|^123125697^|^subscriber
970783^|^SMS^|^20170515^|^Ordered^|^2^|^89287136^|^GSM^|^123125698^|^household
970784^|^SMS^|^20170216^|^Ordered^|^1^|^89287137^|^GSM^|^123125699^|^subscriber
970785^|^SMS^|^20170620^|^Ordered^|^2^|^89287138^|^GSM^|^123125700^|^customer
970786^|^SMS^|^20170601^|^Ordered^|^2^|^89287139^|^GSM^|^123125701^|^subscriber
970787^|^SMS^|^20170303^|^Ordered^|^2^|^89287140^|^GSM^|^123125702^|^customer
970788^|^SMS^|^20170604^|^Ordered^|^1^|^89287141^|^GSM^|^123125703^|^household
970789^|^SMS^|^20170421^|^Ordered^|^2^|^89287142^|^GSM^|^123125704^|^customer
970790^|^SMS^|^20170609^|^Ordered^|^1^|^89287143^|^GSM^|^123125705^|^household
970791^|^SMS^|^20170402^|^Ordered^|^2^|^89287144^|^GSM^|^123125706^|^household
970792^|^SMS^|^20170222^|^Ordered^|^1^|^89287145^|^GSM^|^123125707^|^customer
970793^|^SMS^|^20170803^|^Ordered^|^1^|^89287146^|^GSM^|^123125708^|^customer
970794^|^SMS^|^20170705^|^Ordered^|^1^|^89287147^|^GSM^|^123125709^|^subscriber
970795^|^SMS^|^20170806^|^Ordered^|^1^|^89287148^|^GSM^|^123125710^|^subscriber
970796^|^SMS^|^20170721^|^Ordered^|^2^|^89287149^|^GSM^|^123125711^|^subscriber
970797^|^SMS^|^20170116^|^Ordered^|^1^|^89287150^|^GSM^|^123125712^|^household
970798^|^SMS^|^20170105^|^Ordered^|^1^|^89287151^|^GSM^|^123125713^|^customer
970799^|^SMS^|^20170728^|^Ordered^|^1^|^89287152^|^GSM^|^123125714^|^household
970800^|^SMS^|^20170408^|^Ordered^|^2^|^89287153^|^GSM^|^123125715^|^subscriber
970801^|^SMS^|^20170109^|^Ordered^|^1^|^89287154^|^GSM^|^123125716^|^subscriber
970802^|^SMS^|^20170218^|^Ordered^|^2^|^89287155^|^GSM^|^123125717^|^subscriber
970803^|^SMS^|^20170521^|^Ordered^|^1^|^89287156^|^GSM^|^123125718^|^household
970804^|^SMS^|^20170630^|^Ordered^|^1^|^89287157^|^GSM^|^123125719^|^subscriber
970805^|^SMS^|^20170412^|^Ordered^|^1^|^89287158^|^GSM^|^123125720^|^customer
970806^|^SMS^|^20170322^|^Ordered^|^1^|^89287159^|^GSM^|^123125721^|^customer
970807^|^SMS^|^20170524^|^Ordered^|^1^|^89287160^|^GSM^|^123125722^|^customer
970808^|^SMS^|^20170804^|^Ordered^|^1^|^89287161^|^GSM^|^123125723^|^subscriber
970809^|^SMS^|^20170810^|^Ordered^|^2^|^89287162^|^GSM^|^123125724^|^subscriber
970810^|^SMS^|^20170125^|^Ordered^|^2^|^89287163^|^GSM^|^123125725^|^customer
970811^|^SMS^|^20170727^|^Ordered^|^1^|^89287164^|^GSM^|^123125726^|^subscriber
970812^|^SMS^|^20170316^|^Ordered^|^2^|^89287165^|^GSM^|^123125727^|^household
970813^|^SMS^|^20170609^|^Ordered^|^2^|^89287166^|^GSM^|^123125728^|^household
970814^|^SMS^|^20170417^|^Ordered^|^1^|^89287167^|^GSM^|^123125729^|^subscriber
970815^|^SMS^|^20170814^|^Ordered^|^2^|^89287168^|^GSM^|^123125730^|^household
970816^|^SMS^|^20170508^|^Ordered^|^1^|^89287169^|^GSM^|^123125731^|^household
970817^|^SMS^|^20170818^|^Ordered^|^2^|^89287170^|^GSM^|^123125732^|^household
970818^|^SMS^|^20170105^|^Ordered^|^1^|^89287171^|^GSM^|^123125733^|^household
970819^|^SMS^|^20170113^|^Ordered^|^1^|^89287172^|^GSM^|^123125734^|^customer
970820^|^SMS^|^20170416^|^Ordered^|^2^|^89287173^|^GSM^|^123125735^|^customer
