sc_id^|^sc_valid_from_date^|^sc_valid_until_date^|^sc_num^|^sc_name^|^sc_orig_num^|^sc_eff_date^|^sc_expire_date^|^sc_ident_type_cd^|^sc_ident1_num^|^sc_ident2_num^|^sc_ident3_num^|^sc_cust_rel_role_cd
1977^|^20130419^|^20931030^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181007^|^20190907^|^SCI^|^1694498^|^1694498^|^1694498^|^D
1978^|^20141223^|^20930625^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180424^|^20190826^|^SCI^|^1694498^|^1694498^|^1694498^|^D
1979^|^20120606^|^20920202^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180821^|^20191213^|^SCI^|^1694498^|^1694498^|^1694498^|^D
1980^|^20160315^|^20960131^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180507^|^20190301^|^SCI^|^1694498^|^1694498^|^1694498^|^D
1981^|^20130306^|^20950529^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180123^|^20191208^|^SCI^|^1694498^|^1694498^|^1694498^|^D
1982^|^20150727^|^20940120^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180724^|^20191111^|^SCI^|^1694498^|^1694498^|^1694498^|^D
1983^|^20111227^|^20960226^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180625^|^20190818^|^SCI^|^1694498^|^1694498^|^1694498^|^D
1984^|^20150916^|^20971129^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180720^|^20190614^|^SCI^|^1694498^|^1694498^|^1694498^|^D
1985^|^20170509^|^20950301^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180226^|^20190716^|^SCI^|^1694498^|^1694498^|^1694498^|^D
1986^|^20130114^|^20911221^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180327^|^20190325^|^SCI^|^1694498^|^1694498^|^1694498^|^D
1987^|^20101202^|^20971015^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180702^|^20190508^|^SCI^|^1694498^|^1694498^|^1694498^|^D
1988^|^20160916^|^20971112^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181227^|^20191031^|^SCI^|^1694498^|^1694498^|^1694498^|^D
1989^|^20130819^|^20970116^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181217^|^20190126^|^SCI^|^1694498^|^1694498^|^1694498^|^D
1990^|^20110814^|^20981115^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180724^|^20190823^|^SCI^|^1694498^|^1694498^|^1694498^|^D
1991^|^20131111^|^20981009^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180419^|^20190522^|^SCI^|^1694498^|^1694498^|^1694498^|^D
1992^|^20110220^|^20940513^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180521^|^20190101^|^SCI^|^1694498^|^1694498^|^1694498^|^D
1993^|^20130925^|^20971024^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181003^|^20190225^|^SCI^|^1694498^|^1694498^|^1694498^|^D
1994^|^20170519^|^20930701^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180906^|^20190209^|^SCI^|^1694498^|^1694498^|^1694498^|^D
1995^|^20110429^|^20990228^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180104^|^20190902^|^SCI^|^1694498^|^1694498^|^1694498^|^D
1996^|^20161022^|^20990912^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180718^|^20191229^|^SCI^|^1694498^|^1694498^|^1694498^|^D
1997^|^20101217^|^20910425^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180731^|^20190802^|^SCI^|^1694498^|^1694498^|^1694498^|^D
1998^|^20141207^|^20940110^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180604^|^20190401^|^SCI^|^1694498^|^1694498^|^1694498^|^D
1999^|^20120503^|^20970404^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180622^|^20191025^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2000^|^20120421^|^20960120^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181018^|^20190713^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2001^|^20120831^|^20930319^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180102^|^20191113^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2002^|^20140829^|^20931210^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181115^|^20190707^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2003^|^20111119^|^20970815^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181125^|^20191023^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2004^|^20131214^|^20931122^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180721^|^20190314^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2005^|^20130506^|^20940206^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180219^|^20190917^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2006^|^20160209^|^20931210^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180329^|^20190921^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2007^|^20151206^|^20910729^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180123^|^20190208^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2008^|^20110207^|^20910111^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181126^|^20190310^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2009^|^20150630^|^20980402^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180222^|^20190506^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2010^|^20150509^|^20980804^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181114^|^20190620^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2011^|^20140103^|^20920907^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180831^|^20190329^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2012^|^20171104^|^20990913^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180929^|^20191019^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2013^|^20141117^|^20911002^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180905^|^20191225^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2014^|^20151226^|^20910504^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180731^|^20190621^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2015^|^20120501^|^20910216^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180726^|^20190702^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2016^|^20170612^|^20960127^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180928^|^20190408^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2017^|^20160422^|^20941030^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180503^|^20191208^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2018^|^20130806^|^20910430^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181002^|^20190823^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2019^|^20150915^|^20980715^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181019^|^20190216^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2020^|^20150421^|^20941009^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180615^|^20191126^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2021^|^20130708^|^20980413^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181207^|^20190326^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2022^|^20110110^|^20950103^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180402^|^20190223^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2023^|^20150711^|^20910107^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180425^|^20190413^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2024^|^20141101^|^20940216^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181107^|^20191224^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2025^|^20110906^|^20950429^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180707^|^20190827^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2026^|^20120821^|^20930327^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180305^|^20190117^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2027^|^20111209^|^20940120^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180805^|^20190128^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2028^|^20111119^|^20941221^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180731^|^20191002^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2029^|^20150829^|^20930714^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180620^|^20190828^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2030^|^20160828^|^20951122^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180501^|^20190620^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2031^|^20151016^|^20980217^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180911^|^20191207^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2032^|^20140228^|^20960405^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181019^|^20191112^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2033^|^20170119^|^20931116^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181114^|^20190625^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2034^|^20121105^|^20930524^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181124^|^20190323^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2035^|^20150614^|^20990920^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181220^|^20191011^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2036^|^20150417^|^20950917^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180807^|^20190110^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2037^|^20130722^|^20921114^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181118^|^20190213^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2038^|^20141229^|^20921129^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181111^|^20190820^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2039^|^20170321^|^20910424^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180626^|^20191108^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2040^|^20170110^|^20971009^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181101^|^20190528^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2041^|^20150523^|^20970619^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180816^|^20191021^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2042^|^20160829^|^20981206^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180511^|^20190315^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2043^|^20141013^|^20930807^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180530^|^20190813^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2044^|^20150215^|^20941121^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180610^|^20190616^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2045^|^20110828^|^20920421^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180319^|^20190920^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2046^|^20121017^|^20950408^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180320^|^20190206^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2047^|^20110806^|^20920131^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180731^|^20190219^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2048^|^20170403^|^20960109^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180624^|^20191014^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2049^|^20160601^|^20950913^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180527^|^20190306^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2050^|^20131031^|^20901129^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180709^|^20190930^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2051^|^20151101^|^20910903^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180307^|^20190707^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2052^|^20151102^|^20960726^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180131^|^20190115^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2053^|^20130216^|^20951104^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180507^|^20190426^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2054^|^20120519^|^20921106^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180306^|^20191011^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2055^|^20130619^|^20901127^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180811^|^20190710^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2056^|^20120826^|^20960715^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180726^|^20190322^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2057^|^20111130^|^20971120^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180123^|^20190629^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2058^|^20101123^|^20940323^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180418^|^20190530^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2059^|^20150901^|^20941129^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180901^|^20191007^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2060^|^20121105^|^20931231^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180607^|^20190929^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2061^|^20110413^|^20980709^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180912^|^20191008^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2062^|^20150612^|^20970226^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181006^|^20191019^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2063^|^20110524^|^20980413^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180929^|^20190608^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2064^|^20170827^|^20990311^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180214^|^20190629^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2065^|^20160903^|^20941004^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181212^|^20190810^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2066^|^20130704^|^20941202^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180601^|^20191220^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2067^|^20121004^|^20970801^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180321^|^20191021^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2068^|^20170901^|^20940925^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180509^|^20191026^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2069^|^20130919^|^20961125^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181220^|^20190926^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2070^|^20110821^|^20910715^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181120^|^20190503^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2071^|^20141019^|^20980816^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180621^|^20191012^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2072^|^20130729^|^20910317^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180614^|^20191014^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2073^|^20110824^|^20981223^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180319^|^20191223^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2074^|^20140928^|^20960918^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181115^|^20190130^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2075^|^20150507^|^20990610^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181223^|^20191030^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2076^|^20150723^|^20980801^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180226^|^20190809^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2077^|^20161004^|^20980411^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180516^|^20190519^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2078^|^20121110^|^20931019^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180708^|^20190127^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2079^|^20140607^|^20941109^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180607^|^20190609^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2080^|^20140628^|^20960713^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180123^|^20191216^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2081^|^20150131^|^20910512^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180415^|^20190406^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2082^|^20110531^|^20991026^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181025^|^20190921^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2083^|^20170625^|^20981006^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180609^|^20190318^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2084^|^20160803^|^20940531^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180114^|^20190514^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2085^|^20151225^|^20960417^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180826^|^20190828^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2086^|^20130201^|^20940806^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180417^|^20191019^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2087^|^20131010^|^20910718^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181229^|^20190310^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2088^|^20130724^|^20950604^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180515^|^20190706^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2089^|^20110225^|^20940216^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180505^|^20191217^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2090^|^20120610^|^20980331^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180927^|^20190705^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2091^|^20150202^|^20950505^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180319^|^20190820^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2092^|^20161130^|^20960306^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180808^|^20190417^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2093^|^20170218^|^20950507^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180206^|^20190504^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2094^|^20140827^|^20980908^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180121^|^20190617^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2095^|^20150519^|^20940520^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180606^|^20190104^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2096^|^20110314^|^20960829^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180817^|^20190422^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2097^|^20170922^|^20990525^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180906^|^20190227^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2098^|^20150821^|^20920620^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180502^|^20190101^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2099^|^20101216^|^20970526^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180406^|^20190722^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2100^|^20141019^|^20980203^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181019^|^20190903^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2101^|^20130306^|^20930226^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180515^|^20190131^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2102^|^20160415^|^20980220^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180307^|^20190706^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2103^|^20101219^|^20950809^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180111^|^20190317^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2104^|^20120203^|^20950726^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180629^|^20190309^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2105^|^20130515^|^20980204^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180530^|^20190326^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2106^|^20140421^|^20950123^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180206^|^20190713^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2107^|^20160129^|^20910606^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180202^|^20190517^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2108^|^20130306^|^20941116^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180205^|^20190319^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2109^|^20170617^|^20920810^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180507^|^20191019^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2110^|^20140309^|^20970212^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180812^|^20190919^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2111^|^20141001^|^20990210^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180107^|^20190410^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2112^|^20130809^|^20911101^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180726^|^20191211^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2113^|^20151213^|^20960323^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180121^|^20190124^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2114^|^20170610^|^20951126^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180527^|^20191122^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2115^|^20150325^|^20970104^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180226^|^20190105^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2116^|^20120507^|^20971214^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180803^|^20190708^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2117^|^20130618^|^20921121^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180604^|^20190331^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2118^|^20170503^|^20930501^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180603^|^20191026^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2119^|^20111219^|^20931114^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180105^|^20190904^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2120^|^20151023^|^20920704^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180727^|^20190814^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2121^|^20141003^|^20920529^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181217^|^20190207^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2122^|^20151106^|^20960427^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180510^|^20190116^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2123^|^20160917^|^20980304^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180719^|^20191117^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2124^|^20161108^|^20930725^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180903^|^20190607^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2125^|^20151102^|^20960225^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181014^|^20190608^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2126^|^20161122^|^20960306^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180302^|^20190324^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2127^|^20150417^|^20910802^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180212^|^20191031^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2128^|^20170914^|^20921031^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180907^|^20191229^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2129^|^20161219^|^20950721^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180708^|^20190226^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2130^|^20150927^|^20970419^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181210^|^20190112^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2131^|^20150120^|^20930331^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180624^|^20190427^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2132^|^20130608^|^20920730^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181128^|^20191109^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2133^|^20160821^|^20991008^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181119^|^20191021^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2134^|^20161001^|^20910429^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180115^|^20191223^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2135^|^20160309^|^20931207^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180627^|^20190209^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2136^|^20140712^|^20911119^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181004^|^20191208^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2137^|^20141115^|^20920224^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181212^|^20191125^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2138^|^20121008^|^20940516^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181122^|^20190629^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2139^|^20160911^|^20940112^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180706^|^20190819^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2140^|^20160521^|^20960418^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181007^|^20190120^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2141^|^20120309^|^20920711^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180622^|^20190803^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2142^|^20110621^|^20951118^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180729^|^20191119^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2143^|^20111004^|^20941109^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181002^|^20190130^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2144^|^20151208^|^20921217^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180903^|^20190107^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2145^|^20111226^|^20971107^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180324^|^20190422^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2146^|^20170628^|^20960210^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180418^|^20190322^|^SCI^|^1694498^|^1694498^|^1694498^|^D
2147^|^20170617^|^20920504^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180505^|^20190312^|^SCI^|^1694498^|^1694498^|^1694498^|^D
