prod_id^|^dwh_valid_from^|^dwh_valid_until^|^dwh_current_flag^|^technologie^|^traeger^|^produktklasse^|^produktbereich^|^produktgruppe^|^produkt^|^produktkomponenten^|^prov_rel_ind^|^description^|^dwh_in_date^|^dwh_last_user^|^dwh_status^|^map_status^|^herkunft
3017^|^20180414^|^20200905^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180323^|^SYSDBA^|^AC^|^AC^|^IP
3018^|^20180224^|^20201102^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180223^|^SYSDBA^|^AC^|^AC^|^IP
3019^|^20180110^|^20201107^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180405^|^SYSDBA^|^AC^|^AC^|^IP
3020^|^20181218^|^20200316^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180215^|^SYSDBA^|^AC^|^AC^|^IP
3021^|^20180126^|^20200706^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180302^|^SYSDBA^|^AC^|^AC^|^IP
3022^|^20180609^|^20200418^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180318^|^SYSDBA^|^AC^|^AC^|^IP
3023^|^20180314^|^20200801^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180826^|^SYSDBA^|^AC^|^AC^|^IP
3024^|^20180705^|^20200810^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180130^|^SYSDBA^|^AC^|^AC^|^IP
3025^|^20180828^|^20200123^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180609^|^SYSDBA^|^AC^|^AC^|^IP
3026^|^20180523^|^20201109^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180809^|^SYSDBA^|^AC^|^AC^|^IP
3027^|^20180922^|^20201101^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180609^|^SYSDBA^|^AC^|^AC^|^IP
3028^|^20180329^|^20200202^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180512^|^SYSDBA^|^AC^|^AC^|^IP
3029^|^20180903^|^20201129^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180212^|^SYSDBA^|^AC^|^AC^|^IP
3030^|^20181008^|^20200206^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180425^|^SYSDBA^|^AC^|^AC^|^IP
3031^|^20181025^|^20200324^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180911^|^SYSDBA^|^AC^|^AC^|^IP
3032^|^20181119^|^20200725^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180423^|^SYSDBA^|^AC^|^AC^|^IP
3033^|^20180518^|^20201221^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180813^|^SYSDBA^|^AC^|^AC^|^IP
3034^|^20181125^|^20200522^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180602^|^SYSDBA^|^AC^|^AC^|^IP
3035^|^20180620^|^20200228^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20181029^|^SYSDBA^|^AC^|^AC^|^IP
3036^|^20180105^|^20201109^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180918^|^SYSDBA^|^AC^|^AC^|^IP
3037^|^20180407^|^20200928^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180710^|^SYSDBA^|^AC^|^AC^|^IP
3038^|^20180519^|^20200123^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181229^|^SYSDBA^|^AC^|^AC^|^IP
3039^|^20180914^|^20200312^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180328^|^SYSDBA^|^AC^|^AC^|^IP
3040^|^20180908^|^20200605^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181005^|^SYSDBA^|^AC^|^AC^|^IP
3041^|^20180901^|^20201023^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20181105^|^SYSDBA^|^AC^|^AC^|^IP
3042^|^20180424^|^20200731^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180202^|^SYSDBA^|^AC^|^AC^|^IP
3043^|^20180420^|^20201213^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180503^|^SYSDBA^|^AC^|^AC^|^IP
3044^|^20180925^|^20200617^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180517^|^SYSDBA^|^AC^|^AC^|^IP
3045^|^20180501^|^20200117^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180725^|^SYSDBA^|^AC^|^AC^|^IP
3046^|^20180504^|^20200313^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180108^|^SYSDBA^|^AC^|^AC^|^IP
3047^|^20180215^|^20200922^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180120^|^SYSDBA^|^AC^|^AC^|^IP
3048^|^20180830^|^20200422^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181219^|^SYSDBA^|^AC^|^AC^|^IP
3049^|^20180213^|^20200425^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180115^|^SYSDBA^|^AC^|^AC^|^IP
3050^|^20180430^|^20200425^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180827^|^SYSDBA^|^AC^|^AC^|^IP
3051^|^20181012^|^20201025^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180727^|^SYSDBA^|^AC^|^AC^|^IP
3052^|^20180218^|^20201006^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180811^|^SYSDBA^|^AC^|^AC^|^IP
3053^|^20181210^|^20200915^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181227^|^SYSDBA^|^AC^|^AC^|^IP
3054^|^20180318^|^20200407^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180519^|^SYSDBA^|^AC^|^AC^|^IP
3055^|^20180626^|^20201111^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181022^|^SYSDBA^|^AC^|^AC^|^IP
3056^|^20181221^|^20200313^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20181001^|^SYSDBA^|^AC^|^AC^|^IP
3057^|^20180314^|^20201111^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180525^|^SYSDBA^|^AC^|^AC^|^IP
3058^|^20180514^|^20200620^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180211^|^SYSDBA^|^AC^|^AC^|^IP
3059^|^20180430^|^20200918^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180523^|^SYSDBA^|^AC^|^AC^|^IP
3060^|^20180116^|^20200401^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180303^|^SYSDBA^|^AC^|^AC^|^IP
3061^|^20180821^|^20201008^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180508^|^SYSDBA^|^AC^|^AC^|^IP
3062^|^20181020^|^20200305^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180412^|^SYSDBA^|^AC^|^AC^|^IP
3063^|^20180421^|^20201016^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180912^|^SYSDBA^|^AC^|^AC^|^IP
3064^|^20180517^|^20200721^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181012^|^SYSDBA^|^AC^|^AC^|^IP
3065^|^20180710^|^20200321^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180514^|^SYSDBA^|^AC^|^AC^|^IP
3066^|^20180429^|^20200218^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180129^|^SYSDBA^|^AC^|^AC^|^IP
3067^|^20180127^|^20200219^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181001^|^SYSDBA^|^AC^|^AC^|^IP
3068^|^20180926^|^20200624^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180423^|^SYSDBA^|^AC^|^AC^|^IP
3069^|^20180328^|^20200630^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180316^|^SYSDBA^|^AC^|^AC^|^IP
3070^|^20181111^|^20201016^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180419^|^SYSDBA^|^AC^|^AC^|^IP
3071^|^20181218^|^20200713^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180219^|^SYSDBA^|^AC^|^AC^|^IP
3072^|^20180905^|^20201022^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180429^|^SYSDBA^|^AC^|^AC^|^IP
3073^|^20180608^|^20200117^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180526^|^SYSDBA^|^AC^|^AC^|^IP
3074^|^20180627^|^20201214^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180324^|^SYSDBA^|^AC^|^AC^|^IP
3075^|^20180303^|^20201001^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180917^|^SYSDBA^|^AC^|^AC^|^IP
3076^|^20180902^|^20200830^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180511^|^SYSDBA^|^AC^|^AC^|^IP
3077^|^20180430^|^20200323^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180901^|^SYSDBA^|^AC^|^AC^|^IP
3078^|^20180914^|^20200119^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20181213^|^SYSDBA^|^AC^|^AC^|^IP
3079^|^20180501^|^20200104^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180506^|^SYSDBA^|^AC^|^AC^|^IP
3080^|^20180426^|^20200904^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180623^|^SYSDBA^|^AC^|^AC^|^IP
3081^|^20180916^|^20200520^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180302^|^SYSDBA^|^AC^|^AC^|^IP
3082^|^20180517^|^20200811^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180827^|^SYSDBA^|^AC^|^AC^|^IP
3083^|^20180912^|^20200502^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181102^|^SYSDBA^|^AC^|^AC^|^IP
3084^|^20180615^|^20200114^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181031^|^SYSDBA^|^AC^|^AC^|^IP
3085^|^20180420^|^20200524^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180319^|^SYSDBA^|^AC^|^AC^|^IP
3086^|^20180127^|^20200314^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180806^|^SYSDBA^|^AC^|^AC^|^IP
3087^|^20180131^|^20200117^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180210^|^SYSDBA^|^AC^|^AC^|^IP
3088^|^20180124^|^20200611^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180605^|^SYSDBA^|^AC^|^AC^|^IP
3089^|^20180415^|^20200710^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180518^|^SYSDBA^|^AC^|^AC^|^IP
3090^|^20180310^|^20201018^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181224^|^SYSDBA^|^AC^|^AC^|^IP
3091^|^20180411^|^20200401^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180414^|^SYSDBA^|^AC^|^AC^|^IP
3092^|^20181012^|^20201121^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181112^|^SYSDBA^|^AC^|^AC^|^IP
3093^|^20180920^|^20200930^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20181101^|^SYSDBA^|^AC^|^AC^|^IP
3094^|^20180509^|^20200211^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180612^|^SYSDBA^|^AC^|^AC^|^IP
3095^|^20181002^|^20200820^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180921^|^SYSDBA^|^AC^|^AC^|^IP
3096^|^20180916^|^20200810^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180928^|^SYSDBA^|^AC^|^AC^|^IP
3097^|^20180422^|^20200131^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180622^|^SYSDBA^|^AC^|^AC^|^IP
3098^|^20180624^|^20200405^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180817^|^SYSDBA^|^AC^|^AC^|^IP
3099^|^20180726^|^20201128^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180413^|^SYSDBA^|^AC^|^AC^|^IP
3100^|^20180415^|^20201216^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180114^|^SYSDBA^|^AC^|^AC^|^IP
3101^|^20180307^|^20200708^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20181122^|^SYSDBA^|^AC^|^AC^|^IP
3102^|^20180413^|^20200920^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180828^|^SYSDBA^|^AC^|^AC^|^IP
3103^|^20181115^|^20200605^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180905^|^SYSDBA^|^AC^|^AC^|^IP
3104^|^20180619^|^20200804^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181101^|^SYSDBA^|^AC^|^AC^|^IP
3105^|^20180203^|^20201003^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180807^|^SYSDBA^|^AC^|^AC^|^IP
3106^|^20180320^|^20200820^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180421^|^SYSDBA^|^AC^|^AC^|^IP
3107^|^20180929^|^20201125^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180512^|^SYSDBA^|^AC^|^AC^|^IP
3108^|^20181228^|^20200327^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180505^|^SYSDBA^|^AC^|^AC^|^IP
3109^|^20180812^|^20200507^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180415^|^SYSDBA^|^AC^|^AC^|^IP
3110^|^20181028^|^20200502^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180212^|^SYSDBA^|^AC^|^AC^|^IP
3111^|^20180512^|^20200606^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180429^|^SYSDBA^|^AC^|^AC^|^IP
3112^|^20181015^|^20201112^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20181026^|^SYSDBA^|^AC^|^AC^|^IP
3113^|^20180722^|^20201101^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181015^|^SYSDBA^|^AC^|^AC^|^IP
3114^|^20180310^|^20200414^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20181018^|^SYSDBA^|^AC^|^AC^|^IP
3115^|^20180609^|^20200703^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180918^|^SYSDBA^|^AC^|^AC^|^IP
3116^|^20180915^|^20200116^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20181106^|^SYSDBA^|^AC^|^AC^|^IP
3117^|^20180101^|^20200814^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180311^|^SYSDBA^|^AC^|^AC^|^IP
3118^|^20180519^|^20200120^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180517^|^SYSDBA^|^AC^|^AC^|^IP
3119^|^20180726^|^20200605^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180216^|^SYSDBA^|^AC^|^AC^|^IP
3120^|^20181027^|^20200206^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180316^|^SYSDBA^|^AC^|^AC^|^IP
3121^|^20180124^|^20200309^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180611^|^SYSDBA^|^AC^|^AC^|^IP
3122^|^20181122^|^20200214^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180518^|^SYSDBA^|^AC^|^AC^|^IP
3123^|^20180414^|^20200429^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180314^|^SYSDBA^|^AC^|^AC^|^IP
3124^|^20180817^|^20201112^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180924^|^SYSDBA^|^AC^|^AC^|^IP
3125^|^20180306^|^20200629^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181213^|^SYSDBA^|^AC^|^AC^|^IP
3126^|^20180218^|^20200801^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181024^|^SYSDBA^|^AC^|^AC^|^IP
3127^|^20180904^|^20200825^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180624^|^SYSDBA^|^AC^|^AC^|^IP
3128^|^20180805^|^20200918^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180701^|^SYSDBA^|^AC^|^AC^|^IP
3129^|^20180123^|^20201202^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180118^|^SYSDBA^|^AC^|^AC^|^IP
3130^|^20181213^|^20201103^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181102^|^SYSDBA^|^AC^|^AC^|^IP
3131^|^20180420^|^20200425^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180910^|^SYSDBA^|^AC^|^AC^|^IP
3132^|^20181024^|^20200325^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180810^|^SYSDBA^|^AC^|^AC^|^IP
3133^|^20181210^|^20200724^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181029^|^SYSDBA^|^AC^|^AC^|^IP
3134^|^20180515^|^20200221^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20181205^|^SYSDBA^|^AC^|^AC^|^IP
3135^|^20180707^|^20201114^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180111^|^SYSDBA^|^AC^|^AC^|^IP
3136^|^20181008^|^20201003^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180917^|^SYSDBA^|^AC^|^AC^|^IP
3137^|^20180707^|^20200403^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180616^|^SYSDBA^|^AC^|^AC^|^IP
3138^|^20180705^|^20200917^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20181205^|^SYSDBA^|^AC^|^AC^|^IP
3139^|^20181227^|^20200312^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180915^|^SYSDBA^|^AC^|^AC^|^IP
3140^|^20180913^|^20200531^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180510^|^SYSDBA^|^AC^|^AC^|^IP
3141^|^20180905^|^20200527^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180105^|^SYSDBA^|^AC^|^AC^|^IP
3142^|^20180424^|^20200920^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180220^|^SYSDBA^|^AC^|^AC^|^IP
3143^|^20181117^|^20200417^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20180411^|^SYSDBA^|^AC^|^AC^|^IP
3144^|^20180209^|^20200127^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20180916^|^SYSDBA^|^AC^|^AC^|^IP
3145^|^20180224^|^20201203^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^y^|^0^|^20181216^|^SYSDBA^|^AC^|^AC^|^IP
3146^|^20180403^|^20201019^|^1^|^GPRS^|^Messaging^|^Nutzung^|^Datenumsatz^|^hyuy^|^7356^|^loik^|^z^|^0^|^20181202^|^SYSDBA^|^AC^|^AC^|^IP
